      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
23   0.012454    4.261655  0.460951  -4.871633  -5.336668   0.019474   0.018974   -3.307961   -3.813160
24   0.012952    4.278991  0.462478  -4.809802  -5.276454   0.020601   0.020052   -3.219273   -3.728266
25   0.013450    4.296637  0.464025  -4.749284  -5.217575   0.021759   0.021159   -3.131541   -3.644403
26   0.013948    4.314597  0.465591  -4.689971  -5.159924   0.022949   0.022295   -3.044655   -3.561461
27   0.014446    4.332878  0.467178  -4.631765  -5.103402   0.024172   0.023461   -2.958515   -3.479344
28   0.014944    4.351486  0.468784  -4.574579  -5.047923   0.025428   0.024657   -2.873029   -3.397960
29   0.015442    4.370428  0.470412  -4.518333  -4.993409   0.026718   0.025884   -2.788116   -3.317232
30   0.015940    4.389711  0.472059  -4.462958  -4.939788   0.028043   0.027141   -2.703702   -3.237085
31   0.016438    4.409342  0.473728  -4.408387  -4.886996   0.029402   0.028430   -2.619718   -3.157453
32   0.016936    4.429328  0.475417  -4.354561  -4.834974   0.030797   0.029751   -2.536102   -3.078277
33   0.017434    4.449676  0.477128  -4.301427  -4.783668   0.032229   0.031105   -2.452797   -2.999500
34   0.017932    4.470394  0.478859  -4.248934  -4.733029   0.033698   0.032492   -2.369750   -2.921072
35   0.018430    4.491490  0.480613  -4.197036  -4.683012   0.035204   0.033912   -2.286912   -2.842946
36   0.018928    4.512972  0.482387  -4.145693  -4.633574   0.036748   0.035367   -2.204237   -2.765079
37   0.019426    4.534847  0.484184  -4.094863  -4.584678   0.038331   0.036856   -2.121684   -2.687431
38   0.019924    4.557130  0.486003  -4.044513  -4.536288   0.039954   0.038380   -2.039213   -2.609964
39   0.020422    4.579821  0.487844  -3.994608  -4.488371   0.041616   0.039940   -1.956788   -2.532645
40   0.020920    4.602933  0.489707  -3.945117  -4.440896   0.043320   0.041536   -1.874373   -2.455441
41   0.021418    4.626477  0.491593  -3.896011  -4.393834   0.045065   0.043168   -1.791936   -2.378322
42   0.021916    4.650462  0.493502  -3.847262  -4.347160   0.046852   0.044838   -1.709447   -2.301261
43   0.022414    4.674896  0.495433  -3.798847  -4.300848   0.048683   0.046545   -1.626878   -2.224230
44   0.022912    4.699792  0.497388  -3.750740  -4.254875   0.050556   0.048291   -1.544200   -2.147207
45   0.023410    4.725162  0.499367  -3.702920  -4.209219   0.052474   0.050075   -1.461388   -2.070166
46   0.023908    4.751017  0.501369  -3.655365  -4.163860   0.054437   0.051899   -1.378418   -1.993088
47   0.024406    4.777369  0.503395  -3.608056  -4.118779   0.056446   0.053762   -1.295266   -1.915952
48   0.024904    4.804228  0.505445  -3.560975  -4.073958   0.058501   0.055666   -1.211910   -1.838738
49   0.025402    4.831610  0.507520  -3.514103  -4.029379   0.060603   0.057610   -1.128328   -1.761428
50   0.025900    4.859526  0.509620  -3.467425  -3.985027   0.062754   0.059596   -1.044501   -1.684006
51   0.026398    4.887992  0.511744  -3.420923  -3.940887   0.064953   0.061624   -0.960409   -1.606454
52   0.026896    4.917023  0.513894  -3.374584  -3.896944   0.067201   0.063695   -0.876033   -1.528759
53   0.027394    4.946634  0.516069  -3.328393  -3.853185   0.069500   0.065808   -0.791356   -1.450905
54   0.027892    4.976841  0.518270  -3.282337  -3.809597   0.071849   0.067965   -0.706359   -1.372878
55   0.028390    5.007661  0.520497  -3.236403  -3.766168   0.074251   0.070166   -0.621027   -1.294667
56   0.028888    5.039111  0.522751  -3.190579  -3.722886   0.076704   0.072411   -0.535343   -1.216259
57   0.029386    5.071211  0.525032  -3.144852  -3.679741   0.079212   0.074702   -0.449292   -1.137642
58   0.029884    5.103980  0.527341  -3.099213  -3.636722   0.081773   0.077038   -0.362858   -1.058805
59   0.030382    5.137439  0.529676  -3.053649  -3.593819   0.084390   0.079421   -0.276027   -0.979738
60   0.030880    5.171609  0.532041  -3.008152  -3.551023   0.087062   0.081850   -0.188785   -0.900431
61   0.031378    5.206514  0.534433  -2.962710  -3.508324   0.089791   0.084327   -0.101118   -0.820875
62   0.031876    5.242176  0.536855  -2.917316  -3.465715   0.092578   0.086851   -0.013012   -0.741062
63   0.032374    5.278621  0.539307  -2.871959  -3.423187   0.095423   0.089424    0.075546   -0.660983
64   0.032872    5.315877  0.541788  -2.826632  -3.380732   0.098327   0.092045    0.164568   -0.580630
65   0.033370    5.353971  0.544300  -2.781325  -3.338343   0.101291   0.094716    0.254067   -0.499997
66   0.033868    5.392932  0.546844  -2.736031  -3.296013   0.104316   0.097436    0.344056   -0.419076
67   0.034366    5.432792  0.549419  -2.690743  -3.253735   0.107404   0.100207    0.434545   -0.337862
68   0.034864    5.473581  0.552027  -2.645451  -3.211503   0.110554   0.103028    0.525548   -0.256349
69   0.035362    5.515339  0.554668  -2.600151  -3.169310   0.113768   0.105901    0.617075   -0.174531
70   0.035860    5.558101  0.557342  -2.554833  -3.127150   0.117046   0.108826    0.709137   -0.092403
71   0.036358    5.601906  0.560052  -2.509493  -3.085019   0.120390   0.111803    0.801747   -0.009962
72   0.036856    5.646793  0.562796  -2.464122  -3.042910   0.123801   0.114832    0.894914    0.072797
73   0.037354    5.692806  0.565577  -2.418716  -3.000818   0.127279   0.117915    0.988650    0.155878
74   0.037852    5.739990  0.568394  -2.373267  -2.958739   0.130825   0.121051    1.082964    0.239282
75   0.038350    5.788394  0.571249  -2.327770  -2.916667   0.134441   0.124242    1.177868    0.323014
76   0.038848    5.838068  0.574143  -2.282219  -2.874598   0.138128   0.127486    1.273373    0.407074
77   0.039346    5.889065  0.577076  -2.236609  -2.832529   0.141885   0.130786    1.369486    0.491465
78   0.039844    5.941442  0.580049  -2.190933  -2.790454   0.145716   0.134140    1.466220    0.576188
79   0.040342    5.995254  0.583063  -2.145187  -2.748370   0.149619   0.137551    1.563584    0.661243
80   0.040840    6.050565  0.586119  -2.099366  -2.706273   0.153597   0.141017    1.661588    0.746632
81   0.041338    6.107439  0.589218  -2.053464  -2.664160   0.157651   0.144539    1.760241    0.832353
82   0.041836    6.165941  0.592360  -2.007477  -2.622027   0.161781   0.148118    1.859553    0.918406
83   0.042334    6.226143  0.595547  -1.961399  -2.579871   0.165989   0.151753    1.959534    1.004790
84   0.042832    6.288113  0.598778  -1.915226  -2.537689   0.170275   0.155446    2.060193    1.091504
85   0.043330    6.351928  0.602055  -1.868954  -2.495478   0.174641   0.159195    2.161540    1.178546
86   0.043828    6.417661  0.605377  -1.822578  -2.453235   0.179088   0.163003    2.263583    1.265913
87   0.044326    6.485391  0.608746  -1.776094  -2.410959   0.183617   0.166868    2.366333    1.353604
88   0.044824    6.555195  0.612161  -1.729497  -2.368645   0.188229   0.170791    2.469798    1.441615
89   0.045322    6.627154  0.615623  -1.682783  -2.326293   0.192925   0.174772    2.573987    1.529943
90   0.045820    6.701340  0.619130  -1.635949  -2.283900   0.197707   0.178812    2.678910    1.618587
91   0.046318    6.777834  0.622684  -1.588989  -2.241463   0.202575   0.182910    2.784575    1.707542
92   0.046816    6.856709  0.626281  -1.541900  -2.198982   0.207530   0.187067    2.890992    1.796805
93   0.047314    6.938033  0.629923  -1.494679  -2.156453   0.212575   0.191282    2.998169    1.886374
94   0.047812    7.021873  0.633607  -1.447321  -2.113876   0.217709   0.195557    3.106116    1.976247
95   0.048310    7.108286  0.637330  -1.399822  -2.071249   0.222934   0.199891    3.214841    2.066422
96   0.048808    7.197321  0.641091  -1.352180  -2.028570   0.228252   0.204284    3.324354    2.156898
97   0.049306    7.289018  0.644887  -1.304390  -1.985838   0.233664   0.208738    3.434662    2.247674
98   0.049804    7.383409  0.648714  -1.256448  -1.943051   0.239170   0.213251    3.545775    2.338751
99   0.050302    7.480505  0.652569  -1.208352  -1.900208   0.244772   0.217825    3.657702    2.430132
100  0.050800    7.580313  0.656447  -1.160097  -1.857308   0.250472   0.222460    3.770452    2.521818
101  0.051298    7.682815  0.660343  -1.111681  -1.814349   0.256270   0.227156    3.884032    2.613816
102  0.051796    7.787984  0.664253  -1.063099  -1.771330   0.262168   0.231915    3.998453    2.706131
103  0.052294    7.895777  0.668171  -1.014350  -1.728250   0.268167   0.236736    4.113722    2.798770
104  0.052792    8.006129  0.672090  -0.965428  -1.685107   0.274269   0.241621    4.229848    2.891745
105  0.053290    8.118970  0.676006  -0.916332  -1.641901   0.280474   0.246571    4.346840    2.985064
106  0.053788    8.234210  0.679913  -0.867057  -1.598628   0.286785   0.251586    4.464707    3.078740
107  0.054286    8.351753  0.683804  -0.817602  -1.555289   0.293202   0.256668    4.583458    3.172787
108  0.054784    8.471479  0.687673  -0.767962  -1.511880   0.299727   0.261818    4.703101    3.267221
109  0.055282    8.593282  0.691516  -0.718134  -1.468402   0.306361   0.267037    4.823644    3.362055
110  0.055780    8.717037  0.695327  -0.668116  -1.424851   0.313105   0.272327    4.945097    3.457307
111  0.056278    8.842623  0.699101  -0.617904  -1.381226   0.319961   0.277688    5.067468    3.552993
112  0.056776    8.969920  0.702835  -0.567496  -1.337525   0.326931   0.283122    5.190766    3.649131
113  0.057274    9.098795  0.706523  -0.516888  -1.293746   0.334016   0.288631    5.314999    3.745738
114  0.057772    9.229157  0.710164  -0.466078  -1.249887   0.341216   0.294216    5.440177    3.842830
115  0.058270    9.360874  0.713754  -0.415062  -1.205946   0.348534   0.299879    5.566307    3.940424
116  0.058768    9.493860  0.717290  -0.363839  -1.161920   0.355972   0.305620    5.693399    4.038537
117  0.059266    9.628020  0.720772  -0.312403  -1.117808   0.363530   0.311442    5.821462    4.137184
118  0.059764    9.763273  0.724198  -0.260754  -1.073606   0.371210   0.317346    5.950503    4.236380
119  0.060262    9.899546  0.727568  -0.208888  -1.029313   0.379013   0.323333    6.080532    4.336139
120  0.060760   10.036775  0.730880  -0.156803  -0.984926   0.386942   0.329404    6.211558    4.436475
121  0.061258   10.174910  0.734135  -0.104495  -0.940443   0.394997   0.335562    6.343590    4.537402
122  0.061756   10.313908  0.737332  -0.051962  -0.895861   0.403180   0.341807    6.476635    4.638931
123  0.062254   10.453746  0.740474   0.000799  -0.851177   0.411493   0.348140    6.610703    4.741072
124  0.062752   10.594392  0.743559   0.053791  -0.806389   0.419937   0.354563    6.745803    4.843839
125  0.063250   10.735825  0.746590   0.107016  -0.761496   0.428514   0.361078    6.881943    4.947240
126  0.063748   10.878055  0.749568   0.160476  -0.716493   0.437226   0.367684    7.019133    5.051284
127  0.064246   11.021072  0.752493   0.214176  -0.671379   0.446073   0.374385    7.157380    5.155982
128  0.064744   11.164887  0.755367   0.268117  -0.626151   0.455058   0.381180    7.296695    5.261341
129  0.065242   11.309518  0.758192   0.322302  -0.580807   0.464183   0.388071    7.437086    5.367368
130  0.065740   11.454976  0.760968   0.376734  -0.535344   0.473448   0.395059    7.578562    5.474073
131  0.066238   11.601300  0.763698   0.431415  -0.489760   0.482856   0.402145    7.721131    5.581460
132  0.066736   11.748520  0.766383   0.486348  -0.444052   0.492409   0.409331    7.864803    5.689537
133  0.067234   11.896664  0.769025   0.541536  -0.398218   0.502107   0.416617    8.009587    5.798311
134  0.067732   12.045791  0.771626   0.596980  -0.352256   0.511953   0.424005    8.155492    5.907785
135  0.068230   12.195938  0.774186   0.652685  -0.306164   0.521949   0.431495    8.302526    6.017967
136  0.068728   12.347162  0.776707   0.708651  -0.259938   0.532095   0.439089    8.450699    6.128860
137  0.069226   12.499523  0.779192   0.764882  -0.213577   0.542395   0.446788    8.600019    6.240469
138  0.069724   12.653081  0.781642   0.821381  -0.167079   0.552850   0.454592    8.750497    6.352799
139  0.070222   12.807892  0.784057   0.878150  -0.120441   0.563461   0.462503    8.902141    6.465854
140  0.070720   12.964042  0.786441   0.935191  -0.073661   0.574230   0.470521    9.054959    6.579637
141  0.071218   13.121590  0.788793   0.992507  -0.026737   0.585159   0.478648    9.208962    6.694152
142  0.071716   13.280640  0.791116   1.050101   0.020333   0.596251   0.486885    9.364159    6.809402
143  0.072214   13.441271  0.793412   1.107975   0.067551   0.607506   0.495232    9.520558    6.925388
144  0.072712   13.603565  0.795681   1.166131   0.114919   0.618927   0.503690    9.678169    7.042114
145  0.073210   13.767620  0.797925   1.224572   0.162440   0.630516   0.512261    9.837001    7.159581
146  0.073708   13.933542  0.800145   1.283301   0.210114   0.642274   0.520944    9.997063    7.277792
147  0.074206   14.101448  0.802343   1.342320   0.257944   0.654203   0.529742   10.158366    7.396746
148  0.074704   14.271446  0.804519   1.401632   0.305932   0.666306   0.538654   10.320917    7.516445
149  0.075202   14.443651  0.806677   1.461239   0.354080   0.678584   0.547682   10.484727    7.636890
150  0.075700   14.618205  0.808815   1.521143   0.402389   0.691040   0.556826   10.649805    7.758080
151  0.076198   14.795241  0.810937   1.581347   0.450861   0.703674   0.566087   10.816160    7.880015
152  0.076696   14.974908  0.813043   1.641854   0.499497   0.716490   0.575465   10.983802    8.002693
153  0.077194   15.157362  0.815134   1.702665   0.548300   0.729489   0.584962   11.152741    8.126112
154  0.077692   15.342772  0.817212   1.763785   0.597271   0.742673   0.594577   11.322985    8.250271
155  0.078190   15.531316  0.819279   1.825214   0.646411   0.756045   0.604311   11.494544    8.375166
156  0.078688   15.723175  0.821334   1.886955   0.695722   0.769606   0.614166   11.667428    8.500795
157  0.079186   15.918575  0.823380   1.949012   0.745205   0.783358   0.624140   11.841647    8.627151
158  0.079684   16.117715  0.825418   2.011386   0.794861   0.797304   0.634234   12.017210    8.754231
159  0.080182   16.320843  0.827449   2.074079   0.844693   0.811446   0.644450   12.194127    8.882027
160  0.080680   16.528200  0.829474   2.137095   0.894700   0.825785   0.654786   12.372407    9.010534
161  0.081178   16.740067  0.831495   2.200436   0.944883   0.840324   0.665242   12.552061    9.139742
162  0.081676   16.956739  0.833513   2.264103   0.995245   0.855066   0.675820   12.733098    9.269643
163  0.082174   17.178528  0.835529   2.328101   1.045786   0.870011   0.686518   12.915528    9.400225
164  0.082672   17.405775  0.837546   2.392430   1.096507   0.885163   0.697336   13.099360    9.531477
165  0.083170   17.638844  0.839563   2.457095   1.147408   0.900524   0.708274   13.284605    9.663386
166  0.083668   17.878167  0.841583   2.522096   1.198490   0.916096   0.719331   13.471272    9.795935
167  0.084166   18.124149  0.843608   2.587437   1.249753   0.931880   0.730507   13.659371    9.929110
168  0.084664   18.377280  0.845638   2.653119   1.301199   0.947881   0.741800   13.848913   10.062889
169  0.085162   18.638097  0.847675   2.719146   1.352827   0.964099   0.753209   14.039907   10.197253
170  0.085660   18.907143  0.849722   2.785520   1.404638   0.980537   0.764733   14.232364   10.332177
171  0.086158   19.185039  0.851779   2.852244   1.456631   0.997197   0.776370   14.426293   10.467636
172  0.086656   19.472496  0.853848   2.919319   1.508806   1.014082   0.788118   14.621704   10.603600
173  0.087154   19.770218  0.855932   2.986749   1.561164   1.031194   0.799976   14.818608   10.740038
174  0.087652   20.079060  0.858032   3.054535   1.613703   1.048535   0.811939   15.017015   10.876913
175  0.088150   20.399882  0.860149   3.122680   1.666423   1.066109   0.824006   15.216935   11.014188
176  0.088648   20.733699  0.862287   3.191188   1.719322   1.083916   0.836172   15.418378   11.151817
177  0.089146   21.081591  0.864446   3.260059   1.772400   1.101960   0.848434   15.621354   11.289754
178  0.089644   21.444746  0.866629   3.329297   1.825656   1.120243   0.860788   15.825875   11.427946
179  0.090142   21.824482  0.868838   3.398905   1.879087   1.138768   0.873228   16.031949   11.566334
180  0.090640   22.222201  0.871075   3.468884   1.932692   1.157537   0.885749   16.239588   11.704859
181  0.091138   22.639486  0.873341   3.539237   1.986468   1.176552   0.898346   16.448801   11.843451
182  0.091636   23.078048  0.875639   3.609966   2.040413   1.195816   0.911011   16.659600   11.982037
183  0.092134   23.539730  0.877970   3.681075   2.094523   1.215332   0.923737   16.871995   12.120540
184  0.092632   24.026504  0.880335   3.752566   2.148796   1.235102   0.936517   17.085996   12.258878
185  0.093130   24.540477  0.882734   3.824440   2.203228   1.255129   0.949343   17.301614   12.396966
186  0.093628   25.083901  0.885169   3.896701   2.257814   1.275415   0.962206   17.518859   12.534716
187  0.094126   25.658965  0.887638   3.969351   2.312551   1.295964   0.975098   17.737742   12.672045
188  0.094624   26.268018  0.890140   4.042393   2.367432   1.316776   0.988011   17.958274   12.808869
189  0.095122   26.913259  0.892673   4.115829   2.422454   1.337856   1.000937   18.180465   12.945117
190  0.095620   27.596828  0.895231   4.189661   2.477611   1.359206   1.013870   18.404326   13.080723
191  0.096118   28.320403  0.897810   4.263893   2.532897   1.380829   1.026805   18.629868   13.215652
192  0.096616   29.085465  0.900402   4.338526   2.588306   1.402727   1.039740   18.857102   13.349882
193  0.097114   29.892711  0.902998   4.413564   2.643834   1.424903   1.052676   19.086038   13.483430
194  0.097612   30.742337  0.905589   4.489008   2.699475   1.447359   1.065617   19.316687   13.616341
195  0.098110   31.633740  0.908162   4.564861   2.755225   1.470100   1.078570   19.549060   13.748699
196  0.098608   32.565579  0.910707   4.641126   2.811078   1.493127   1.091545   19.783169   13.880618
197  0.099106   33.535689  0.913211   4.717806   2.867033   1.516442   1.104558   20.019024   14.012247
198  0.099604   34.541213  0.915662   4.794902   2.923085   1.540050   1.117624   20.256635   14.143761
199  0.100102   35.579113  0.918051   4.872418   2.979235   1.563953   1.130762   20.496015   14.275334
200  0.100600   36.645680  0.920369   4.950355   3.035480   1.588154   1.143991   20.737175   14.407162
201  0.101098   37.737460  0.922610   5.028717   3.091821   1.612655   1.157329   20.980124   14.539421
202  0.101596   38.850711  0.924769   5.107507   3.148260   1.637460   1.170795   21.224875   14.672291
203  0.102094   39.982439  0.926844   5.186726   3.204798   1.662572   1.184404   21.471439   14.805911
204  0.102592   41.129444  0.928833   5.266377   3.261438   1.687992   1.198170   21.719827   14.940424
205  0.103090   42.289220  0.930737   5.346462   3.318183   1.713726   1.212107   21.970049   15.075936
206  0.103588   43.459510  0.932559   5.426986   3.375037   1.739774   1.226223   22.222119   15.212541
207  0.104086   44.638366  0.934299   5.507949   3.432002   1.766141   1.240529   22.476046   15.350314
208  0.104584   45.824382  0.935961   5.589354   3.489084   1.792830   1.255032   22.731842   15.489310
209  0.105082   47.016333  0.937550   5.671205   3.546287   1.819843   1.269736   22.989519   15.629571
210  0.105580   48.213222  0.939067   5.753504   3.603615   1.847184   1.284646   23.249088   15.771132
211  0.106078   49.414171  0.940517   5.836252   3.661072   1.874855   1.299768   23.510561   15.914021
212  0.106576   50.618757  0.941904   5.919454   3.718663   1.902861   1.315104   23.773949   16.058250
213  0.107074   51.826731  0.943232   6.003111   3.776393   1.931203   1.330655   24.039263   16.203826
214  0.107572   53.037522  0.944503   6.087227   3.834265   1.959885   1.346425   24.306516   16.350764
215  0.108070   54.251092  0.945721   6.171803   3.892283   1.988911   1.362415   24.575718   16.499063
216  0.108568   55.467230  0.946889   6.256843   3.950453   2.018283   1.378626   24.846883   16.648729
217  0.109066   56.686168  0.948011   6.342349   4.008778   2.048006   1.395060   25.120020   16.799751
218  0.109564   57.907700  0.949088   6.428323   4.067263   2.078081   1.411718   25.395143   16.952136
219  0.110062   59.131893  0.950124   6.514769   4.125911   2.108512   1.428601   25.672262   17.105881
220  0.110560   60.358995  0.951121   6.601689   4.184726   2.139303   1.445710   25.951390   17.260976
221  0.111058   61.588939  0.952081   6.689085   4.243712   2.170457   1.463046   26.232538   17.417426
222  0.111556   62.821867  0.953006   6.776961   4.302872   2.201977   1.480611   26.515719   17.575226
223  0.112054   64.058160  0.953899   6.865319   4.362212   2.233867   1.498403   26.800944   17.734365
224  0.112552   65.297557  0.954760   6.954161   4.421733   2.266129   1.516427   27.088226   17.894854
225  0.113050   66.540531  0.955592   7.043491   4.481440   2.298768   1.534681   27.377576   18.056680
226  0.113548   67.787125  0.956397   7.133310   4.541336   2.331787   1.553167   27.669006   18.219844
227  0.114046   69.037471  0.957175   7.223623   4.601424   2.365189   1.571887   27.962529   18.384346
228  0.114544   70.291878  0.957928   7.314431   4.661707   2.398978   1.590841   28.258157   18.550180
229  0.115042   71.550331  0.958657   7.405737   4.722190   2.433157   1.610031   28.555901   18.717349
230  0.115540   72.812957  0.959364   7.497544   4.782874   2.467730   1.629458   28.855774   18.885854
231  0.116038   74.080156  0.960050   7.589854   4.843764   2.502700   1.649123   29.157789   19.055688
232  0.116536   75.351847  0.960715   7.682671   4.904862   2.538071   1.669028   29.461957   19.226857
233  0.117034   76.628357  0.961361   7.775996   4.966171   2.573846   1.689174   29.768291   19.399358
234  0.117532   77.909634  0.961988   7.869834   5.027694   2.610030   1.709562   30.076804   19.573196
235  0.118030   79.195914  0.962598   7.964185   5.089435   2.646625   1.730194   30.387507   19.748370
236  0.118528   80.487442  0.963190   8.059054   5.151395   2.683635   1.751072   30.700413   19.924879
237  0.119026   81.784232  0.963767   8.154443   5.213578   2.721064   1.772196   31.015534   20.102729
238  0.119524   83.086449  0.964328   8.250355   5.275987   2.758916   1.793569   31.332884   20.281920
239  0.120022   84.394320  0.964874   8.346792   5.338625   2.797195   1.815192   31.652474   20.462453
240  0.120520   85.707702  0.965406   8.443758   5.401493   2.835903   1.837067   31.974317   20.644336
241  0.121018   87.027027  0.965924   8.541254   5.464595   2.875045   1.859196   32.298427   20.827567
242  0.121516   88.352191  0.966429   8.639285   5.527934   2.914626   1.881580   32.624814   21.012152
243  0.122014   89.683593  0.966922   8.737851   5.591512   2.954647   1.904221   32.953493   21.198091
244  0.122512   91.020897  0.967403   8.836958   5.655331   2.995114   1.927122   33.284476   21.385395
245  0.123010   92.364690  0.967872   8.936606   5.719395   3.036031   1.950282   33.617776   21.574059
246  0.123508   93.714806  0.968330   9.036800   5.783706   3.077400   1.973706   33.953405   21.764093
247  0.124006   95.071347  0.968777   9.137541   5.848266   3.119227   1.997394   34.291377   21.955502
248  0.124504   96.434694  0.969213   9.238833   5.913078   3.161514   2.021348   34.631704   22.148283
249  0.125002   97.804643  0.969640   9.340678   5.978144   3.204266   2.045571   34.974399   22.342449
250  0.125500   99.181288  0.970057   9.443080   6.043467   3.247488   2.070064   35.319476   22.538004
251  0.125998  100.564890  0.970465   9.546041   6.109050   3.291182   2.094830   35.666947   22.734950
252  0.126496  101.955659  0.970864   9.649564   6.174894   3.335353   2.119870   36.016825   22.933290
253  0.126994  103.353379  0.971254   9.753652   6.241002   3.380005   2.145187   36.369123   23.133035
254  0.127492  104.758342  0.971636   9.858307   6.307377   3.425142   2.170782   36.723855   23.334187
255  0.127990  106.170444  0.972010   9.963533   6.374021   3.470769   2.196658   37.081034   23.536755
256  0.128488  107.590139  0.972376  10.069333   6.440936   3.516889   2.222817   37.440673   23.740738
257  0.128986  109.017178  0.972734  10.175708   6.508124   3.563506   2.249261   37.802785   23.946149
258  0.129484  110.451751  0.973085  10.282663   6.575589   3.610625   2.275992   38.167384   24.152991
259  0.129982  111.894029  0.973429  10.390201   6.643332   3.658250   2.303013   38.534482   24.361268
260  0.130480  113.343985  0.973765  10.498323   6.711355   3.706385   2.330325   38.904093   24.570989
261  0.130978  114.801510  0.974096  10.607033   6.779662   3.755034   2.357932   39.276231   24.782164
262  0.131476  116.267181  0.974419  10.716334   6.848253   3.804202   2.385834   39.650910   24.994790
263  0.131974  117.740802  0.974737  10.826228   6.917132   3.853893   2.414035   40.028141   25.208878
264  0.132472  119.222290  0.975048  10.936720   6.986300   3.904111   2.442537   40.407940   25.424438
265  0.132970  120.711927  0.975353  11.047811   7.055761   3.954861   2.471342   40.790319   25.641473
266  0.133468  122.209689  0.975653  11.159504   7.125516   4.006147   2.500453   41.175293   25.859991
267  0.133966  123.715853  0.975947  11.271804   7.195567   4.057974   2.529871   41.562874   26.079995
268  0.134464  125.230349  0.976235  11.384711   7.265917   4.110345   2.559600   41.953077   26.301496
269  0.134962  126.753346  0.976519  11.498230   7.336568   4.163265   2.589641   42.345915   26.524497
270  0.135460  128.284574  0.976797  11.612364   7.407522   4.216740   2.619998   42.741402   26.749013
271  0.135958  129.824392  0.977070  11.727114   7.478781   4.270772   2.650673   43.139552   26.975045
272  0.136456  131.372972  0.977338  11.842486   7.550348   4.325368   2.681667   43.540379   27.202598
273  0.136954  132.930152  0.977602  11.958480   7.622225   4.380531   2.712985   43.943896   27.431684
274  0.137452  134.495972  0.977860  12.075101   7.694414   4.436266   2.744627   44.350118   27.662310
275  0.137950  136.070658  0.978115  12.192351   7.766916   4.492577   2.776598   44.759058   27.894482
276  0.138448  137.654410  0.978365  12.310234   7.839735   4.549470   2.808898   45.170731   28.128204
277  0.138946  139.246968  0.978610  12.428752   7.912873   4.606949   2.841531   45.585150   28.363489
278  0.139444  140.848553  0.978852  12.547908   7.986331   4.665018   2.874500   46.002329   28.600342
279  0.139942  142.459337  0.979089  12.667706   8.060113   4.723683   2.907807   46.422283   28.838769
280  0.140440  144.079106  0.979323  12.788148   8.134219   4.782948   2.941455   46.845026   29.078783
281  0.140938  145.708179  0.979552  12.909238   8.208652   4.842818   2.975445   47.270572   29.320385
282  0.141436  147.346630  0.979778  13.030979   8.283415   4.903297   3.009782   47.698935   29.563586
283  0.141934  148.994156  0.980000  13.153373   8.358509   4.964391   3.044468   48.130129   29.808396
284  0.142432  150.651677  0.980219  13.276424   8.433937   5.026104   3.079505   48.564170   30.054812
285  0.142930  152.318156  0.980434  13.400135   8.509700   5.088442   3.114896   49.001070   30.302858
286  0.143428  153.994327  0.980645  13.524508   8.585802   5.151408   3.150644   49.440845   30.552532
