      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
20   0.010960    3.766062  0.414076  -5.066300  -5.439524   0.016278   0.015974   -3.581091   -3.982019
21   0.011458    3.779700  0.415452  -4.999736  -5.374227   0.017313   0.016977   -3.488721   -3.892568
22   0.011956    3.793585  0.416849  -4.934899  -5.310674   0.018378   0.018007   -3.397730   -3.804555
23   0.012454    3.807721  0.418265  -4.871633  -5.248711   0.019474   0.019066   -3.307961   -3.717823
24   0.012952    3.822114  0.419701  -4.809802  -5.188200   0.020601   0.020153   -3.219273   -3.632232
25   0.013450    3.836770  0.421158  -4.749284  -5.129020   0.021759   0.021269   -3.131541   -3.547659
26   0.013948    3.851693  0.422635  -4.689971  -5.071063   0.022949   0.022415   -3.044655   -3.463995
27   0.014446    3.866888  0.424134  -4.631765  -5.014232   0.024172   0.023592   -2.958515   -3.381141
28   0.014944    3.882363  0.425653  -4.574579  -4.958440   0.025428   0.024799   -2.873029   -3.299008
29   0.015442    3.898124  0.427194  -4.518333  -4.903608   0.026718   0.026037   -2.788116   -3.217516
30   0.015940    3.914175  0.428757  -4.462958  -4.849665   0.028043   0.027306   -2.703702   -3.136591
31   0.016438    3.930523  0.430341  -4.408387  -4.796547   0.029402   0.028608   -2.619718   -3.056168
32   0.016936    3.947174  0.431948  -4.354561  -4.744194   0.030797   0.029943   -2.536102   -2.976185
33   0.017434    3.964135  0.433577  -4.301427  -4.692554   0.032229   0.031311   -2.452797   -2.896588
34   0.017932    3.981413  0.435229  -4.248934  -4.641576   0.033698   0.032712   -2.369750   -2.817325
35   0.018430    3.999015  0.436903  -4.197036  -4.591215   0.035204   0.034148   -2.286912   -2.738349
36   0.018928    4.016947  0.438601  -4.145693  -4.541429   0.036748   0.035619   -2.204237   -2.659617
37   0.019426    4.035217  0.440322  -4.094863  -4.492180   0.038331   0.037125   -2.121684   -2.581088
38   0.019924    4.053835  0.442067  -4.044513  -4.443433   0.039954   0.038667   -2.039213   -2.502726
39   0.020422    4.072803  0.443836  -3.994608  -4.395154   0.041616   0.040245   -1.956788   -2.424496
40   0.020920    4.092131  0.445629  -3.945117  -4.347312   0.043320   0.041860   -1.874373   -2.346366
41   0.021418    4.111827  0.447446  -3.896011  -4.299880   0.045065   0.043512   -1.791936   -2.268304
42   0.021916    4.131900  0.449288  -3.847262  -4.252830   0.046852   0.045203   -1.709447   -2.190285
43   0.022414    4.152357  0.451154  -3.798847  -4.206137   0.048683   0.046932   -1.626878   -2.112280
44   0.022912    4.173207  0.453046  -3.750740  -4.159778   0.050556   0.048700   -1.544200   -2.034265
45   0.023410    4.194461  0.454963  -3.702920  -4.113732   0.052474   0.050507   -1.461388   -1.956217
46   0.023908    4.216126  0.456906  -3.655365  -4.067978   0.054437   0.052355   -1.378418   -1.878115
47   0.024406    4.238210  0.458874  -3.608056  -4.022497   0.056446   0.054244   -1.295266   -1.799937
48   0.024904    4.260725  0.460869  -3.560975  -3.977271   0.058501   0.056174   -1.211910   -1.721664
49   0.025402    4.283679  0.462890  -3.514103  -3.932282   0.060603   0.058145   -1.128328   -1.643278
50   0.025900    4.307084  0.464937  -3.467425  -3.887515   0.062754   0.060159   -1.044501   -1.564762
51   0.026398    4.330948  0.467011  -3.420923  -3.842954   0.064953   0.062216   -0.960409   -1.486099
52   0.026896    4.355284  0.469111  -3.374584  -3.798586   0.067201   0.064317   -0.876033   -1.407273
53   0.027394    4.380102  0.471239  -3.328393  -3.754396   0.069500   0.066461   -0.791356   -1.328271
54   0.027892    4.405414  0.473395  -3.282337  -3.710372   0.071849   0.068650   -0.706359   -1.249077
55   0.028390    4.431232  0.475578  -3.236403  -3.666501   0.074251   0.070885   -0.621027   -1.169679
56   0.028888    4.457568  0.477788  -3.190579  -3.622772   0.076704   0.073165   -0.535343   -1.090065
57   0.029386    4.484434  0.480027  -3.144852  -3.579175   0.079212   0.075491   -0.449292   -1.010221
58   0.029884    4.511845  0.482295  -3.099213  -3.535698   0.081773   0.077865   -0.362858   -0.930138
59   0.030382    4.539817  0.484591  -3.053649  -3.492331   0.084390   0.080285   -0.276027   -0.849804
60   0.030880    4.568359  0.486915  -3.008152  -3.449066   0.087062   0.082754   -0.188785   -0.769208
61   0.031378    4.597489  0.489269  -2.962710  -3.405892   0.089791   0.085271   -0.101118   -0.688342
62   0.031876    4.627224  0.491653  -2.917316  -3.362803   0.092578   0.087838   -0.013012   -0.607195
63   0.032374    4.657581  0.494066  -2.871959  -3.319788   0.095423   0.090454    0.075546   -0.525760
64   0.032872    4.688573  0.496509  -2.826632  -3.276840   0.098327   0.093120    0.164568   -0.444027
65   0.033370    4.720223  0.498983  -2.781325  -3.233953   0.101291   0.095837    0.254067   -0.361989
66   0.033868    4.752550  0.501487  -2.736031  -3.191118   0.104316   0.098606    0.344056   -0.279639
67   0.034366    4.785574  0.504023  -2.690743  -3.148329   0.107404   0.101426    0.434545   -0.196969
68   0.034864    4.819314  0.506590  -2.645451  -3.105579   0.110554   0.104299    0.525548   -0.113973
69   0.035362    4.853794  0.509190  -2.600151  -3.062862   0.113768   0.107225    0.617075   -0.030644
70   0.035860    4.889039  0.511822  -2.554833  -3.020172   0.117046   0.110205    0.709137    0.053023
71   0.036358    4.925075  0.514487  -2.509493  -2.977504   0.120390   0.113238    0.801747    0.137033
72   0.036856    4.961928  0.517186  -2.464122  -2.934850   0.123801   0.116326    0.894914    0.221392
73   0.037354    4.999626  0.519919  -2.418716  -2.892207   0.127279   0.119470    0.988650    0.306105
74   0.037852    5.038201  0.522686  -2.373267  -2.849569   0.130825   0.122669    1.082964    0.391175
75   0.038350    5.077684  0.525490  -2.327770  -2.806932   0.134441   0.125924    1.177868    0.476607
76   0.038848    5.118110  0.528330  -2.282219  -2.764290   0.138128   0.129235    1.273373    0.562404
77   0.039346    5.159517  0.531206  -2.236609  -2.721639   0.141885   0.132604    1.369486    0.648569
78   0.039844    5.201943  0.534121  -2.190933  -2.678976   0.145716   0.136031    1.466220    0.735104
79   0.040342    5.245430  0.537075  -2.145187  -2.636295   0.149619   0.139515    1.563584    0.822011
80   0.040840    5.290023  0.540069  -2.099366  -2.593592   0.153597   0.143058    1.661588    0.909293
81   0.041338    5.335769  0.543103  -2.053464  -2.550865   0.157651   0.146660    1.760241    0.996951
82   0.041836    5.382721  0.546180  -2.007477  -2.508110   0.161781   0.150321    1.859553    1.084984
83   0.042334    5.430933  0.549300  -1.961399  -2.465323   0.165989   0.154041    1.959534    1.173393
84   0.042832    5.480459  0.552464  -1.915226  -2.422500   0.170275   0.157822    2.060193    1.262179
85   0.043330    5.531369  0.555674  -1.868954  -2.379639   0.174641   0.161663    2.161540    1.351339
86   0.043828    5.583727  0.558931  -1.822578  -2.336738   0.179088   0.165565    2.263583    1.440872
87   0.044326    5.637604  0.562237  -1.776094  -2.293792   0.183617   0.169528    2.366333    1.530776
88   0.044824    5.693074  0.565593  -1.729497  -2.250799   0.188229   0.173552    2.469798    1.621048
89   0.045322    5.750221  0.569001  -1.682783  -2.207757   0.192925   0.177637    2.573987    1.711685
90   0.045820    5.809131  0.572462  -1.635949  -2.164664   0.197707   0.181784    2.678910    1.802683
91   0.046318    5.869894  0.575978  -1.588989  -2.121518   0.202575   0.185992    2.784575    1.894036
92   0.046816    5.932611  0.579551  -1.541900  -2.078315   0.207530   0.190263    2.890992    1.985740
93   0.047314    5.997381  0.583182  -1.494679  -2.035055   0.212575   0.194595    2.998169    2.077787
94   0.047812    6.064316  0.586873  -1.447321  -1.991736   0.217709   0.198989    3.106116    2.170171
95   0.048310    6.133527  0.590625  -1.399822  -1.948355   0.222934   0.203445    3.214841    2.262884
96   0.048808    6.205137  0.594440  -1.352180  -1.904913   0.228252   0.207963    3.324354    2.355918
97   0.049306    6.279267  0.598320  -1.304390  -1.861406   0.233664   0.212542    3.434662    2.449264
98   0.049804    6.356048  0.602264  -1.256448  -1.817835   0.239170   0.217183    3.545775    2.542913
99   0.050302    6.435606  0.606275  -1.208352  -1.774198   0.244772   0.221885    3.657702    2.636854
100  0.050800    6.518073  0.610352  -1.160097  -1.730494   0.250472   0.226648    3.770452    2.731078
101  0.051298    6.603580  0.614495  -1.111681  -1.686723   0.256270   0.231472    3.884032    2.825575
102  0.051796    6.692256  0.618704  -1.063099  -1.642884   0.262168   0.236357    3.998453    2.920336
103  0.052294    6.784221  0.622977  -1.014350  -1.598975   0.268167   0.241302    4.113722    3.015350
104  0.052792    6.879579  0.627312  -0.965428  -1.554998   0.274269   0.246307    4.229848    3.110612
105  0.053290    6.978435  0.631707  -0.916332  -1.510952   0.280474   0.251372    4.346840    3.206113
106  0.053788    7.080866  0.636156  -0.867057  -1.466835   0.286785   0.256498    4.464707    3.301849
107  0.054286    7.186928  0.640656  -0.817602  -1.422649   0.293202   0.261684    4.583458    3.397817
108  0.054784    7.296651  0.645200  -0.767962  -1.378393   0.299727   0.266930    4.703101    3.494019
109  0.055282    7.410040  0.649780  -0.718134  -1.334066   0.306361   0.272237    4.823644    3.590456
110  0.055780    7.527061  0.654388  -0.668116  -1.289669   0.313105   0.277606    4.945097    3.687136
111  0.056278    7.647638  0.659016  -0.617904  -1.245201   0.319961   0.283037    5.067468    3.784071
112  0.056776    7.771674  0.663652  -0.567496  -1.200662   0.326931   0.288532    5.190766    3.881275
113  0.057274    7.899026  0.668287  -0.516888  -1.156050   0.334016   0.294091    5.314999    3.978765
114  0.057772    8.029525  0.672910  -0.466078  -1.111366   0.341216   0.299717    5.440177    4.076564
115  0.058270    8.162973  0.677509  -0.415062  -1.066609   0.348534   0.305411    5.566307    4.174696
116  0.058768    8.299150  0.682074  -0.363839  -1.021777   0.355972   0.311175    5.693399    4.273189
117  0.059266    8.437825  0.686595  -0.312403  -0.976870   0.363530   0.317010    5.821462    4.372070
118  0.059764    8.578758  0.691063  -0.260754  -0.931885   0.371210   0.322920    5.950503    4.471371
119  0.060262    8.721710  0.695469  -0.208888  -0.886821   0.379013   0.328906    6.080532    4.571120
120  0.060760    8.866450  0.699807  -0.156803  -0.841676   0.386942   0.334971    6.211558    4.671348
121  0.061258    9.012761  0.704071  -0.104495  -0.796449   0.394997   0.341117    6.343590    4.772082
122  0.061756    9.160429  0.708256  -0.051962  -0.751136   0.403180   0.347346    6.476635    4.873352
123  0.062254    9.309290  0.712358   0.000799  -0.705736   0.411493   0.353660    6.610703    4.975181
124  0.062752    9.459171  0.716376   0.053791  -0.660246   0.419937   0.360061    6.745803    5.077595
125  0.063250    9.609935  0.720308   0.107016  -0.614664   0.428514   0.366551    6.881943    5.180614
126  0.063748    9.761473  0.724153   0.160476  -0.568987   0.437226   0.373133    7.019133    5.284259
127  0.064246    9.913683  0.727913   0.214176  -0.523212   0.446073   0.379807    7.157380    5.388548
128  0.064744   10.066502  0.731587   0.268117  -0.477337   0.455058   0.386576    7.296695    5.493497
129  0.065242   10.219867  0.735177   0.322302  -0.431358   0.464183   0.393440    7.437086    5.599120
130  0.065740   10.373750  0.738686   0.376734  -0.385273   0.473448   0.400403    7.578562    5.705430
131  0.066238   10.528128  0.742115   0.431415  -0.339079   0.482856   0.407464    7.721131    5.812438
132  0.066736   10.682990  0.745466   0.486348  -0.292774   0.492409   0.414626    7.864803    5.920156
133  0.067234   10.838350  0.748744   0.541536  -0.246353   0.502107   0.421890    8.009587    6.028591
134  0.067732   10.994218  0.751949   0.596980  -0.199816   0.511953   0.429256    8.155492    6.137753
135  0.068230   11.150631  0.755085   0.652685  -0.153158   0.521949   0.436727    8.302526    6.247647
136  0.068728   11.307622  0.758155   0.708651  -0.106378   0.532095   0.444303    8.450699    6.358282
137  0.069226   11.465232  0.761161   0.764882  -0.059472   0.542395   0.451986    8.600019    6.469662
138  0.069724   11.623529  0.764108   0.821381  -0.012438   0.552850   0.459776    8.750497    6.581793
139  0.070222   11.782559  0.766996   0.878150   0.034726   0.563461   0.467675    8.902141    6.694679
140  0.070720   11.942385  0.769829   0.935191   0.082025   0.574230   0.475684    9.054959    6.808325
141  0.071218   12.103085  0.772609   0.992507   0.129459   0.585159   0.483803    9.208962    6.922734
142  0.071716   12.264732  0.775340   1.050101   0.177031   0.596251   0.492035    9.364159    7.037910
143  0.072214   12.427412  0.778023   1.107975   0.224744   0.607506   0.500379    9.520558    7.153854
144  0.072712   12.591210  0.780661   1.166131   0.272600   0.618927   0.508836    9.678169    7.270571
145  0.073210   12.756222  0.783257   1.224572   0.320602   0.630516   0.517409    9.837001    7.388061
146  0.073708   12.922530  0.785812   1.283301   0.368752   0.642274   0.526096    9.997063    7.506327
147  0.074206   13.090253  0.788329   1.342320   0.417051   0.654203   0.534900   10.158366    7.625370
148  0.074704   13.259510  0.790811   1.401632   0.465503   0.666306   0.543822   10.320917    7.745190
149  0.075202   13.430376  0.793258   1.461239   0.514109   0.678584   0.552861   10.484727    7.865789
150  0.075700   13.603011  0.795673   1.521143   0.562872   0.691040   0.562019   10.649805    7.987167
151  0.076198   13.777521  0.798058   1.581347   0.611793   0.703674   0.571297   10.816160    8.109323
152  0.076696   13.954050  0.800416   1.641854   0.660874   0.716490   0.580695   10.983802    8.232257
153  0.077194   14.132741  0.802747   1.702665   0.710118   0.729489   0.590214   11.152741    8.355967
154  0.077692   14.313738  0.805054   1.763785   0.759526   0.742673   0.599854   11.322985    8.480453
155  0.078190   14.497207  0.807338   1.825214   0.809100   0.756045   0.609617   11.494544    8.605710
156  0.078688   14.683303  0.809601   1.886955   0.858841   0.769606   0.619503   11.667428    8.731738
157  0.079186   14.872230  0.811845   1.949012   0.908752   0.783358   0.629511   11.841647    8.858532
158  0.079684   15.064162  0.814072   2.011386   0.958834   0.797304   0.639644   12.017210    8.986089
159  0.080182   15.259320  0.816283   2.074079   1.009088   0.811446   0.649900   12.194127    9.114402
160  0.080680   15.457902  0.818480   2.137095   1.059517   0.825785   0.660281   12.372407    9.243467
161  0.081178   15.660172  0.820664   2.200436   1.110120   0.840324   0.670786   12.552061    9.373276
162  0.081676   15.866372  0.822838   2.264103   1.160900   0.855066   0.681416   12.733098    9.503822
163  0.082174   16.076759  0.825002   2.328101   1.211859   0.870011   0.692171   12.915528    9.635098
164  0.082672   16.291654  0.827160   2.392430   1.262996   0.885163   0.703050   13.099360    9.767090
165  0.083170   16.511346  0.829311   2.457095   1.314313   0.900524   0.714054   13.284605    9.899791
166  0.083668   16.736215  0.831458   2.522096   1.365811   0.916096   0.725182   13.471272   10.033184
167  0.084166   16.966597  0.833604   2.587437   1.417491   0.931880   0.736433   13.659371   10.167258
168  0.084664   17.202920  0.835748   2.653119   1.469354   0.947881   0.747807   13.848913   10.301996
169  0.085162   17.445619  0.837894   2.719146   1.521400   0.964099   0.759303   14.039907   10.437380
170  0.085660   17.695183  0.840043   2.785520   1.573630   0.980537   0.770919   14.232364   10.573388
171  0.086158   17.952135  0.842198   2.852244   1.626044   0.997197   0.782656   14.426293   10.710000
172  0.086656   18.217075  0.844359   2.919319   1.678642   1.014082   0.794510   14.621704   10.847188
173  0.087154   18.490602  0.846530   2.986749   1.731424   1.031194   0.806480   14.818608   10.984926
174  0.087652   18.773452  0.848712   3.054535   1.784391   1.048535   0.818564   15.017015   11.123181
175  0.088150   19.066388  0.850908   3.122680   1.837542   1.066109   0.830759   15.216935   11.261918
176  0.088648   19.370269  0.853119   3.191188   1.890876   1.083916   0.843062   15.418378   11.401098
177  0.089146   19.686020  0.855349   3.260059   1.944393   1.101960   0.855470   15.621354   11.540678
178  0.089644   20.014724  0.857599   3.329297   1.998092   1.120243   0.867979   15.825875   11.680607
179  0.090142   20.357510  0.859873   3.398905   2.051972   1.138768   0.880585   16.031949   11.820835
180  0.090640   20.715704  0.862173   3.468884   2.106030   1.157537   0.893281   16.239588   11.961297
181  0.091138   21.090733  0.864502   3.539237   2.160266   1.176552   0.906063   16.448801   12.101929
182  0.091636   21.484225  0.866862   3.609966   2.214677   1.195816   0.918924   16.659600   12.242656
183  0.092134   21.897886  0.869257   3.681075   2.269260   1.215332   0.931856   16.871995   12.383399
184  0.092632   22.333718  0.871688   3.752566   2.324013   1.235102   0.944852   17.085996   12.524069
185  0.093130   22.793875  0.874160   3.824440   2.378932   1.255129   0.957901   17.301614   12.664568
186  0.093628   23.280788  0.876673   3.896701   2.434013   1.275415   0.970995   17.518859   12.804789
187  0.094126   23.796941  0.879231   3.969351   2.489253   1.295964   0.984123   17.737742   12.944627
188  0.094624   24.345165  0.881834   4.042393   2.544646   1.316776   0.997272   17.958274   13.083962
189  0.095122   24.928389  0.884483   4.115829   2.600187   1.337856   1.010433   18.180465   13.222677
190  0.095620   25.549664  0.887177   4.189661   2.655870   1.359206   1.023591   18.404326   13.360654
191  0.096118   26.212065  0.889915   4.263893   2.711688   1.380829   1.036738   18.629868   13.497780
192  0.096616   26.918452  0.892692   4.338526   2.767636   1.402727   1.049861   18.857102   13.633963
193  0.097114   27.671429  0.895503   4.413564   2.823705   1.424903   1.062954   19.086038   13.769132
194  0.097612   28.473115  0.898338   4.489008   2.879889   1.447359   1.076012   19.316687   13.903247
195  0.098110   29.324783  0.901186   4.564861   2.936181   1.470100   1.089034   19.549060   14.036316
196  0.098608   30.226762  0.904034   4.641126   2.992574   1.493127   1.102026   19.783169   14.168397
197  0.099106   31.178148  0.906865   4.717806   3.049062   1.516442   1.114997   20.019024   14.299609
198  0.099604   32.176941  0.909663   4.794902   3.105639   1.540050   1.127963   20.256635   14.430119
199  0.100102   33.219900  0.912411   4.872418   3.162301   1.563953   1.140947   20.496015   14.560146
200  0.100600   34.302711  0.915093   4.950355   3.219045   1.588154   1.153973   20.737175   14.689947
201  0.101098   35.420674  0.917695   5.028717   3.275869   1.612655   1.167067   20.980124   14.819784
202  0.101596   36.568623  0.920206   5.107507   3.332774   1.637460   1.180256   21.224875   14.949926
203  0.102094   37.741515  0.922618   5.186726   3.389759   1.662572   1.193567   21.471439   15.080620
204  0.102592   38.934539  0.924927   5.266377   3.446827   1.687992   1.207022   21.719827   15.212091
205  0.103090   40.143555  0.927130   5.346462   3.503982   1.713726   1.220641   21.970049   15.344522
206  0.103588   41.364917  0.929228   5.426986   3.561226   1.739774   1.234442   22.222119   15.478066
207  0.104086   42.595611  0.931224   5.507949   3.618564   1.766141   1.248437   22.476046   15.612844
208  0.104584   43.833202  0.933120   5.589354   3.676001   1.792830   1.262637   22.731842   15.748947
209  0.105082   45.075757  0.934922   5.671205   3.733541   1.819843   1.277051   22.989519   15.886442
210  0.105580   46.321944  0.936634   5.753504   3.791191   1.847184   1.291685   23.249088   16.025370
211  0.106078   47.570550  0.938261   5.836252   3.848956   1.874855   1.306543   23.510561   16.165767
212  0.106576   48.820916  0.939810   5.919454   3.906840   1.902861   1.321628   23.773949   16.307646
213  0.107074   50.072508  0.941283   6.003111   3.964848   1.931203   1.336944   24.039263   16.451017
214  0.107572   51.324966  0.942688   6.087227   4.022987   1.959885   1.352492   24.306516   16.595883
215  0.108070   52.578227  0.944027   6.171803   4.081261   1.988911   1.368272   24.575718   16.742238
216  0.108568   53.832105  0.945306   6.256843   4.139676   2.018283   1.384286   24.846883   16.890080
217  0.109066   55.086758  0.946529   6.342349   4.198235   2.048006   1.400534   25.120020   17.039396
218  0.109564   56.342103  0.947699   6.428323   4.256944   2.078081   1.417018   25.395143   17.190185
219  0.110062   57.598536  0.948820   6.514769   4.315807   2.108512   1.433736   25.672262   17.342426
220  0.110560   58.856051  0.949894   6.601689   4.374829   2.139303   1.450690   25.951390   17.496117
221  0.111058   60.114903  0.950926   6.689085   4.434014   2.170457   1.467879   26.232538   17.651246
222  0.111556   61.375365  0.951917   6.776961   4.493366   2.201977   1.485305   26.515719   17.807801
223  0.112054   62.637523  0.952870   6.865319   4.552890   2.233867   1.502968   26.800944   17.965778
224  0.112552   63.901656  0.953788   6.954161   4.612589   2.266129   1.520868   27.088226   18.125167
225  0.113050   65.168175  0.954672   7.043491   4.672467   2.298768   1.539005   27.377576   18.285956
226  0.113548   66.437100  0.955524   7.133310   4.732529   2.331787   1.557381   27.669006   18.448144
227  0.114046   67.708764  0.956347   7.223623   4.792777   2.365189   1.575995   27.962529   18.611722
228  0.114544   68.983415  0.957142   7.314431   4.853215   2.398978   1.594850   28.258157   18.776684
229  0.115042   70.261175  0.957910   7.405737   4.913847   2.433157   1.613945   28.555901   18.943028
230  0.115540   71.542339  0.958653   7.497544   4.974677   2.467730   1.633282   28.855774   19.110748
231  0.116038   72.827061  0.959372   7.589854   5.035707   2.502700   1.652861   29.157789   19.279842
232  0.116536   74.115614  0.960069   7.682671   5.096941   2.538071   1.672684   29.461957   19.450306
233  0.117034   75.408160  0.960744   7.775996   5.158382   2.573846   1.692751   29.768291   19.622139
234  0.117532   76.704945  0.961399   7.869834   5.220034   2.610030   1.713065   30.076804   19.795338
235  0.118030   78.005983  0.962034   7.964185   5.281898   2.646625   1.733626   30.387507   19.969906
236  0.118528   79.311637  0.962651   8.059054   5.343980   2.683635   1.754435   30.700413   20.145838
237  0.119026   80.621939  0.963251   8.154443   5.406281   2.721064   1.775494   31.015534   20.323138
238  0.119524   81.937258  0.963833   8.250355   5.468804   2.758916   1.796804   31.332884   20.501801
239  0.120022   83.257604  0.964400   8.346792   5.531552   2.797195   1.818367   31.652474   20.681832
240  0.120520   84.583174  0.964951   8.443758   5.594529   2.835903   1.840184   31.974317   20.863231
241  0.121018   85.913976  0.965488   8.541254   5.657737   2.875045   1.862257   32.298427   21.046004
242  0.121516   87.250378  0.966010   8.639285   5.721178   2.914626   1.884588   32.624814   21.230147
243  0.122014   88.592405  0.966519   8.737851   5.784856   2.954647   1.907178   32.953493   21.415665
244  0.122512   89.940121  0.967015   8.836958   5.848773   2.995114   1.930028   33.284476   21.602563
245  0.123010   91.293935  0.967499   8.936606   5.912932   3.036031   1.953141   33.617776   21.790837
246  0.123508   92.653666  0.967971   9.036800   5.977336   3.077400   1.976518   33.953405   21.980498
247  0.124006   94.019582  0.968431   9.137541   6.041987   3.119227   2.000162   34.291377   22.171545
248  0.124504   95.391859  0.968880   9.238833   6.106887   3.161514   2.024073   34.631704   22.363982
249  0.125002   96.770481  0.969319   9.340678   6.172040   3.204266   2.048255   34.974399   22.557815
250  0.125500   98.155619  0.969748   9.443080   6.237448   3.247488   2.072708   35.319476   22.753048
251  0.125998   99.547426  0.970166   9.546041   6.303113   3.291182   2.097435   35.666947   22.949684
252  0.126496  100.945948  0.970576   9.649564   6.369038   3.335353   2.122437   36.016825   23.147728
253  0.126994  102.351369  0.970976   9.753652   6.435225   3.380005   2.147717   36.369123   23.347184
254  0.127492  103.763653  0.971367   9.858307   6.501678   3.425142   2.173277   36.723855   23.548060
255  0.127990  105.183037  0.971749   9.963533   6.568397   3.470769   2.199119   37.081034   23.750358
256  0.128488  106.609535  0.972124  10.069333   6.635386   3.516889   2.225245   37.440673   23.954085
257  0.128986  108.043312  0.972490  10.175708   6.702647   3.563506   2.251657   37.802785   24.159245
258  0.129484  109.484411  0.972849  10.282663   6.770183   3.610625   2.278357   38.167384   24.365845
259  0.129982  110.933102  0.973200  10.390201   6.837995   3.658250   2.305347   38.534482   24.573886
260  0.130480  112.389275  0.973545  10.498323   6.906086   3.706385   2.332629   38.904093   24.783380
261  0.130978  113.852844  0.973882  10.607033   6.974459   3.755034   2.360207   39.276231   24.994334
262  0.131476  115.324252  0.974212  10.716334   7.043116   3.804202   2.388082   39.650910   25.206748
263  0.131974  116.803333  0.974536  10.826228   7.112059   3.853893   2.416256   40.028141   25.420633
264  0.132472  118.290551  0.974853  10.936720   7.181291   3.904111   2.444731   40.407940   25.635989
265  0.132970  119.785655  0.975164  11.047811   7.250813   3.954861   2.473510   40.790319   25.852828
266  0.133468  121.288851  0.975470  11.159504   7.320628   4.006147   2.502595   41.175293   26.071153
267  0.133966  122.799961  0.975769  11.271804   7.390739   4.057974   2.531989   41.562874   26.290976
268  0.134464  124.319325  0.976063  11.384711   7.461147   4.110345   2.561694   41.953077   26.512300
269  0.134962  125.847055  0.976351  11.498230   7.531855   4.163265   2.591712   42.345915   26.735130
270  0.135460  127.383241  0.976634  11.612364   7.602865   4.216740   2.622046   42.741402   26.959473
271  0.135958  128.927370  0.976912  11.727114   7.674180   4.270772   2.652699   43.139552   27.185345
272  0.136456  130.480649  0.977184  11.842486   7.745801   4.325368   2.683671   43.540379   27.412736
273  0.136954  132.042043  0.977452  11.958480   7.817730   4.380531   2.714968   43.943896   27.641669
274  0.137452  133.612399  0.977715  12.075101   7.889971   4.436266   2.746589   44.350118   27.872140
275  0.137950  135.191140  0.977973  12.192351   7.962525   4.492577   2.778539   44.759058   28.104166
276  0.138448  136.778683  0.978227  12.310234   8.035395   4.549470   2.810820   45.170731   28.337749
277  0.138946  138.375465  0.978477  12.428752   8.108582   4.606949   2.843434   45.585150   28.572890
278  0.139444  139.981104  0.978722  12.547908   8.182089   4.665018   2.876383   46.002329   28.809604
279  0.139942  141.595456  0.978963  12.667706   8.255918   4.723683   2.909672   46.422283   29.047902
280  0.140440  143.218942  0.979199  12.788148   8.330071   4.782948   2.943301   46.845026   29.287785
281  0.140938  144.851763  0.979432  12.909238   8.404550   4.842818   2.977274   47.270572   29.529260
282  0.141436  146.493796  0.979661  13.030979   8.479359   4.903297   3.011594   47.698935   29.772336
283  0.141934  148.144745  0.979886  13.153373   8.554498   4.964391   3.046263   48.130129   30.017027
284  0.142432  149.805333  0.980108  13.276424   8.629969   5.026104   3.081283   48.564170   30.263330
285  0.142930  151.475611  0.980326  13.400135   8.705776   5.088442   3.116657   49.001070   30.511254
286  0.143428  153.154728  0.980540  13.524508   8.781920   5.151408   3.152390   49.440845   30.760819
