      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
44   0.022912    0.378593  0.009427  -3.750740  -3.751064   0.050556   0.050542   -1.544200   -1.545162
45   0.023410    0.382047  0.009597  -3.702920  -3.703258   0.052474   0.052459   -1.461388   -1.462392
46   0.023908    0.385450  0.009767  -3.655365  -3.655717   0.054437   0.054421   -1.378418   -1.379464
47   0.024406    0.388805  0.009935  -3.608056  -3.608423   0.056446   0.056428   -1.295266   -1.296355
48   0.024904    0.392111  0.010102  -3.560975  -3.561357   0.058501   0.058482   -1.211910   -1.213043
49   0.025402    0.395371  0.010268  -3.514103  -3.514500   0.060603   0.060584   -1.128328   -1.129506
50   0.025900    0.398587  0.010434  -3.467425  -3.467837   0.062754   0.062733   -1.044501   -1.045725
51   0.026398    0.401763  0.010598  -3.420923  -3.421351   0.064953   0.064930   -0.960409   -0.961679
52   0.026896    0.404894  0.010761  -3.374584  -3.375028   0.067201   0.067178   -0.876033   -0.877350
53   0.027394    0.407984  0.010924  -3.328393  -3.328854   0.069500   0.069475   -0.791356   -0.792721
54   0.027892    0.411034  0.011085  -3.282337  -3.282814   0.071849   0.071823   -0.706359   -0.707773
55   0.028390    0.414047  0.011246  -3.236403  -3.236897   0.074251   0.074223   -0.621027   -0.622490
56   0.028888    0.417021  0.011405  -3.190579  -3.191090   0.076704   0.076675   -0.535343   -0.536857
57   0.029386    0.419960  0.011564  -3.144852  -3.145381   0.079212   0.079181   -0.449292   -0.450857
58   0.029884    0.422863  0.011721  -3.099213  -3.099759   0.081773   0.081741   -0.362858   -0.364475
59   0.030382    0.425733  0.011878  -3.053649  -3.054213   0.084390   0.084356   -0.276027   -0.277696
60   0.030880    0.428568  0.012034  -3.008152  -3.008734   0.087062   0.087027   -0.188785   -0.190508
61   0.031378    0.431371  0.012190  -2.962710  -2.963311   0.089791   0.089754   -0.101118   -0.102895
62   0.031876    0.434143  0.012344  -2.917316  -2.917936   0.092578   0.092539   -0.013012   -0.014844
63   0.032374    0.436883  0.012498  -2.871959  -2.872598   0.095423   0.095382    0.075546    0.073658
64   0.032872    0.439594  0.012650  -2.826632  -2.827290   0.098327   0.098284    0.164568    0.162624
65   0.033370    0.442275  0.012802  -2.781325  -2.782003   0.101291   0.101247    0.254067    0.252066
66   0.033868    0.444928  0.012953  -2.736031  -2.736729   0.104316   0.104270    0.344056    0.341996
67   0.034366    0.447553  0.013104  -2.690743  -2.691460   0.107404   0.107356    0.434545    0.432427
68   0.034864    0.450150  0.013253  -2.645451  -2.646190   0.110554   0.110504    0.525548    0.523370
69   0.035362    0.452725  0.013403  -2.600151  -2.600910   0.113768   0.113715    0.617075    0.614837
70   0.035860    0.455271  0.013551  -2.554833  -2.555613   0.117046   0.116992    0.709137    0.706839
71   0.036358    0.457792  0.013698  -2.509493  -2.510294   0.120390   0.120333    0.801747    0.799387
72   0.036856    0.460288  0.013845  -2.464122  -2.464945   0.123801   0.123742    0.894914    0.892492
73   0.037354    0.462761  0.013991  -2.418716  -2.419560   0.127279   0.127217    0.988650    0.986164
74   0.037852    0.465211  0.014137  -2.373267  -2.374133   0.130825   0.130762    1.082964    1.080415
75   0.038350    0.467638  0.014282  -2.327770  -2.328659   0.134441   0.134375    1.177868    1.175255
76   0.038848    0.470043  0.014426  -2.282219  -2.283130   0.138128   0.138059    1.273373    1.270694
77   0.039346    0.472427  0.014570  -2.236609  -2.237542   0.141885   0.141814    1.369486    1.366743
78   0.039844    0.474789  0.014713  -2.190933  -2.191890   0.145716   0.145642    1.466220    1.463410
79   0.040342    0.477132  0.014855  -2.145187  -2.146167   0.149619   0.149543    1.563584    1.560707
80   0.040840    0.479455  0.014997  -2.099366  -2.100370   0.153597   0.153518    1.661588    1.658643
81   0.041338    0.481758  0.015138  -2.053464  -2.054491   0.157651   0.157569    1.760241    1.757228
82   0.041836    0.484043  0.015279  -2.007477  -2.008528   0.161781   0.161696    1.859553    1.856471
83   0.042334    0.486309  0.015420  -1.961399  -1.962475   0.165989   0.165901    1.959534    1.956382
84   0.042832    0.488557  0.015559  -1.915226  -1.916327   0.170275   0.170184    2.060193    2.056971
85   0.043330    0.490788  0.015698  -1.868954  -1.870080   0.174641   0.174547    2.161540    2.158246
86   0.043828    0.493001  0.015837  -1.822578  -1.823729   0.179088   0.178991    2.263583    2.260218
87   0.044326    0.495202  0.015976  -1.776094  -1.777270   0.183617   0.183517    2.366333    2.362895
88   0.044824    0.497384  0.016114  -1.729497  -1.730698   0.188229   0.188126    2.469798    2.466287
89   0.045322    0.499551  0.016251  -1.682783  -1.684010   0.192925   0.192819    2.573987    2.570403
90   0.045820    0.501702  0.016388  -1.635949  -1.637202   0.197707   0.197597    2.678910    2.675252
91   0.046318    0.503839  0.016525  -1.588989  -1.590268   0.202575   0.202461    2.784575    2.780842
92   0.046816    0.505962  0.016661  -1.541900  -1.543206   0.207530   0.207413    2.890992    2.887184
93   0.047314    0.508071  0.016797  -1.494679  -1.496011   0.212575   0.212454    2.998169    2.994285
94   0.047812    0.510167  0.016932  -1.447321  -1.448680   0.217709   0.217585    3.106116    3.102156
95   0.048310    0.512250  0.017067  -1.399822  -1.401209   0.222934   0.222806    3.214841    3.210804
96   0.048808    0.514321  0.017202  -1.352180  -1.353594   0.228252   0.228120    3.324354    3.320239
97   0.049306    0.516380  0.017337  -1.304390  -1.305831   0.233664   0.233528    3.434662    3.430469
98   0.049804    0.518427  0.017471  -1.256448  -1.257918   0.239170   0.239030    3.545775    3.541503
99   0.050302    0.520463  0.017605  -1.208352  -1.209849   0.244772   0.244629    3.657702    3.653351
100  0.050800    0.522488  0.017739  -1.160097  -1.161623   0.250472   0.250324    3.770452    3.766020
101  0.051298    0.524502  0.017873  -1.111681  -1.113235   0.256270   0.256118    3.884032    3.879520
102  0.051796    0.526510  0.018006  -1.063099  -1.064683   0.262168   0.262012    3.998453    3.993860
103  0.052294    0.528506  0.018139  -1.014350  -1.015962   0.268167   0.268007    4.113722    4.109047
104  0.052792    0.530492  0.018272  -0.965428  -0.967070   0.274269   0.274105    4.229848    4.225091
105  0.053290    0.532470  0.018405  -0.916332  -0.918003   0.280474   0.280306    4.346840    4.342001
106  0.053788    0.534440  0.018538  -0.867057  -0.868758   0.286785   0.286612    4.464707    4.459785
107  0.054286    0.536402  0.018671  -0.817602  -0.819333   0.293202   0.293024    4.583458    4.578451
108  0.054784    0.538358  0.018804  -0.767962  -0.769723   0.299727   0.299544    4.703101    4.698009
109  0.055282    0.540304  0.018936  -0.718134  -0.719926   0.306361   0.306173    4.823644    4.818468
110  0.055780    0.542245  0.019069  -0.668116  -0.669938   0.313105   0.312913    4.945097    4.939835
111  0.056278    0.544179  0.019201  -0.617904  -0.619757   0.319961   0.319765    5.067468    5.062120
112  0.056776    0.546109  0.019334  -0.567496  -0.569380   0.326931   0.326729    5.190766    5.185331
113  0.057274    0.548034  0.019467  -0.516888  -0.518804   0.334016   0.333809    5.314999    5.309477
114  0.057772    0.549952  0.019599  -0.466078  -0.468025   0.341216   0.341005    5.440177    5.434567
115  0.058270    0.551867  0.019732  -0.415062  -0.417041   0.348534   0.348318    5.566307    5.560609
116  0.058768    0.553777  0.019865  -0.363839  -0.365849   0.355972   0.355750    5.693399    5.687612
117  0.059266    0.555684  0.019998  -0.312403  -0.314446   0.363530   0.363302    5.821462    5.815585
118  0.059764    0.557587  0.020132  -0.260754  -0.262829   0.371210   0.370977    5.950503    5.944537
119  0.060262    0.559488  0.020265  -0.208888  -0.210996   0.379013   0.378775    6.080532    6.074476
120  0.060760    0.561387  0.020399  -0.156803  -0.158943   0.386942   0.386698    6.211558    6.205411
121  0.061258    0.563283  0.020533  -0.104495  -0.106668   0.394997   0.394748    6.343590    6.337350
122  0.061756    0.565182  0.020668  -0.051962  -0.054168   0.403180   0.402925    6.476635    6.470303
123  0.062254    0.567076  0.020802   0.000799  -0.001441   0.411493   0.411232    6.610703    6.604278
124  0.062752    0.568970  0.020937   0.053791   0.051518   0.419937   0.419671    6.745803    6.739285
125  0.063250    0.570864  0.021073   0.107016   0.104709   0.428514   0.428242    6.881943    6.875331
126  0.063748    0.572759  0.021209   0.160476   0.158136   0.437226   0.436947    7.019133    7.012426
127  0.064246    0.574655  0.021345   0.214176   0.211801   0.446073   0.445789    7.157380    7.150579
128  0.064744    0.576553  0.021482   0.268117   0.265708   0.455058   0.454768    7.296695    7.289798
129  0.065242    0.578453  0.021619   0.322302   0.319858   0.464183   0.463886    7.437086    7.430092
130  0.065740    0.580355  0.021757   0.376734   0.374255   0.473448   0.473145    7.578562    7.571470
131  0.066238    0.582261  0.021896   0.431415   0.428901   0.482856   0.482547    7.721131    7.713942
132  0.066736    0.584170  0.022035   0.486348   0.483799   0.492409   0.492092    7.864803    7.857516
133  0.067234    0.586084  0.022175   0.541536   0.538951   0.502107   0.501784    8.009587    8.002201
134  0.067732    0.588002  0.022316   0.596980   0.594360   0.511953   0.511624    8.155492    8.148005
135  0.068230    0.589927  0.022458   0.652685   0.650028   0.521949   0.521612    8.302526    8.294939
136  0.068728    0.591857  0.022600   0.708651   0.705959   0.532095   0.531752    8.450699    8.443011
137  0.069226    0.593794  0.022744   0.764882   0.762154   0.542395   0.542045    8.600019    8.592229
138  0.069724    0.595738  0.022888   0.821381   0.818616   0.552850   0.552492    8.750497    8.742604
139  0.070222    0.597691  0.023033   0.878150   0.875348   0.563461   0.563096    8.902141    8.894144
140  0.070720    0.599652  0.023180   0.935191   0.932352   0.574230   0.573858    9.054959    9.046859
141  0.071218    0.601622  0.023327   0.992507   0.989631   0.585159   0.584780    9.208962    9.200757
142  0.071716    0.603603  0.023476   1.050101   1.047187   0.596251   0.595864    9.364159    9.355847
143  0.072214    0.605595  0.023626   1.107975   1.105024   0.607506   0.607111    9.520558    9.512139
144  0.072712    0.607599  0.023777   1.166131   1.163142   0.618927   0.618525    9.678169    9.669642
145  0.073210    0.609615  0.023930   1.224572   1.221545   0.630516   0.630105    9.837001    9.828366
146  0.073708    0.611644  0.024084   1.283301   1.280236   0.642274   0.641855    9.997063    9.988319
147  0.074206    0.613688  0.024240   1.342320   1.339217   0.654203   0.653777   10.158366   10.149510
148  0.074704    0.615746  0.024397   1.401632   1.398490   0.666306   0.665871   10.320917   10.311950
149  0.075202    0.617821  0.024556   1.461239   1.458057   0.678584   0.678141   10.484727   10.475647
150  0.075700    0.619913  0.024717   1.521143   1.517922   0.691040   0.690588   10.649805   10.640611
151  0.076198    0.622023  0.024879   1.581347   1.578087   0.703674   0.703213   10.816160   10.806851
152  0.076696    0.624153  0.025044   1.641854   1.638554   0.716490   0.716020   10.983802   10.974376
153  0.077194    0.626302  0.025210   1.702665   1.699326   0.729489   0.729010   11.152741   11.143196
154  0.077692    0.628471  0.025379   1.763785   1.760405   0.742673   0.742185   11.322985   11.313321
155  0.078190    0.630668  0.025550   1.825214   1.821794   0.756045   0.755547   11.494544   11.484760
156  0.078688    0.632885  0.025724   1.886955   1.883495   0.769606   0.769099   11.667428   11.657522
157  0.079186    0.635128  0.025899   1.949012   1.945510   0.783358   0.782841   11.841647   11.831617
158  0.079684    0.637395  0.026078   2.011386   2.007843   0.797304   0.796777   12.017210   12.007055
159  0.080182    0.639693  0.026259   2.074079   2.070495   0.811446   0.810909   12.194127   12.183844
160  0.080680    0.642020  0.026443   2.137095   2.133469   0.825785   0.825238   12.372407   12.361996
161  0.081178    0.644379  0.026631   2.200436   2.196768   0.840324   0.839766   12.552061   12.541518
162  0.081676    0.646770  0.026821   2.264103   2.260393   0.855066   0.854497   12.733098   12.722422
163  0.082174    0.649196  0.027015   2.328101   2.324348   0.870011   0.869431   12.915528   12.904716
164  0.082672    0.651660  0.027212   2.392430   2.388635   0.885163   0.884572   13.099360   13.088411
165  0.083170    0.654162  0.027414   2.457095   2.453255   0.900524   0.899921   13.284605   13.273516
166  0.083668    0.656705  0.027619   2.522096   2.518213   0.916096   0.915481   13.471272   13.460041
167  0.084166    0.659291  0.027828   2.587437   2.583510   0.931880   0.931253   13.659371   13.647995
168  0.084664    0.661924  0.028042   2.653119   2.649148   0.947881   0.947241   13.848913   13.837389
169  0.085162    0.664604  0.028260   2.719146   2.715131   0.964099   0.963446   14.039907   14.028232
170  0.085660    0.667337  0.028484   2.785520   2.781460   0.980537   0.979871   14.232364   14.220534
171  0.086158    0.670123  0.028712   2.852244   2.848138   0.997197   0.996518   14.426293   14.414305
172  0.086656    0.672968  0.028946   2.919319   2.915167   1.014082   1.013389   14.621704   14.609555
173  0.087154    0.675873  0.029187   2.986749   2.982551   1.031194   1.030486   14.818608   14.806293
174  0.087652    0.678844  0.029433   3.054535   3.050291   1.048535   1.047813   15.017015   15.004530
175  0.088150    0.681883  0.029686   3.122680   3.118389   1.066109   1.065371   15.216935   15.204275
176  0.088648    0.684998  0.029946   3.191188   3.186849   1.083916   1.083162   15.418378   15.405539
177  0.089146    0.688189  0.030214   3.260059   3.255672   1.101960   1.101190   15.621354   15.608331
178  0.089644    0.691464  0.030490   3.329297   3.324862   1.120243   1.119456   15.825875   15.812661
179  0.090142    0.694830  0.030774   3.398905   3.394420   1.138768   1.137963   16.031949   16.018539
180  0.090640    0.698291  0.031068   3.468884   3.464350   1.157537   1.156714   16.239588   16.225974
181  0.091138    0.701856  0.031372   3.539237   3.534653   1.176552   1.175710   16.448801   16.434978
182  0.091636    0.705532  0.031686   3.609966   3.605331   1.195816   1.194954   16.659600   16.645559
183  0.092134    0.709327  0.032013   3.681075   3.676389   1.215332   1.214449   16.871995   16.857727
184  0.092632    0.713252  0.032352   3.752566   3.747827   1.235102   1.234198   17.085996   17.071493
185  0.093130    0.717317  0.032704   3.824440   3.819649   1.255129   1.254202   17.301614   17.286865
186  0.093628    4.857437  0.509463   3.896701   3.905780   1.275415   1.178435   17.518859   16.492128
187  0.094126    9.488429  0.717148   3.969351   3.970318   1.295964   1.101688   17.737742   15.674709
188  0.094624   10.025149  0.730602   4.042393   4.032171   1.316776   1.111241   17.958274   15.775929
189  0.095122   10.460076  0.740614   4.115829   4.093965   1.337856   1.122720   18.180465   15.896918
190  0.095620   10.844228  0.748866   4.189661   4.155775   1.359206   1.135257   18.404326   16.028366
191  0.096118   11.198047  0.756020   4.263893   4.217644   1.380829   1.148511   18.629868   16.166617
192  0.096616   11.532236  0.762417   4.338526   4.279602   1.402727   1.162310   18.857102   16.309802
193  0.097114   11.853332  0.768259   4.413564   4.341668   1.424903   1.176550   19.086038   16.456810
194  0.097612   12.165767  0.773676   4.489008   4.403859   1.447359   1.191165   19.316687   16.606915
195  0.098110   12.472775  0.778760   4.564861   4.466188   1.470100   1.206108   19.549060   16.759609
196  0.098608   12.776908  0.783578   4.641126   4.528663   1.493127   1.221344   19.783169   16.914513
197  0.099106   13.080330  0.788182   4.717806   4.591294   1.516442   1.236846   20.019024   17.071327
198  0.099604   13.384899  0.792612   4.794902   4.654088   1.540050   1.252592   20.256635   17.229808
199  0.100102   13.692375  0.796902   4.872418   4.717048   1.563953   1.268562   20.496015   17.389744
200  0.100600   14.004492  0.801079   4.950355   4.780180   1.588154   1.284739   20.737175   17.550943
201  0.101098   14.323001  0.805170   5.028717   4.843487   1.612655   1.301105   20.980124   17.713223
202  0.101596   14.649771  0.809197   5.107507   4.906971   1.637460   1.317643   21.224875   17.876404
203  0.102094   14.986890  0.813182   5.186726   4.970634   1.662572   1.334334   21.471439   18.040296
204  0.102592   15.336673  0.817145   5.266377   5.034475   1.687992   1.351160   21.719827   18.204701
205  0.103090   15.701886  0.821108   5.346462   5.098495   1.713726   1.368096   21.970049   18.369388
206  0.103588   16.085798  0.825094   5.426986   5.162691   1.739774   1.385118   22.222119   18.534100
207  0.104086   16.492517  0.829129   5.507949   5.227060   1.766141   1.402190   22.476046   18.698517
208  0.104584   16.927197  0.833241   5.589354   5.291597   1.792830   1.419273   22.731842   18.862251
209  0.105082   17.396611  0.837465   5.671205   5.356296   1.819843   1.436314   22.989519   19.024803
210  0.105580   17.909868  0.841847   5.753504   5.421148   1.847184   1.453242   23.249088   19.185513
211  0.106078   18.479796  0.846445   5.836252   5.486139   1.874855   1.469958   23.510561   19.343470
212  0.106576   19.125148  0.851340   5.919454   5.551252   1.902861   1.486321   23.773949   19.497370
213  0.107074   19.875330  0.856653   6.003111   5.616462   1.931203   1.502114   24.039263   19.645206
214  0.107572   20.779603  0.862575   6.087227   5.681732   1.959885   1.516977   24.306516   19.783698
215  0.108070   21.929714  0.869437   6.171803   5.747008   1.988911   1.530261   24.575718   19.906916
216  0.108568   23.521773  0.877881   6.256843   5.812193   2.018283   1.540633   24.846883   20.002681
217  0.109066   26.028619  0.889170   6.342349   5.877109   2.048006   1.545090   25.120020   20.043671
218  0.109564   30.058524  0.903515   6.428323   5.941434   2.078081   1.540800   25.395143   20.004443
219  0.110062   34.236683  0.914934   6.514769   6.004983   2.108512   1.538038   25.672262   19.979271
220  0.110560   37.579174  0.922293   6.601689   6.067989   2.139303   1.541917   25.951390   20.014420
221  0.111058   40.361365  0.927513   6.689085   6.130678   2.170457   1.549891   26.232538   20.086369
222  0.111556   42.804507  0.931551   6.776961   6.193181   2.201977   1.560336   26.515719   20.180203
223  0.112054   45.026322  0.934852   6.865319   6.255579   2.233867   1.572440   26.800944   20.288459
224  0.112552   47.093383  0.937649   6.954161   6.317928   2.266129   1.585760   27.088226   20.407057
225  0.113050   49.046531  0.940081   7.043491   6.380269   2.298768   1.600028   27.377576   20.533550
226  0.113548   50.912942  0.942233   7.133310   6.442632   2.331787   1.615075   27.669006   20.666350
227  0.114046   52.711234  0.944166   7.223623   6.505041   2.365189   1.630782   27.962529   20.804380
228  0.114544   54.455089  0.945920   7.314431   6.567518   2.398978   1.647068   28.258157   20.946867
229  0.115042   56.154674  0.947527   7.405737   6.630080   2.433157   1.663872   28.555901   21.093246
230  0.115540   57.817654  0.949010   7.497544   6.692741   2.467730   1.681148   28.855774   21.243092
231  0.116038   59.450387  0.950387   7.589854   6.755514   2.502700   1.698860   29.157789   21.396066
232  0.116536   61.057687  0.951671   7.682671   6.818410   2.538071   1.716983   29.461957   21.551909
233  0.117034   62.643626  0.952875   7.775996   6.881440   2.573846   1.735494   29.768291   21.710409
234  0.117532   64.211559  0.954007   7.869834   6.944613   2.610030   1.754374   30.076804   21.871394
235  0.118030   65.764292  0.955076   7.964185   7.007936   2.646625   1.773612   30.387507   22.034723
236  0.118528   67.304199  0.956089   8.059054   7.071419   2.683635   1.793193   30.700413   22.200279
237  0.119026   68.833343  0.957050   8.154443   7.135068   2.721064   1.813111   31.015534   22.367963
238  0.119524   70.353398  0.957964   8.250355   7.198889   2.758916   1.833355   31.332884   22.537695
239  0.120022   71.865965  0.958836   8.346792   7.262889   2.797195   1.853921   31.652474   22.709401
240  0.120520   73.372389  0.959670   8.443758   7.327073   2.835903   1.874803   31.974317   22.883023
241  0.121018   74.873851  0.960468   8.541254   7.391448   2.875045   1.895996   32.298427   23.058509
242  0.121516   76.371422  0.961233   8.639285   7.456018   2.914626   1.917498   32.624814   23.235814
243  0.122014   77.865910  0.961967   8.737851   7.520788   2.954647   1.939305   32.953493   23.414903
244  0.122512   79.358338  0.962673   8.836958   7.585763   2.995114   1.961414   33.284476   23.595739
245  0.123010   80.849351  0.963353   8.936606   7.650947   3.036031   1.983825   33.617776   23.778296
246  0.123508   82.339788  0.964008   9.036800   7.716346   3.077400   2.006536   33.953405   23.962546
247  0.124006   83.830013  0.964640   9.137541   7.781962   3.119227   2.029545   34.291377   24.148473
248  0.124504   85.320902  0.965251   9.238833   7.847801   3.161514   2.052853   34.631704   24.336052
249  0.125002   86.812856  0.965841   9.340678   7.913865   3.204266   2.076459   34.974399   24.525269
250  0.125500   88.306245  0.966412   9.443080   7.980160   3.247488   2.100362   35.319476   24.716114
251  0.125998   89.801683  0.966965   9.546041   8.046687   3.291182   2.124564   35.666947   24.908571
252  0.126496   91.299465  0.967501   9.649564   8.113452   3.335353   2.149063   36.016825   25.102632
253  0.126994   92.800100  0.968021   9.753652   8.180457   3.380005   2.173862   36.369123   25.298286
254  0.127492   94.303764  0.968525   9.858307   8.247707   3.425142   2.198960   36.723855   25.495530
255  0.127990   95.810825  0.969015   9.963533   8.315203   3.470769   2.224358   37.081034   25.694357
256  0.128488   97.321866  0.969491  10.069333   8.382950   3.516889   2.250057   37.440673   25.894755
257  0.128986   98.836884  0.969954  10.175708   8.450950   3.563506   2.276058   37.802785   26.096729
258  0.129484  100.356314  0.970404  10.282663   8.519207   3.610625   2.302363   38.167384   26.300271
259  0.129982  101.880109  0.970843  10.390201   8.587724   3.658250   2.328973   38.534482   26.505385
260  0.130480  103.409029  0.971270  10.498323   8.656504   3.706385   2.355889   38.904093   26.712060
261  0.130978  104.942851  0.971685  10.607033   8.725550   3.755034   2.383112   39.276231   26.920303
262  0.131476  106.482130  0.972091  10.716334   8.794864   3.804202   2.410645   39.650910   27.130109
263  0.131974  108.026902  0.972486  10.826228   8.864450   3.853893   2.438488   40.028141   27.341481
264  0.132472  109.577414  0.972872  10.936720   8.934310   3.904111   2.466643   40.407940   27.554420
265  0.132970  111.133867  0.973248  11.047811   9.004447   3.954861   2.495113   40.790319   27.768925
266  0.133468  112.696200  0.973616  11.159504   9.074865   4.006147   2.523899   41.175293   27.985005
267  0.133966  114.264884  0.973975  11.271804   9.145564   4.057974   2.553002   41.562874   28.202655
268  0.134464  115.840104  0.974326  11.384711   9.216550   4.110345   2.582425   41.953077   28.421879
269  0.134962  117.421794  0.974669  11.498230   9.287823   4.163265   2.612170   42.345915   28.642682
270  0.135460  119.010268  0.975004  11.612364   9.359387   4.216740   2.642239   42.741402   28.865066
271  0.135958  120.605548  0.975332  11.727114   9.431244   4.270772   2.672634   43.139552   29.089036
272  0.136456  122.207907  0.975653  11.842486   9.503396   4.325368   2.703357   43.540379   29.314595
273  0.136954  123.817348  0.975966  11.958480   9.575847   4.380531   2.734410   43.943896   29.541748
274  0.137452  125.434288  0.976274  12.075101   9.648600   4.436266   2.765795   44.350118   29.770495
275  0.137950  127.058650  0.976575  12.192351   9.721655   4.492577   2.797514   44.759058   30.000845
276  0.138448  128.690369  0.976869  12.310234   9.795016   4.549470   2.829571   45.170731   30.232805
277  0.138946  130.329819  0.977158  12.428752   9.868686   4.606949   2.861967   45.585150   30.466376
278  0.139444  131.977092  0.977441  12.547908   9.942667   4.665018   2.894704   46.002329   30.701565
279  0.139942  133.632393  0.977718  12.667706  10.016960   4.723683   2.927784   46.422283   30.938374
280  0.140440  135.295549  0.977990  12.788148  10.091570   4.782948   2.961212   46.845026   31.176815
281  0.140938  136.966890  0.978257  12.909238  10.166498   4.842818   2.994988   47.270572   31.416889
282  0.141436  138.646541  0.978518  13.030979  10.241746   4.903297   3.029114   47.698935   31.658602
283  0.141934  140.334455  0.978775  13.153373  10.317317   4.964391   3.063595   48.130129   31.901962
284  0.142432  142.030710  0.979027  13.276424  10.393214   5.026104   3.098432   48.564170   32.146977
285  0.142930  143.735655  0.979274  13.400135  10.469438   5.088442   3.133627   49.001070   32.393648
286  0.143428  145.449098  0.979516  13.524508  10.545992   5.151408   3.169184   49.440845   32.641987
