      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
25   0.013450    5.910594  0.578303  -4.749284  -5.531396   0.021759   0.020809   -3.131541   -3.984263
26   0.013948    5.939279  0.579927  -4.689971  -5.474714   0.022949   0.021914   -3.044655   -3.903569
27   0.014446    5.968485  0.581569  -4.631765  -5.419173   0.024172   0.023048   -2.958515   -3.823734
28   0.014944    5.998224  0.583229  -4.574579  -5.364687   0.025428   0.024210   -2.873029   -3.744671
29   0.015442    6.028510  0.584906  -4.518333  -5.311176   0.026718   0.025400   -2.788116   -3.666300
30   0.015940    6.059354  0.586601  -4.462958  -5.258571   0.028043   0.026620   -2.703702   -3.588548
31   0.016438    6.090770  0.588314  -4.408387  -5.206806   0.029402   0.027870   -2.619718   -3.511350
32   0.016936    6.122772  0.590046  -4.354561  -5.155822   0.030797   0.029150   -2.536102   -3.434646
33   0.017434    6.155373  0.591796  -4.301427  -5.105567   0.032229   0.030460   -2.452797   -3.358380
34   0.017932    6.188588  0.593564  -4.248934  -5.055990   0.033698   0.031802   -2.369750   -3.282503
35   0.018430    6.222432  0.595352  -4.197036  -5.007047   0.035204   0.033175   -2.286912   -3.206969
36   0.018928    6.256920  0.597158  -4.145693  -4.958696   0.036748   0.034581   -2.204237   -3.131734
37   0.019426    6.292069  0.598982  -4.094863  -4.910899   0.038331   0.036019   -2.121684   -3.056759
38   0.019924    6.327892  0.600826  -4.044513  -4.863621   0.039954   0.037489   -2.039213   -2.982008
39   0.020422    6.364410  0.602690  -3.994608  -4.816827   0.041616   0.038993   -1.956788   -2.907447
40   0.020920    6.401638  0.604572  -3.945117  -4.770489   0.043320   0.040531   -1.874373   -2.833044
41   0.021418    6.439596  0.606474  -3.896011  -4.724576   0.045065   0.042104   -1.791936   -2.758771
42   0.021916    6.478299  0.608396  -3.847262  -4.679064   0.046852   0.043711   -1.709447   -2.684599
43   0.022414    6.517767  0.610337  -3.798847  -4.633927   0.048683   0.045353   -1.626878   -2.610503
44   0.022912    6.558020  0.612298  -3.750740  -4.589143   0.050556   0.047031   -1.544200   -2.536460
45   0.023410    6.599077  0.614279  -3.702920  -4.544689   0.052474   0.048745   -1.461388   -2.462447
46   0.023908    6.640957  0.616280  -3.655365  -4.500545   0.054437   0.050496   -1.378418   -2.388444
47   0.024406    6.683684  0.618301  -3.608056  -4.456693   0.056446   0.052284   -1.295266   -2.314429
48   0.024904    6.727274  0.620342  -3.560975  -4.413115   0.058501   0.054110   -1.211910   -2.240386
49   0.025402    6.771751  0.622403  -3.514103  -4.369793   0.060603   0.055973   -1.128328   -2.166296
50   0.025900    6.817137  0.624485  -3.467425  -4.326712   0.062754   0.057875   -1.044501   -2.092144
51   0.026398    6.863453  0.626586  -3.420923  -4.283856   0.064953   0.059816   -0.960409   -2.017913
52   0.026896    6.910721  0.628708  -3.374584  -4.241213   0.067201   0.061797   -0.876033   -1.943589
53   0.027394    6.958965  0.630849  -3.328393  -4.198767   0.069500   0.063817   -0.791356   -1.869159
54   0.027892    7.008206  0.633011  -3.282337  -4.156508   0.071849   0.065878   -0.706359   -1.794609
55   0.028390    7.058467  0.635192  -3.236403  -4.114422   0.074251   0.067980   -0.621027   -1.719927
56   0.028888    7.109771  0.637393  -3.190579  -4.072499   0.076704   0.070123   -0.535343   -1.645101
57   0.029386    7.162141  0.639614  -3.144852  -4.030727   0.079212   0.072307   -0.449292   -1.570120
58   0.029884    7.215599  0.641854  -3.099213  -3.989096   0.081773   0.074534   -0.362858   -1.494974
59   0.030382    7.270168  0.644113  -3.053649  -3.947597   0.084390   0.076804   -0.276027   -1.419653
60   0.030880    7.325870  0.646391  -3.008152  -3.906221   0.087062   0.079117   -0.188785   -1.344146
61   0.031378    7.382728  0.648687  -2.962710  -3.864958   0.089791   0.081473   -0.101118   -1.268445
62   0.031876    7.440761  0.651001  -2.917316  -3.823800   0.092578   0.083874   -0.013012   -1.192541
63   0.032374    7.499990  0.653333  -2.871959  -3.782738   0.095423   0.086319    0.075546   -1.116425
64   0.032872    7.560438  0.655681  -2.826632  -3.741767   0.098327   0.088809    0.164568   -1.040091
65   0.033370    7.622121  0.658047  -2.781325  -3.700877   0.101291   0.091345    0.254067   -0.963529
66   0.033868    7.685057  0.660428  -2.736031  -3.660062   0.104316   0.093927    0.344056   -0.886732
67   0.034366    7.749265  0.662824  -2.690743  -3.619316   0.107404   0.096555    0.434545   -0.809694
68   0.034864    7.814760  0.665234  -2.645451  -3.578631   0.110554   0.099231    0.525548   -0.732406
69   0.035362    7.881556  0.667659  -2.600151  -3.538003   0.113768   0.101954    0.617075   -0.654863
70   0.035860    7.949666  0.670096  -2.554833  -3.497423   0.117046   0.104724    0.709137   -0.577057
71   0.036358    8.019105  0.672545  -2.509493  -3.456888   0.120390   0.107544    0.801747   -0.498982
72   0.036856    8.089880  0.675005  -2.464122  -3.416392   0.123801   0.110412    0.894914   -0.420631
73   0.037354    8.161998  0.677476  -2.418716  -3.375929   0.127279   0.113329    0.988650   -0.341998
74   0.037852    8.235468  0.679955  -2.373267  -3.335494   0.130825   0.116297    1.082964   -0.263076
75   0.038350    8.310293  0.682442  -2.327770  -3.295083   0.134441   0.119315    1.177868   -0.183860
76   0.038848    8.386477  0.684935  -2.282219  -3.254690   0.138128   0.122385    1.273373   -0.104342
77   0.039346    8.464019  0.687435  -2.236609  -3.214312   0.141885   0.125506    1.369486   -0.024517
78   0.039844    8.542920  0.689938  -2.190933  -3.173943   0.145716   0.128679    1.466220    0.055622
79   0.040342    8.623177  0.692445  -2.145187  -3.133579   0.149619   0.131905    1.563584    0.136082
80   0.040840    8.704783  0.694954  -2.099366  -3.093217   0.153597   0.135184    1.661588    0.216869
81   0.041338    8.787733  0.697463  -2.053464  -3.052852   0.157651   0.138517    1.760241    0.297989
82   0.041836    8.872016  0.699971  -2.007477  -3.012480   0.161781   0.141905    1.859553    0.379449
83   0.042334    8.957630  0.702478  -1.961399  -2.972098   0.165989   0.145348    1.959534    0.461256
84   0.042832    9.044553  0.704982  -1.915226  -2.931702   0.170275   0.148846    2.060193    0.543417
85   0.043330    9.132782  0.707481  -1.868954  -2.891288   0.174641   0.152401    2.161540    0.625938
86   0.043828    9.222302  0.709975  -1.822578  -2.850852   0.179088   0.156014    2.263583    0.708827
87   0.044326    9.313088  0.712461  -1.776094  -2.810392   0.183617   0.159684    2.366333    0.792091
88   0.044824    9.405134  0.714940  -1.729497  -2.769904   0.188229   0.163412    2.469798    0.875736
89   0.045322    9.498422  0.717410  -1.682783  -2.729384   0.192925   0.167200    2.573987    0.959770
90   0.045820    9.592935  0.719870  -1.635949  -2.688830   0.197707   0.171047    2.678910    1.044200
91   0.046318    9.688657  0.722319  -1.588989  -2.648237   0.202575   0.174956    2.784575    1.129034
92   0.046816    9.785570  0.724755  -1.541900  -2.607604   0.207530   0.178925    2.890992    1.214279
93   0.047314    9.883659  0.727179  -1.494679  -2.566927   0.212575   0.182957    2.998169    1.299943
94   0.047812    9.982903  0.729589  -1.447321  -2.526202   0.217709   0.187052    3.106116    1.386032
95   0.048310   10.083291  0.731985  -1.399822  -2.485428   0.222934   0.191210    3.214841    1.472555
96   0.048808   10.184804  0.734365  -1.352180  -2.444600   0.228252   0.195433    3.324354    1.559519
97   0.049306   10.287436  0.736729  -1.304390  -2.403717   0.233664   0.199721    3.434662    1.646931
98   0.049804   10.391162  0.739077  -1.256448  -2.362774   0.239170   0.204076    3.545775    1.734800
99   0.050302   10.495983  0.741408  -1.208352  -2.321771   0.244772   0.208497    3.657702    1.823131
100  0.050800   10.601873  0.743722  -1.160097  -2.280703   0.250472   0.212986    3.770452    1.911935
101  0.051298   10.708836  0.746017  -1.111681  -2.239568   0.256270   0.217544    3.884032    2.001216
102  0.051796   10.816855  0.748295  -1.063099  -2.198363   0.262168   0.222171    3.998453    2.090983
103  0.052294   10.925932  0.750555  -1.014350  -2.157086   0.268167   0.226869    4.113722    2.181244
104  0.052792   11.036053  0.752795  -0.965428  -2.115734   0.274269   0.231638    4.229848    2.272006
105  0.053290   11.147223  0.755017  -0.916332  -2.074304   0.280474   0.236479    4.346840    2.363275
106  0.053788   11.259433  0.757221  -0.867057  -2.032794   0.286785   0.241393    4.464707    2.455059
107  0.054286   11.372680  0.759405  -0.817602  -1.991201   0.293202   0.246381    4.583458    2.547366
108  0.054784   11.486985  0.761571  -0.767962  -1.949522   0.299727   0.251443    4.703101    2.640202
109  0.055282   11.602333  0.763717  -0.718134  -1.907756   0.306361   0.256582    4.823644    2.733574
110  0.055780   11.718745  0.765845  -0.668116  -1.865900   0.313105   0.261797    4.945097    2.827488
111  0.056278   11.836217  0.767955  -0.617904  -1.823951   0.319961   0.267090    5.067468    2.921953
112  0.056776   11.954776  0.770046  -0.567496  -1.781907   0.326931   0.272461    5.190766    3.016974
113  0.057274   12.074407  0.772118  -0.516888  -1.739765   0.334016   0.277912    5.314999    3.112558
114  0.057772   12.195155  0.774173  -0.466078  -1.697524   0.341216   0.283443    5.440177    3.208712
115  0.058270   12.317013  0.776209  -0.415062  -1.655180   0.348534   0.289055    5.566307    3.305441
116  0.058768   12.440017  0.778228  -0.363839  -1.612732   0.355972   0.294750    5.693399    3.402752
117  0.059266   12.564173  0.780230  -0.312403  -1.570177   0.363530   0.300528    5.821462    3.500651
118  0.059764   12.689520  0.782215  -0.260754  -1.527513   0.371210   0.306390    5.950503    3.599145
119  0.060262   12.816075  0.784184  -0.208888  -1.484738   0.379013   0.312336    6.080532    3.698237
120  0.060760   12.943859  0.786136  -0.156803  -1.441849   0.386942   0.318369    6.211558    3.797936
121  0.061258   13.072920  0.788072  -0.104495  -1.398844   0.394997   0.324489    6.343590    3.898246
122  0.061756   13.203274  0.789993  -0.051962  -1.355722   0.403180   0.330697    6.476635    3.999173
123  0.062254   13.334971  0.791898   0.000799  -1.312480   0.411493   0.336993    6.610703    4.100721
124  0.062752   13.468032  0.793789   0.053791  -1.269116   0.419937   0.343380    6.745803    4.202897
125  0.063250   13.602519  0.795666   0.107016  -1.225628   0.428514   0.349857    6.881943    4.305705
126  0.063748   13.738464  0.797529   0.160476  -1.182013   0.437226   0.356425    7.019133    4.409149
127  0.064246   13.875912  0.799379   0.214176  -1.138271   0.446073   0.363087    7.157380    4.513236
128  0.064744   14.014915  0.801216   0.268117  -1.094398   0.455058   0.369841    7.296695    4.617968
129  0.065242   14.155515  0.803040   0.322302  -1.050393   0.464183   0.376691    7.437086    4.723352
130  0.065740   14.297805  0.804853   0.376734  -1.006254   0.473448   0.383635    7.578562    4.829389
131  0.066238   14.441801  0.806654   0.431415  -0.961979   0.482856   0.390676    7.721131    4.936085
132  0.066736   14.587585  0.808444   0.486348  -0.917566   0.492409   0.397814    7.864803    5.043444
133  0.067234   14.735221  0.810223   0.541536  -0.873013   0.502107   0.405050    8.009587    5.151469
134  0.067732   14.884796  0.811993   0.596980  -0.828319   0.511953   0.412385    8.155492    5.260162
135  0.068230   15.036361  0.813753   0.652685  -0.783481   0.521949   0.419820    8.302526    5.369529
136  0.068728   15.190015  0.815504   0.708651  -0.738499   0.532095   0.427355    8.450699    5.479570
137  0.069226   15.345832  0.817246   0.764882  -0.693369   0.542395   0.434992    8.600019    5.590289
138  0.069724   15.503896  0.818981   0.821381  -0.648091   0.552850   0.442732    8.750497    5.701688
139  0.070222   15.664324  0.820708   0.878150  -0.602663   0.563461   0.450575    8.902141    5.813769
140  0.070720   15.827209  0.822429   0.935191  -0.557082   0.574230   0.458521    9.054959    5.926533
141  0.071218   15.992641  0.824143   0.992507  -0.511349   0.585159   0.466573    9.208962    6.039983
142  0.071716   16.160747  0.825852   1.050101  -0.465460   0.596251   0.474730    9.364159    6.154119
143  0.072214   16.331663  0.827555   1.107975  -0.419415   0.607506   0.482993    9.520558    6.268941
144  0.072712   16.505494  0.829254   1.166131  -0.373211   0.618927   0.491363    9.678169    6.384451
145  0.073210   16.682396  0.830949   1.224572  -0.326849   0.630516   0.499841    9.837001    6.500646
146  0.073708   16.862481  0.832641   1.283301  -0.280325   0.642274   0.508427    9.997063    6.617529
147  0.074206   17.045929  0.834330   1.342320  -0.233639   0.654203   0.517122   10.158366    6.735096
148  0.074704   17.232925  0.836017   1.401632  -0.186789   0.666306   0.525926   10.320917    6.853346
149  0.075202   17.423599  0.837702   1.461239  -0.139775   0.678584   0.534841   10.484727    6.972278
150  0.075700   17.618155  0.839386   1.521143  -0.092595   0.691040   0.543865   10.649805    7.091888
151  0.076198   17.816818  0.841070   1.581347  -0.045247   0.703674   0.553001   10.816160    7.212173
152  0.076696   18.019755  0.842755   1.641854   0.002269   0.716490   0.562248   10.983802    7.333129
153  0.077194   18.227221  0.844441   1.702665   0.049954   0.729489   0.571606   11.152741    7.454751
154  0.077692   18.439454  0.846129   1.763785   0.097810   0.742673   0.581076   11.322985    7.577034
155  0.078190   18.656724  0.847819   1.825214   0.145837   0.756045   0.590658   11.494544    7.699971
156  0.078688   18.879288  0.849513   1.886955   0.194036   0.769606   0.600352   11.667428    7.823555
157  0.079186   19.107465  0.851210   1.949012   0.242409   0.783358   0.610157   11.841647    7.947777
158  0.079684   19.341551  0.852913   2.011386   0.290955   0.797304   0.620075   12.017210    8.072629
159  0.080182   19.581905  0.854621   2.074079   0.339675   0.811446   0.630104   12.194127    8.198100
160  0.080680   19.828880  0.856336   2.137095   0.388570   0.825785   0.640245   12.372407    8.324179
161  0.081178   20.082895  0.858057   2.200436   0.437641   0.840324   0.650496   12.552061    8.450852
162  0.081676   20.344337  0.859787   2.264103   0.486887   0.855066   0.660858   12.733098    8.578107
163  0.082174   20.613695  0.861526   2.328101   0.536309   0.870011   0.671330   12.915528    8.705926
164  0.082672   20.891442  0.863274   2.392430   0.585908   0.885163   0.681911   13.099360    8.834293
165  0.083170   21.178086  0.865033   2.457095   0.635683   0.900524   0.692599   13.284605    8.963191
166  0.083668   21.474219  0.866803   2.522096   0.685634   0.916096   0.703394   13.471272    9.092598
167  0.084166   21.780435  0.868586   2.587437   0.735761   0.931880   0.714294   13.659371    9.222491
168  0.084664   22.097377  0.870381   2.653119   0.786063   0.947881   0.725298   13.848913    9.352849
169  0.085162   22.425726  0.872190   2.719146   0.836542   0.964099   0.736405   14.039907    9.483645
170  0.085660   22.766225  0.874014   2.785520   0.887194   0.980537   0.747611   14.232364    9.614851
171  0.086158   23.119701  0.875853   2.852244   0.938021   0.997197   0.758916   14.426293    9.746438
172  0.086656   23.486961  0.877708   2.919319   0.989021   1.014082   0.770316   14.621704    9.878375
173  0.087154   23.868902  0.879579   2.986749   1.040192   1.031194   0.781809   14.818608   10.010628
174  0.087652   24.266465  0.881467   3.054535   1.091535   1.048535   0.793393   15.017015   10.143163
175  0.088150   24.680650  0.883372   3.122680   1.143046   1.066109   0.805065   15.216935   10.275944
176  0.088648   25.112493  0.885295   3.191188   1.194726   1.083916   0.816821   15.418378   10.408933
177  0.089146   25.563053  0.887234   3.260059   1.246572   1.101960   0.828659   15.621354   10.542093
178  0.089644   26.033436  0.889190   3.329297   1.298581   1.120243   0.840574   15.825875   10.675386
179  0.090142   26.524771  0.891162   3.398905   1.350753   1.138768   0.852565   16.031949   10.808773
180  0.090640   27.038144  0.893149   3.468884   1.403084   1.157537   0.864627   16.239588   10.942219
181  0.091138   27.574690  0.895150   3.539237   1.455573   1.176552   0.876758   16.448801   11.075691
182  0.091636   28.135452  0.897163   3.609966   1.508217   1.195816   0.888955   16.659600   11.209157
183  0.092134   28.721343  0.899185   3.681075   1.561013   1.215332   0.901216   16.871995   11.342595
184  0.092632   29.333346  0.901214   3.752566   1.613958   1.235102   0.913539   17.085996   11.475983
185  0.093130   29.972130  0.903247   3.824440   1.667050   1.255129   0.925923   17.301614   11.609311
186  0.093628   30.638257  0.905279   3.896701   1.720287   1.275415   0.938367   17.518859   11.742578
187  0.094126   31.332209  0.907308   3.969351   1.773665   1.295964   0.950872   17.737742   11.875787
188  0.094624   32.054044  0.909328   4.042393   1.827182   1.316776   0.963440   17.958274   12.008958
189  0.095122   32.803726  0.911335   4.115829   1.880837   1.337856   0.976074   18.180465   12.142119
190  0.095620   33.580888  0.913324   4.189661   1.934625   1.359206   0.988776   18.404326   12.275310
191  0.096118   34.385002  0.915290   4.263893   1.988547   1.380829   1.001553   18.629868   12.408578
192  0.096616   35.215222  0.917229   4.338526   2.042600   1.402727   1.014408   18.857102   12.541983
193  0.097114   36.070653  0.919136   4.413564   2.096783   1.424903   1.027350   19.086038   12.675587
194  0.097612   36.949913  0.921006   4.489008   2.151096   1.447359   1.040385   19.316687   12.809466
195  0.098110   37.851888  0.922838   4.564861   2.205537   1.470100   1.053520   19.549060   12.943690
196  0.098608   38.775094  0.924626   4.641126   2.260108   1.493127   1.066764   19.783169   13.078335
197  0.099106   39.718209  0.926370   4.717806   2.314808   1.516442   1.080123   20.019024   13.213474
198  0.099604   40.679642  0.928066   4.794902   2.369638   1.540050   1.093607   20.256635   13.349185
199  0.100102   41.657980  0.929714   4.872418   2.424600   1.563953   1.107222   20.496015   13.485537
200  0.100600   42.652132  0.931313   4.950355   2.479694   1.588154   1.120975   20.737175   13.622586
201  0.101098   43.660496  0.932862   5.028717   2.534922   1.612655   1.134874   20.980124   13.760405
202  0.101596   44.682064  0.934362   5.107507   2.590286   1.637460   1.148924   21.224875   13.899043
203  0.102094   45.715796  0.935813   5.186726   2.645788   1.662572   1.163132   21.471439   14.038547
204  0.102592   46.760664  0.937216   5.266377   2.701431   1.687992   1.177503   21.719827   14.178965
205  0.103090   47.815818  0.938571   5.346462   2.757217   1.713726   1.192042   21.970049   14.320334
206  0.103588   48.880474  0.939881   5.426986   2.813149   1.739774   1.206753   22.222119   14.462691
207  0.104086   49.953948  0.941147   5.507949   2.869228   1.766141   1.221641   22.476046   14.606066
208  0.104584   51.035837  0.942370   5.589354   2.925459   1.792830   1.236708   22.731842   14.750481
209  0.105082   52.125472  0.943551   5.671205   2.981844   1.819843   1.251959   22.989519   14.895963
210  0.105580   53.222322  0.944692   5.753504   3.038386   1.847184   1.267398   23.249088   15.042536
211  0.106078   54.326303  0.945795   5.836252   3.095088   1.874855   1.283026   23.510561   15.190210
212  0.106576   55.437039  0.946861   5.919454   3.151952   1.902861   1.298847   23.773949   15.339002
213  0.107074   56.554176  0.947891   6.003111   3.208982   1.931203   1.314863   24.039263   15.488928
214  0.107572   57.677680  0.948889   6.087227   3.266181   1.959885   1.331076   24.306516   15.639997
215  0.108070   58.807268  0.949853   6.171803   3.323551   1.988911   1.347489   24.575718   15.792221
216  0.108568   59.942786  0.950787   6.256843   3.381096   2.018283   1.364104   24.846883   15.945612
217  0.109066   61.084339  0.951692   6.342349   3.438819   2.048006   1.380923   25.120020   16.100171
218  0.109564   62.231681  0.952568   6.428323   3.496722   2.078081   1.397948   25.395143   16.255912
219  0.110062   63.384746  0.953417   6.514769   3.554808   2.108512   1.415181   25.672262   16.412841
220  0.110560   64.543708  0.954240   6.601689   3.613081   2.139303   1.432623   25.951390   16.570961
221  0.111058   65.708384  0.955039   6.689085   3.671542   2.170457   1.450277   26.232538   16.730280
222  0.111556   66.878743  0.955813   6.776961   3.730196   2.201977   1.468145   26.515719   16.890807
223  0.112054   68.054953  0.956566   6.865319   3.789045   2.233867   1.486228   26.800944   17.052543
224  0.112552   69.237021  0.957296   6.954161   3.848091   2.266129   1.504528   27.088226   17.215492
225  0.113050   70.424871  0.958006   7.043491   3.907337   2.298768   1.523047   27.377576   17.379664
226  0.113548   71.618557  0.958696   7.133310   3.966786   2.331787   1.541786   27.669006   17.545063
227  0.114046   72.818275  0.959367   7.223623   4.026441   2.365189   1.560748   27.962529   17.711690
228  0.114544   74.023891  0.960020   7.314431   4.086305   2.398978   1.579934   28.258157   17.879554
229  0.115042   75.235544  0.960655   7.405737   4.146379   2.433157   1.599346   28.555901   18.048659
230  0.115540   76.453263  0.961274   7.497544   4.206667   2.467730   1.618986   28.855774   18.219011
231  0.116038   77.677225  0.961876   7.589854   4.267172   2.502700   1.638856   29.157789   18.390610
232  0.116536   78.907409  0.962463   7.682671   4.327895   2.538071   1.658956   29.461957   18.563466
233  0.117034   80.143859  0.963034   7.775996   4.388840   2.573846   1.679291   29.768291   18.737582
234  0.117532   81.386671  0.963592   7.869834   4.450009   2.610030   1.699860   30.076804   18.912964
235  0.118030   82.635865  0.964135   7.964185   4.511404   2.646625   1.720667   30.387507   19.089618
236  0.118528   83.891646  0.964666   8.059054   4.573029   2.683635   1.741712   30.700413   19.267546
237  0.119026   85.153955  0.965183   8.154443   4.634884   2.721064   1.762998   31.015534   19.446757
238  0.119524   86.422945  0.965689   8.250355   4.696974   2.758916   1.784527   31.332884   19.627253
239  0.120022   87.698632  0.966182   8.346792   4.759300   2.797195   1.806300   31.652474   19.809043
240  0.120520   88.981059  0.966664   8.443758   4.821865   2.835903   1.828320   31.974317   19.992131
241  0.121018   90.270418  0.967135   8.541254   4.884671   2.875045   1.850589   32.298427   20.176521
242  0.121516   91.566564  0.967595   8.639285   4.947720   2.914626   1.873109   32.624814   20.362223
243  0.122014   92.869852  0.968045   8.737851   5.011016   2.954647   1.895881   32.953493   20.549238
244  0.122512   94.180114  0.968484   8.836958   5.074559   2.995114   1.918907   33.284476   20.737575
245  0.123010   95.497754  0.968915   8.936606   5.138354   3.036031   1.942190   33.617776   20.927235
246  0.123508   96.822502  0.969335   9.036800   5.202401   3.077400   1.965732   33.953405   21.118230
247  0.124006   98.154493  0.969747   9.137541   5.266704   3.119227   1.989535   34.291377   21.310565
248  0.124504   99.493845  0.970150   9.238833   5.331264   3.161514   2.013601   34.631704   21.504245
249  0.125002  100.840683  0.970545   9.340678   5.396084   3.204266   2.037932   34.974399   21.699276
250  0.125500  102.195013  0.970932   9.443080   5.461167   3.247488   2.062529   35.319476   21.895664
251  0.125998  103.556888  0.971310   9.546041   5.526514   3.291182   2.087397   35.666947   22.093417
252  0.126496  104.926262  0.971681   9.649564   5.592127   3.335353   2.112536   36.016825   22.292544
253  0.126994  106.303656  0.972044   9.753652   5.658009   3.380005   2.137948   36.369123   22.493042
254  0.127492  107.688602  0.972401   9.858307   5.724163   3.425142   2.163637   36.723855   22.694928
255  0.127990  109.081528  0.972750   9.963533   5.790590   3.470769   2.189603   37.081034   22.898201
256  0.128488  110.482195  0.973092  10.069333   5.857293   3.516889   2.215850   37.440673   23.102876
257  0.128986  111.890883  0.973428  10.175708   5.924273   3.563506   2.242380   37.802785   23.308953
258  0.129484  113.307782  0.973757  10.282663   5.991534   3.610625   2.269195   38.167384   23.516438
259  0.129982  114.732716  0.974080  10.390201   6.059077   3.658250   2.296297   38.534482   23.725343
260  0.130480  116.165582  0.974397  10.498323   6.126904   3.706385   2.323689   38.904093   23.935676
261  0.130978  117.606920  0.974708  10.607033   6.195018   3.755034   2.351372   39.276231   24.147438
262  0.131476  119.056335  0.975013  10.716334   6.263421   3.804202   2.379350   39.650910   24.360642
263  0.131974  120.514269  0.975313  10.826228   6.332115   3.853893   2.407625   40.028141   24.575289
264  0.132472  121.980736  0.975608  10.936720   6.401102   3.904111   2.436198   40.407940   24.791388
265  0.132970  123.455530  0.975897  11.047811   6.470384   3.954861   2.465073   40.790319   25.008950
266  0.133468  124.938978  0.976180  11.159504   6.539964   4.006147   2.494252   41.175293   25.227978
267  0.133966  126.430762  0.976459  11.271804   6.609844   4.057974   2.523738   41.562874   25.448486
268  0.134464  127.931609  0.976733  11.384711   6.680025   4.110345   2.553531   41.953077   25.670470
269  0.134962  129.440872  0.977002  11.498230   6.750510   4.163265   2.583637   42.345915   25.893950
270  0.135460  130.959274  0.977267  11.612364   6.821301   4.216740   2.614056   42.741402   26.118921
271  0.135958  132.486274  0.977527  11.727114   6.892401   4.270772   2.644791   43.139552   26.345402
272  0.136456  134.022339  0.977783  11.842486   6.963811   4.325368   2.675845   43.540379   26.573393
273  0.136954  135.567189  0.978034  11.958480   7.035533   4.380531   2.707221   43.943896   26.802907
274  0.137452  137.121052  0.978281  12.075101   7.107570   4.436266   2.738921   44.350118   27.033949
275  0.137950  138.684032  0.978524  12.192351   7.179924   4.492577   2.770947   44.759058   27.266527
276  0.138448  140.256513  0.978763  12.310234   7.252596   4.549470   2.803302   45.170731   27.500642
277  0.138946  141.837866  0.978998  12.428752   7.325590   4.606949   2.835989   45.585150   27.736314
278  0.139444  143.428694  0.979230  12.547908   7.398906   4.665018   2.869010   46.002329   27.973542
279  0.139942  145.028597  0.979457  12.667706   7.472548   4.723683   2.902368   46.422283   28.212341
280  0.140440  146.637917  0.979681  12.788148   7.546517   4.782948   2.936066   46.845026   28.452714
281  0.140938  148.256765  0.979901  12.909238   7.620815   4.842818   2.970107   47.270572   28.694668
282  0.141436  149.885238  0.980118  13.030979   7.695445   4.903297   3.004492   47.698935   28.938211
283  0.141934  151.523148  0.980332  13.153373   7.770409   4.964391   3.039225   48.130129   29.183355
284  0.142432  153.170736  0.980542  13.276424   7.845708   5.026104   3.074309   48.564170   29.430104
285  0.142930  154.827971  0.980749  13.400135   7.921345   5.088442   3.109746   49.001070   29.678469
