      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
84   0.042832    4.093707  0.445774  -1.915226  -2.222055   0.170275   0.162447    2.060193    1.570608
85   0.043330    4.127810  0.448913  -1.868954  -2.177930   0.174641   0.166461    2.161540    1.663781
86   0.043828    4.162744  0.452098  -1.822578  -2.133747   0.179088   0.170542    2.263583    1.757407
87   0.044326    4.198531  0.455329  -1.776094  -2.089502   0.183617   0.174688    2.366333    1.851487
88   0.044824    4.235185  0.458605  -1.729497  -2.045193   0.188229   0.178902    2.469798    1.946024
89   0.045322    4.272737  0.461928  -1.682783  -2.000815   0.192925   0.183184    2.573987    2.041018
90   0.045820    4.311209  0.465296  -1.635949  -1.956368   0.197707   0.187534    2.678910    2.136471
91   0.046318    4.350624  0.468710  -1.588989  -1.911848   0.202575   0.191952    2.784575    2.232384
92   0.046816    4.391011  0.472170  -1.541900  -1.867252   0.207530   0.196440    2.890992    2.328756
93   0.047314    4.432402  0.475676  -1.494679  -1.822578   0.212575   0.200998    2.998169    2.425589
94   0.047812    4.474827  0.479229  -1.447321  -1.777823   0.217709   0.205625    3.106116    2.522882
95   0.048310    4.518327  0.482828  -1.399822  -1.732986   0.222934   0.210323    3.214841    2.620635
96   0.048808    4.562933  0.486475  -1.352180  -1.688065   0.228252   0.215092    3.324354    2.718846
97   0.049306    4.608690  0.490169  -1.304390  -1.643056   0.233664   0.219933    3.434662    2.817514
98   0.049804    4.655647  0.493913  -1.256448  -1.597959   0.239170   0.224845    3.545775    2.916636
99   0.050302    4.703858  0.497706  -1.208352  -1.552771   0.244772   0.229829    3.657702    3.016211
100  0.050800    4.753375  0.501551  -1.160097  -1.507491   0.250472   0.234885    3.770452    3.116233
101  0.051298    4.804267  0.505448  -1.111681  -1.462116   0.256270   0.240014    3.884032    3.216700
102  0.051796    4.856597  0.509400  -1.063099  -1.416646   0.262168   0.245215    3.998453    3.317605
103  0.052294    4.910447  0.513408  -1.014350  -1.371079   0.268167   0.250489    4.113722    3.418943
104  0.052792    4.965903  0.517475  -0.965428  -1.325414   0.274269   0.255836    4.229848    3.520706
105  0.053290    5.023059  0.521603  -0.916332  -1.279650   0.280474   0.261256    4.346840    3.622886
106  0.053788    5.082022  0.525796  -0.867057  -1.233785   0.286785   0.266748    4.464707    3.725472
107  0.054286    5.142910  0.530056  -0.817602  -1.187818   0.293202   0.272313    4.583458    3.828453
108  0.054784    5.205854  0.534388  -0.767962  -1.141750   0.299727   0.277950    4.703101    3.931816
109  0.055282    5.270999  0.538796  -0.718134  -1.095578   0.306361   0.283659    4.823644    4.035545
110  0.055780    5.338508  0.543284  -0.668116  -1.049304   0.313105   0.289438    4.945097    4.139624
111  0.056278    5.408559  0.547857  -0.617904  -1.002925   0.319961   0.295288    5.067468    4.244032
112  0.056776    5.481360  0.552521  -0.567496  -0.956444   0.326931   0.301208    5.190766    4.348748
113  0.057274    5.557132  0.557282  -0.516888  -0.909858   0.334016   0.307195    5.314999    4.453746
114  0.057772    5.636123  0.562147  -0.466078  -0.863170   0.341216   0.313249    5.440177    4.558997
115  0.058270    5.718610  0.567122  -0.415062  -0.816380   0.348534   0.319369    5.566307    4.664471
116  0.058768    5.804900  0.572215  -0.363839  -0.769487   0.355972   0.325552    5.693399    4.770133
117  0.059266    5.895328  0.577434  -0.312403  -0.722494   0.363530   0.331797    5.821462    4.875943
118  0.059764    5.990264  0.582785  -0.260754  -0.675403   0.371210   0.338101    5.950503    4.981859
119  0.060262    6.090104  0.588278  -0.208888  -0.628214   0.379013   0.344461    6.080532    5.087837
120  0.060760    6.195279  0.593919  -0.156803  -0.580930   0.386942   0.350874    6.211558    5.193826
121  0.061258    6.306233  0.599713  -0.104495  -0.533553   0.394997   0.357338    6.343590    5.299778
122  0.061756    6.423426  0.605666  -0.051962  -0.486086   0.403180   0.363850    6.476635    5.405643
123  0.062254    6.547309  0.611778   0.000799  -0.438532   0.411493   0.370405    6.610703    5.511371
124  0.062752    6.678285  0.618047   0.053791  -0.390895   0.419937   0.377003    6.745803    5.616922
125  0.063250    6.816710  0.624465   0.107016  -0.343177   0.428514   0.383639    6.881943    5.722264
126  0.063748    6.962811  0.631019   0.160476  -0.295383   0.437226   0.390314    7.019133    5.827379
127  0.064246    7.116660  0.637687   0.214176  -0.247516   0.446073   0.397027    7.157380    5.932274
128  0.064744    7.278125  0.644440   0.268117  -0.199579   0.455058   0.403780    7.296695    6.036978
129  0.065242    7.446836  0.651242   0.322302  -0.151576   0.464183   0.410576    7.437086    6.141551
130  0.065740    7.622188  0.658049   0.376734  -0.103508   0.473448   0.417422    7.578562    6.246080
131  0.066238    7.803353  0.664817   0.431415  -0.055376   0.482856   0.424324    7.721131    6.350680
132  0.066736    7.989358  0.671500   0.486348  -0.007182   0.492409   0.431292    7.864803    6.455479
133  0.067234    8.179126  0.678057   0.541536   0.041076   0.502107   0.438335    8.009587    6.560615
134  0.067732    8.371614  0.684452   0.596980   0.089399   0.511953   0.445461    8.155492    6.666221
135  0.068230    8.565840  0.690658   0.652685   0.137789   0.521949   0.452681    8.302526    6.772419
136  0.068728    8.760960  0.696657   0.708651   0.186250   0.532095   0.460001    8.450699    6.879316
137  0.069226    8.956277  0.702439   0.764882   0.234786   0.542395   0.467429    8.600019    6.986998
138  0.069724    9.151265  0.707999   0.821381   0.283400   0.552850   0.474969    8.750497    7.095533
139  0.070222    9.345546  0.713340   0.878150   0.332098   0.563461   0.482627    8.902141    7.204969
140  0.070720    9.538870  0.718468   0.935191   0.380884   0.574230   0.490405    9.054959    7.315342
141  0.071218    9.731089  0.723391   0.992507   0.429763   0.585159   0.498306    9.208962    7.426677
142  0.071716    9.922168  0.728119   1.050101   0.478739   0.596251   0.506333    9.364159    7.538984
143  0.072214   10.112094  0.732664   1.107975   0.527818   0.607506   0.514485    9.520558    7.652274
144  0.072712   10.300930  0.737037   1.166131   0.577003   0.618927   0.522766    9.678169    7.766547
145  0.073210   10.488781  0.741249   1.224572   0.626301   0.630516   0.531175    9.837001    7.881803
146  0.073708   10.675769  0.745312   1.283301   0.675714   0.642274   0.539714    9.997063    7.998036
147  0.074206   10.862018  0.749236   1.342320   0.725247   0.654203   0.548382   10.158366    8.115243
148  0.074704   11.047692  0.753030   1.401632   0.774904   0.666306   0.557181   10.320917    8.233417
149  0.075202   11.232945  0.756704   1.461239   0.824690   0.678584   0.566110   10.484727    8.352551
150  0.075700   11.417953  0.760267   1.521143   0.874607   0.691040   0.575171   10.649805    8.472637
151  0.076198   11.602873  0.763727   1.581347   0.924660   0.703674   0.584363   10.816160    8.593669
152  0.076696   11.787895  0.767091   1.641854   0.974851   0.716490   0.593687   10.983802    8.715638
153  0.077194   11.973184  0.770367   1.702665   1.025185   0.729489   0.603144   11.152741    8.838539
154  0.077692   12.158928  0.773560   1.763785   1.075665   0.742673   0.612733   11.322985    8.962363
155  0.078190   12.345288  0.776677   1.825214   1.126293   0.756045   0.622456   11.494544    9.087105
156  0.078688   12.532478  0.779723   1.886955   1.177072   0.769606   0.632312   11.667428    9.212755
157  0.079186   12.720665  0.782703   1.949012   1.228006   0.783358   0.642302   11.841647    9.339308
158  0.079684   12.910041  0.785622   2.011386   1.279097   0.797304   0.652425   12.017210    9.466757
159  0.080182   13.100804  0.788486   2.074079   1.330347   0.811446   0.662684   12.194127    9.595094
160  0.080680   13.293174  0.791297   2.137095   1.381760   0.825785   0.673077   12.372407    9.724310
161  0.081178   13.487324  0.794061   2.200436   1.433337   0.840324   0.683605   12.552061    9.854401
162  0.081676   13.683511  0.796780   2.264103   1.485082   0.855066   0.694268   12.733098    9.985355
163  0.082174   13.881931  0.799459   2.328101   1.536995   0.870011   0.705067   12.915528   10.117167
164  0.082672   14.082833  0.802101   2.392430   1.589079   0.885163   0.716001   13.099360   10.249825
165  0.083170   14.286478  0.804710   2.457095   1.641337   0.900524   0.727071   13.284605   10.383320
166  0.083668   14.493113  0.807287   2.522096   1.693769   0.916096   0.738276   13.471272   10.517642
167  0.084166   14.703018  0.809838   2.587437   1.746378   0.931880   0.749616   13.659371   10.652780
168  0.084664   14.916512  0.812364   2.653119   1.799166   0.947881   0.761092   13.848913   10.788720
169  0.085162   15.133894  0.814868   2.719146   1.852133   0.964099   0.772702   14.039907   10.925450
170  0.085660   15.355543  0.817354   2.785520   1.905282   0.980537   0.784446   14.232364   11.062952
171  0.086158   15.581787  0.819824   2.852244   1.958613   0.997197   0.796324   14.426293   11.201212
172  0.086656   15.813058  0.822281   2.919319   2.012128   1.014082   0.808334   14.621704   11.340211
173  0.087154   16.049806  0.824728   2.986749   2.065828   1.031194   0.820476   14.818608   11.479927
174  0.087652   16.292479  0.827168   3.054535   2.119713   1.048535   0.832749   15.017015   11.620339
175  0.088150   16.541627  0.829603   3.122680   2.173785   1.066109   0.845150   15.216935   11.761420
176  0.088648   16.797832  0.832038   3.191188   2.228044   1.083916   0.857678   15.418378   11.903142
177  0.089146   17.061694  0.834473   3.260059   2.282489   1.101960   0.870331   15.621354   12.045476
178  0.089644   17.333969  0.836914   3.329297   2.337122   1.120243   0.883106   15.825875   12.188383
179  0.090142   17.615432  0.839363   3.398905   2.391943   1.138768   0.896001   16.031949   12.331823
180  0.090640   17.906950  0.841823   3.468884   2.446950   1.157537   0.909011   16.239588   12.475752
181  0.091138   18.209526  0.844298   3.539237   2.502144   1.176552   0.922132   16.448801   12.620119
182  0.091636   18.524262  0.846793   3.609966   2.557524   1.195816   0.935360   16.659600   12.764867
183  0.092134   18.852407  0.849310   3.681075   2.613088   1.215332   0.948689   16.871995   12.909931
184  0.092632   19.195370  0.851854   3.752566   2.668836   1.235102   0.962113   17.085996   13.055239
185  0.093130   19.554781  0.854430   3.824440   2.724765   1.255129   0.975624   17.301614   13.200705
186  0.093628   19.932464  0.857043   3.896701   2.780872   1.275415   0.989214   17.518859   13.346236
187  0.094126   20.330503  0.859697   3.969351   2.837156   1.295964   1.002872   17.737742   13.491726
188  0.094624   20.751331  0.862398   4.042393   2.893613   1.316776   1.016587   17.958274   13.637051
189  0.095122   21.197690  0.865152   4.115829   2.950239   1.337856   1.030346   18.180465   13.782072
190  0.095620   21.672720  0.867964   4.189661   3.007029   1.359206   1.044133   18.404326   13.926636
191  0.096118   22.180052  0.870841   4.263893   3.063978   1.380829   1.057931   18.629868   14.070563
192  0.096616   22.723784  0.873790   4.338526   3.121080   1.402727   1.071721   18.857102   14.213660
193  0.097114   23.308584  0.876814   4.413564   3.178327   1.424903   1.085480   19.086038   14.355709
194  0.097612   23.939633  0.879919   4.489008   3.235712   1.447359   1.099186   19.316687   14.496476
195  0.098110   24.622578  0.883109   4.564861   3.293225   1.470100   1.112812   19.549060   14.635718
196  0.098608   25.363350  0.886383   4.641126   3.350856   1.493127   1.126334   19.783169   14.773194
197  0.099106   26.167931  0.889737   4.717806   3.408594   1.516442   1.139728   20.019024   14.908683
198  0.099604   27.041739  0.893163   4.794902   3.466426   1.540050   1.152975   20.256635   15.042015
199  0.100102   27.988944  0.896644   4.872418   3.524341   1.563953   1.166065   20.496015   15.173108
200  0.100600   29.011607  0.900157   4.950355   3.582326   1.588154   1.179000   20.737175   15.302009
201  0.101098   30.108847  0.903671   5.028717   3.640369   1.612655   1.191799   20.980124   15.428921
202  0.101596   31.276366  0.907148   5.107507   3.698461   1.637460   1.204497   21.224875   15.554214
203  0.102094   32.506557  0.910550   5.186726   3.756595   1.662572   1.217145   21.471439   15.678398
204  0.102592   33.789311  0.913842   5.266377   3.814766   1.687992   1.229802   21.719827   15.802072
205  0.103090   35.113117  0.916995   5.346462   3.872972   1.713726   1.242532   21.970049   15.925855
206  0.103588   36.466948  0.919990   5.426986   3.931216   1.739774   1.255391   22.222119   16.050296
207  0.104086   37.840622  0.922815   5.507949   3.989499   1.766141   1.268430   22.476046   16.175868
208  0.104584   39.225749  0.925469   5.589354   4.047829   1.792830   1.281687   22.731842   16.302927
209  0.105082   40.616121  0.927956   5.671205   4.106212   1.819843   1.295188   22.989519   16.431714
210  0.105580   42.006897  0.930283   5.753504   4.164657   1.847184   1.308953   23.249088   16.562395
211  0.106078   43.394965  0.932461   5.836252   4.223171   1.874855   1.322993   23.510561   16.695056
212  0.106576   44.778372  0.934500   5.919454   4.281762   1.902861   1.337312   23.773949   16.829731
213  0.107074   46.155916  0.936411   6.003111   4.340440   1.931203   1.351915   24.039263   16.966425
214  0.107572   47.527076  0.938206   6.087227   4.399211   1.959885   1.366800   24.306516   17.105118
215  0.108070   48.891685  0.939895   6.171803   4.458085   1.988911   1.381966   24.575718   17.245780
216  0.108568   50.249961  0.941487   6.256843   4.517068   2.018283   1.397412   24.846883   17.388370
217  0.109066   51.602334  0.942990   6.342349   4.576168   2.048006   1.413133   25.120020   17.532842
218  0.109564   52.949197  0.944412   6.428323   4.635392   2.078081   1.429127   25.395143   17.679156
219  0.110062   54.291185  0.945760   6.514769   4.694746   2.108512   1.445391   25.672262   17.827266
220  0.110560   55.628805  0.947041   6.601689   4.754236   2.139303   1.461924   25.951390   17.977134
221  0.111058   56.962828  0.948259   6.689085   4.813869   2.170457   1.478720   26.232538   18.128718
222  0.111556   58.293656  0.949419   6.776961   4.873649   2.201977   1.495781   26.515719   18.281987
223  0.112054   59.622076  0.950527   6.865319   4.933584   2.233867   1.513101   26.800944   18.436905
224  0.112552   60.948520  0.951586   6.954161   4.993676   2.266129   1.530681   27.088226   18.593445
225  0.113050   62.273621  0.952599   7.043491   5.053933   2.298768   1.548519   27.377576   18.751579
226  0.113548   63.597781  0.953570   7.133310   5.114358   2.331787   1.566614   27.669006   18.911286
227  0.114046   64.921639  0.954502   7.223623   5.174956   2.365189   1.584964   27.962529   19.072540
228  0.114544   66.245533  0.955398   7.314431   5.235731   2.398978   1.603570   28.258157   19.235327
229  0.115042   67.569941  0.956259   7.405737   5.296689   2.433157   1.622430   28.555901   19.399627
230  0.115540   68.895283  0.957088   7.497544   5.357832   2.467730   1.641546   28.855774   19.565427
231  0.116038   70.221963  0.957887   7.589854   5.419165   2.502700   1.660915   29.157789   19.732711
232  0.116536   71.550311  0.958657   7.682671   5.480692   2.538071   1.680540   29.461957   19.901470
233  0.117034   72.880684  0.959402   7.775996   5.542416   2.573846   1.700419   29.768291   20.071693
234  0.117532   74.213407  0.960121   7.869834   5.604342   2.610030   1.720554   30.076804   20.243372
235  0.118030   75.548892  0.960816   7.964185   5.666473   2.646625   1.740945   30.387507   20.416495
236  0.118528   76.887233  0.961489   8.059054   5.728812   2.683635   1.761593   30.700413   20.591063
237  0.119026   78.228880  0.962141   8.154443   5.791363   2.721064   1.782498   31.015534   20.767065
238  0.119524   79.573976  0.962773   8.250355   5.854129   2.758916   1.803661   31.332884   20.944499
239  0.120022   80.922980  0.963386   8.346792   5.917113   2.797195   1.825084   31.652474   21.123357
240  0.120520   82.275781  0.963980   8.443758   5.980318   2.835903   1.846767   31.974317   21.303645
241  0.121018   83.632761  0.964558   8.541254   6.043749   2.875045   1.868712   32.298427   21.485356
242  0.121516   84.994411  0.965119   8.639285   6.107406   2.914626   1.890920   32.624814   21.668483
243  0.122014   86.360591  0.965664   8.737851   6.171295   2.954647   1.913392   32.953493   21.853033
244  0.122512   87.731623  0.966195   8.836958   6.235417   2.995114   1.936129   33.284476   22.039003
245  0.123010   89.107565  0.966711   8.936606   6.299776   3.036031   1.959133   33.617776   22.226396
246  0.123508   90.488749  0.967213   9.036800   6.364375   3.077400   1.982406   33.953405   22.415209
247  0.124006   91.875302  0.967702   9.137541   6.429215   3.119227   2.005950   34.291377   22.605445
248  0.124504   93.267388  0.968179   9.238833   6.494301   3.161514   2.029764   34.631704   22.797106
249  0.125002   94.665186  0.968644   9.340678   6.559634   3.204266   2.053853   34.974399   22.990192
250  0.125500   96.068853  0.969097   9.443080   6.625218   3.247488   2.078216   35.319476   23.184706
251  0.125998   97.478484  0.969540   9.546041   6.691056   3.291182   2.102856   35.666947   23.380653
252  0.126496   98.894257  0.969971   9.649564   6.757149   3.335353   2.127775   36.016825   23.578034
253  0.126994  100.316290  0.970393   9.753652   6.823500   3.380005   2.152974   36.369123   23.776853
254  0.127492  101.744776  0.970804   9.858307   6.890113   3.425142   2.178456   36.723855   23.977112
255  0.127990  103.179629  0.971206   9.963533   6.956989   3.470769   2.204222   37.081034   24.178820
256  0.128488  104.621282  0.971599  10.069333   7.024132   3.516889   2.230274   37.440673   24.381974
257  0.128986  106.069669  0.971983  10.175708   7.091543   3.563506   2.256615   37.802785   24.586583
258  0.129484  107.524890  0.972359  10.282663   7.159225   3.610625   2.283247   38.167384   24.792652
259  0.129982  108.987090  0.972726  10.390201   7.227181   3.658250   2.310170   38.534482   25.000183
260  0.130480  110.456633  0.973086  10.498323   7.295413   3.706385   2.337388   38.904093   25.209179
261  0.130978  111.933229  0.973438  10.607033   7.363924   3.755034   2.364903   39.276231   25.419650
262  0.131476  113.417183  0.973782  10.716334   7.432716   3.804202   2.392716   39.650910   25.631600
263  0.131974  114.908465  0.974119  10.826228   7.501791   3.853893   2.420831   40.028141   25.845035
264  0.132472  116.407466  0.974450  10.936720   7.571152   3.904111   2.449249   40.407940   26.059955
265  0.132970  117.914033  0.974774  11.047811   7.640801   3.954861   2.477972   40.790319   26.276372
266  0.133468  119.428162  0.975091  11.159504   7.710741   4.006147   2.507003   41.175293   26.494293
267  0.133966  120.950278  0.975401  11.271804   7.780973   4.057974   2.536344   41.562874   26.713717
268  0.134464  122.480205  0.975706  11.384711   7.851501   4.110345   2.565997   41.953077   26.934656
269  0.134962  124.018228  0.976005  11.498230   7.922327   4.163265   2.595965   42.345915   27.157112
270  0.135460  125.564322  0.976298  11.612364   7.993452   4.216740   2.626250   42.741402   27.381094
271  0.135958  127.118511  0.976586  11.727114   8.064879   4.270772   2.656855   43.139552   27.606609
272  0.136456  128.680916  0.976868  11.842486   8.136611   4.325368   2.687781   43.540379   27.833663
273  0.136954  130.251628  0.977144  11.958480   8.208650   4.380531   2.719032   43.943896   28.062263
274  0.137452  131.831010  0.977416  12.075101   8.280998   4.436266   2.750609   44.350118   28.292410
275  0.137950  133.418666  0.977683  12.192351   8.353657   4.492577   2.782515   44.759058   28.524120
276  0.138448  135.014928  0.977945  12.310234   8.426629   4.549470   2.814754   45.170731   28.757394
277  0.138946  136.619888  0.978202  12.428752   8.499918   4.606949   2.847326   45.585150   28.992240
278  0.139444  138.233576  0.978455  12.547908   8.573524   4.665018   2.880236   46.002329   29.228666
279  0.139942  139.856114  0.978703  12.667706   8.647451   4.723683   2.913484   46.422283   29.466678
280  0.140440  141.487395  0.978947  12.788148   8.721700   4.782948   2.947075   46.845026   29.706285
281  0.140938  143.127768  0.979186  12.909238   8.796274   4.842818   2.981010   47.270572   29.947492
282  0.141436  144.777290  0.979422  13.030979   8.871175   4.903297   3.015292   47.698935   30.190305
283  0.141934  146.435523  0.979653  13.153373   8.946406   4.964391   3.049925   48.130129   30.434740
284  0.142432  148.103176  0.979881  13.276424   9.021967   5.026104   3.084910   48.564170   30.680795
285  0.142930  149.780127  0.980104  13.400135   9.097862   5.088442   3.120250   49.001070   30.928479
286  0.143428  151.466461  0.980324  13.524508   9.174093   5.151408   3.155948   49.440845   31.177801
