,S2,alpha,B4,error,B4*,error*
52,0.52,5.00075552,3172.4658682993895,5.604020590360686,0.08018836,0.00014164919
53,0.53,5.14209662,3181.5474817050435,5.534300805518536,0.08133728,0.000141486172
54,0.54,5.28899391,3177.4024843262937,5.4710899509541475,0.08230792,0.000141723951
55,0.55,5.44184129,3179.3836792090924,5.303065850494857,0.08338792,0.000139087218
56,0.56,5.60106746,3184.471051968731,5.392565486567557,0.08453056,0.000143143578
57,0.57,5.76714005,3179.4190697905956,5.294249823045915,0.08559504,0.000142529662
58,0.58,5.94057022,3192.1899083415638,5.2412861398166894,0.08711628,0.000143037026
59,0.59,6.12191803,3192.732613847439,5.211133725811291,0.08828236,0.000144093239
60,0.6,6.31179855,3188.5066572246383,5.212698140448236,0.0893792,0.000146120689
61,0.61,6.51088896,3191.005426839319,5.047731001530375,0.0908512,0.000143714083
62,0.62,6.71993674,3186.0425930083998,5.00213024566884,0.09200852,0.000144454629
63,0.63,6.93976917,3194.9379228443568,4.834663782655838,0.09371412,0.00014181066199999998
64,0.64,7.17130447,3185.488297533525,4.797360210753405,0.0949548,0.000143002371
65,0.65,7.41556483,3190.713604402249,4.7542299010474975,0.09664492,0.000144002949
66,0.66,7.67369169,3195.0810496000886,4.669717034660384,0.09829812,0.000143665966
67,0.67,7.94696392,3182.69377992191,4.6213327306248795,0.0997098,0.000144780552
68,0.68,8.23681924,3179.3469178240052,4.521089666152614,0.1014248,0.000144227927
69,0.69,8.54487997,3179.2817659540788,4.550317587788213,0.1032142,0.000147724368
70,0.7,8.8729838,3168.4245681903167,4.418382729169245,0.1049962,0.000146417687
71,0.71,9.22322096,3168.346668842272,4.374851858229538,0.10689504,0.00014760063
72,0.72,9.59797943,3168.551039642696,4.308113340462892,0.10896316,0.000148151517
73,0.73,10.0000001,3152.8905130967164,4.11908861321776,0.11083608,0.000144801614
74,0.74,10.4324445,3142.3638821027444,4.126718737844901,0.11285068,0.000148201492
75,0.75,10.8989795,3150.1936389483176,4.014903131238596,0.11554108,0.000147256422
76,0.76,11.403882000000001,3133.010322519379,3.930774321643829,0.11761976,0.000147569489
77,0.77,11.9521722,3124.467386562397,3.8603103695310748,0.12008104,0.00014836131299999998
78,0.78,12.549781900000001,3103.345623191358,3.747167916306413,0.12228216,0.000147650904
79,0.79,13.203772400000002,3103.296177820761,3.66297859652954,0.12532612,0.000147928805
80,0.8,13.9226163,3091.479690683188,3.5493770592569223,0.12822036,0.000147211837
81,0.81,14.716569199999999,3070.7559575013574,3.483511229002913,0.13087548,0.000148467091
82,0.82,15.5981649,3064.0079524526527,3.405511581424436,0.13431832,0.000149288971
83,0.83,16.5828859,3040.3580043960674,3.328853892573776,0.13712992,0.000150142012
84,0.84,17.6900842,3020.3820764431775,3.2454330764795554,0.1407176,0.000151202577
85,0.85,18.944271899999997,3002.3393475086555,3.1471510276492745,0.14449044,0.00015145964
86,0.86,20.376963800000002,2976.4268699293516,3.067268037715195,0.14829024,0.000152816089
87,0.87,22.0293705,2950.281527606214,2.9360621248818646,0.1524982,0.000151763208
88,0.88,23.9564392,2921.0864145492287,2.83696644818201,0.15697908,0.00015245847599999998
89,0.89,26.2330968,2893.6325965701494,2.7601718869482825,0.16175988,0.000154299158
90,0.9,28.964240000000004,2856.8127706782325,2.633597924750056,0.16673096,0.000153703566
91,0.91,32.3013859,2814.310824990884,2.520880348423947,0.172351,0.00015438104600000002
92,0.92,36.4718086,2760.459479546165,2.3468151567498112,0.17800644,0.000151332854
93,0.93,41.8326527,2720.1322020688826,2.268121027048964,0.1848994,0.000154174204
94,0.94,48.9791576,2649.7481919086995,2.13679675960424,0.19146872,0.000154403253
95,0.95,58.9827535,2581.41701117316,2.0243462405159787,0.19918876,0.00015620375
96,0.96,73.9862988,2497.8861779180866,1.8696655066707248,0.20802844,0.00015570909600000002
97,0.97,98.9897949,2384.5589732030967,1.7480299739723035,0.21758548,0.000159503684
98,0.98,148.993243,2235.8757903775413,1.5764348132901285,0.2281556,0.000160864227
99,0.99,298.996644,2018.0938643114066,1.3197719312866456,0.2391726,0.000156411597
100,1.0,100000000000000.0,1327.3405112019711,0.9239182920944861,0.235334,0.000163808296
