,S2,alpha,B3,error,B3*,error*
27,0.27,2.54659484,572.9706415116373,0.1670910030366746,0.42893456,0.00012508687299999998
28,0.28,2.62153375,570.9773792463436,0.16674091093706186,0.42950672,0.000125427634
29,0.29,2.69748197,570.2342368999088,0.16578430298086969,0.43025210700000005,0.000125087273
30,0.3,2.77453746,568.1000504477183,0.16643960748880193,0.430757493,0.00012620155199999998
31,0.31,2.85279972,567.8705474191154,0.16543223995347817,0.431734347,0.000125772996
32,0.32,2.93237045,565.4927500047645,0.16253144222035065,0.43236016,0.000124267058
33,0.33,3.01335404,564.738914202763,0.16334019095867272,0.43303525299999995,0.00012524736500000002
34,0.34,3.0958582,563.1255957730077,0.1612138127688262,0.43395872,0.000124235411
35,0.35,3.17999452,561.4309319358975,0.1564912779626635,0.434619573,0.000121144327
36,0.36,3.26587901,558.8405768530946,0.16001274993071693,0.43544341299999995,0.000124680456
37,0.37,3.35363278,557.4393894075666,0.1595609741439086,0.43632848,0.000124894291
38,0.38,3.4433826,556.0377447230163,0.15896416449986916,0.437408533,0.000125049572
39,0.39,3.53526159,553.7779036024664,0.15607051696555954,0.43810394700000005,0.000123470274
40,0.4,3.62940994,552.3666419041036,0.15937239113318521,0.43902373299999997,0.00012666996300000002
41,0.41,3.72597564,550.0205227119078,0.15660830901812828,0.439932693,0.000125262808
42,0.42,3.82511532,548.7621143956414,0.15446379820266262,0.44106565299999995,0.000124149744
43,0.43,3.92699511,545.9806549833328,0.15697888684928923,0.44183514700000004,0.000127035251
44,0.44,4.0317916,544.4331833208663,0.15252838812883804,0.44305488,0.000124126245
45,0.45,4.13969293,541.9490994007326,0.1502618497969222,0.443699147,0.000123020879
46,0.46,4.25089989,539.2700848441726,0.15432863029071578,0.44496432,0.000127340151
47,0.47,4.36562724,536.9878428573346,0.15314268166902764,0.44603248,0.000127203271
48,0.48,4.48410512,534.0575251184258,0.15303796247854673,0.44681408,0.000128037736
49,0.49,4.60658059,532.3135658265041,0.1497926089124099,0.44813770700000005,0.00012610559
50,0.5,4.7333194,529.8273392765815,0.14825909071904678,0.449144373,0.000125681956
51,0.51,4.86460796,526.5804076564233,0.14927260136785295,0.45030544,0.00012765052299999998
52,0.52,5.00075552,524.1982913000422,0.14532337340390383,0.45148,0.000125163698
53,0.53,5.14209662,521.6323509130133,0.14767723758191217,0.45268768,0.000128158589
54,0.54,5.28899391,518.4929451950622,0.14411001039370455,0.45393024,0.000126165442
55,0.55,5.44184129,515.5783144146005,0.14106173403925404,0.45512928,0.000124522936
56,0.56,5.60106746,512.8145674810594,0.14139720709806358,0.456328907,0.00012582254300000001
57,0.57,5.76714005,509.7565439968724,0.14113020405360643,0.45789232,0.000126771176
58,0.58,5.94057022,506.48453007767796,0.13898771407700936,0.459099253,0.000125984412
59,0.59,6.12191803,503.5559897694283,0.13950710363469718,0.46045658700000003,0.000127566678
60,0.6,6.31179855,500.49078170072517,0.13845986389681242,0.46184421299999995,0.000127768361
61,0.61,6.51088896,497.12081355568375,0.13636966977369505,0.46351525299999996,0.000127151027
62,0.62,6.71993674,493.87017947814115,0.13290965669792407,0.46486885299999997,0.00012510486000000002
63,0.63,6.93976917,490.09802014994193,0.13193573617149054,0.466134613,0.000125484721
64,0.64,7.17130447,486.6891675778927,0.1327236180855058,0.467892,0.000127597496
65,0.65,7.41556483,483.0544887934976,0.1320532797734729,0.46937893299999994,0.000128314774
66,0.66,7.67369169,479.6757922809047,0.1314573648291367,0.47096650700000003,0.000129070545
67,0.67,7.94696392,475.88686361156346,0.13015820069833597,0.47293237299999996,0.000129350128
68,0.68,8.23681924,471.97364247428374,0.12626335757082538,0.47473936,0.000127003248
69,0.69,8.54487997,468.4772268993589,0.12724774857883933,0.4767552,0.000129496211
70,0.7,8.8729838,463.6704530330866,0.12354538003475336,0.478368853,0.000127461781
71,0.71,9.22322096,460.14315331636556,0.12370203343418448,0.480444107,0.000129159616
72,0.72,9.59797943,456.256401423577,0.12170242504858682,0.48248997299999996,0.000128700002
73,0.73,10.0000001,451.50242592672686,0.11838954761214295,0.48451616,0.000127046159
74,0.74,10.4324445,447.2297242500239,0.11630095957798761,0.48681333299999996,0.000126594577
75,0.75,10.8989795,442.78806244460486,0.11734453915748994,0.488797173,0.000129537546
76,0.76,11.403882000000001,438.1207865376062,0.11500427519755206,0.491216373,0.000128941572
77,0.77,11.9521722,433.22374168372255,0.11436992826665468,0.49337584,0.000130249924
78,0.78,12.549781900000001,428.16950893034135,0.11235293366304526,0.495797547,0.000130098729
79,0.79,13.203772400000002,423.5540670567498,0.11049520325162263,0.498564213,0.00013006357
80,0.8,13.9226163,418.64578091039164,0.10867017387253619,0.501618773,0.000130207927
81,0.81,14.716569199999999,413.22418569133197,0.10790250197277777,0.5041901870000001,0.000131655853
82,0.82,15.5981649,407.6360401367151,0.10398537109691953,0.506799467,0.000129281333
83,0.83,16.5828859,402.30803922547744,0.10218962500972499,0.5097576,0.000129482717
84,0.84,17.6900842,396.31137820737894,0.10107952888737004,0.513130187,0.000130874258
85,0.85,18.944271899999997,390.5642124731079,0.09798513199114293,0.51674784,0.00012964220400000001
86,0.86,20.376963800000002,384.1055770682457,0.09510768852378278,0.520070453,0.000128773706
87,0.87,22.0293705,377.32477549077595,0.09582119419703239,0.5235797329999999,0.000132962473
88,0.88,23.9564392,370.5999997261465,0.0896874042623245,0.52776064,0.000127721214
89,0.89,26.2330968,363.86402119197135,0.08841432025927899,0.5319744,0.00012926299999999999
90,0.9,28.964240000000004,356.4375722240076,0.0859565871707182,0.536298347,0.00012933085399999999
91,0.91,32.3013859,348.09157083515055,0.0848825426065723,0.5408224,0.00013188018400000001
92,0.92,36.4718086,339.39648520630817,0.08128812014344473,0.54577072,0.000130716368
93,0.93,41.8326527,330.965060220548,0.07988072794161652,0.551246453,0.00013304718
94,0.94,48.9791576,321.1075433152419,0.07701562816930668,0.557073707,0.000133610631
95,0.95,58.9827535,310.92141862659423,0.07325851704077166,0.563536107,0.00013277895
96,0.96,73.9862988,299.0693532311032,0.06868350961530514,0.570346293,0.000130984284
97,0.97,98.9897949,285.09559991363096,0.06498853563313169,0.57783664,0.000131719876
98,0.98,148.993243,268.4153867986081,0.06070603943896093,0.58613328,0.000132562557
99,0.99,298.996644,246.66209636183808,0.05464187172439921,0.595135413,0.000131837495
100,1.0,100000000000000.0,189.0854981036198,0.04213490842922958,0.5967509329999999,0.00013297712499999999
