      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
65   0.033370    2.610817  0.278578  -2.781325  -2.919892   0.101291   0.099672    0.254067    0.066988
66   0.033868    2.621750  0.280029  -2.736031  -2.875328   0.104316   0.102623    0.344056    0.154766
67   0.034366    2.632909  0.281507  -2.690743  -2.830780   0.107404   0.105633    0.434545    0.242992
68   0.034864    2.644304  0.283013  -2.645451  -2.786241   0.110554   0.108703    0.525548    0.331673
69   0.035362    2.655940  0.284547  -2.600151  -2.741705   0.113768   0.111833    0.617075    0.420821
70   0.035860    2.667836  0.286113  -2.554833  -2.697164   0.117046   0.115025    0.709137    0.510444
71   0.036358    2.679997  0.287710  -2.509493  -2.652612   0.120390   0.118278    0.801747    0.600550
72   0.036856    2.692435  0.289340  -2.464122  -2.608044   0.123801   0.121595    0.894914    0.691149
73   0.037354    2.705165  0.291004  -2.418716  -2.563453   0.127279   0.124975    0.988650    0.782246
74   0.037852    2.718200  0.292703  -2.373267  -2.518833   0.130825   0.128420    1.082964    0.873851
75   0.038350    2.731553  0.294440  -2.327770  -2.474179   0.134441   0.131930    1.177868    0.965970
76   0.038848    2.745239  0.296215  -2.282219  -2.429486   0.138128   0.135506    1.273373    1.058610
77   0.039346    2.759274  0.298031  -2.236609  -2.384748   0.141885   0.139148    1.369486    1.151779
78   0.039844    2.773676  0.299889  -2.190933  -2.339961   0.145716   0.142858    1.466220    1.245481
79   0.040342    2.788462  0.301791  -2.145187  -2.295120   0.149619   0.146637    1.563584    1.339723
80   0.040840    2.803656  0.303739  -2.099366  -2.250219   0.153597   0.150484    1.661588    1.434510
81   0.041338    2.819272  0.305736  -2.053464  -2.205256   0.157651   0.154402    1.760241    1.529847
82   0.041836    2.835335  0.307782  -2.007477  -2.160224   0.161781   0.158390    1.859553    1.625739
83   0.042334    2.851868  0.309882  -1.961399  -2.115121   0.165989   0.162449    1.959534    1.722190
84   0.042832    2.868897  0.312037  -1.915226  -2.069942   0.170275   0.166580    2.060193    1.819203
85   0.043330    2.886448  0.314250  -1.868954  -2.024683   0.174641   0.170784    2.161540    1.916782
86   0.043828    2.904553  0.316524  -1.822578  -1.979341   0.179088   0.175061    2.263583    2.014929
87   0.044326    2.923239  0.318861  -1.776094  -1.933911   0.183617   0.179412    2.366333    2.113647
88   0.044824    2.942540  0.321266  -1.729497  -1.888391   0.188229   0.183838    2.469798    2.212937
89   0.045322    2.962490  0.323740  -1.682783  -1.842778   0.192925   0.188339    2.573987    2.312800
90   0.045820    2.983127  0.326289  -1.635949  -1.797067   0.197707   0.192916    2.678910    2.413236
91   0.046318    3.004490  0.328914  -1.588989  -1.751256   0.202575   0.197569    2.784575    2.514244
92   0.046816    3.026621  0.331621  -1.541900  -1.705343   0.207530   0.202300    2.890992    2.615825
93   0.047314    3.049562  0.334412  -1.494679  -1.659323   0.212575   0.207108    2.998169    2.717975
94   0.047812    3.073362  0.337292  -1.447321  -1.613196   0.217709   0.211993    3.106116    2.820692
95   0.048310    3.098070  0.340266  -1.399822  -1.566958   0.222934   0.216957    3.214841    2.923973
96   0.048808    3.123737  0.343336  -1.352180  -1.520606   0.228252   0.221999    3.324354    3.027813
97   0.049306    3.150420  0.346508  -1.304390  -1.474140   0.233664   0.227120    3.434662    3.132206
98   0.049804    3.178167  0.349785  -1.256448  -1.427556   0.239170   0.232321    3.545775    3.237147
99   0.050302    3.207038  0.353172  -1.208352  -1.380853   0.244772   0.237601    3.657702    3.342629
100  0.050800    3.237092  0.356672  -1.160097  -1.334028   0.250472   0.242960    3.770452    3.448644
101  0.051298    3.268388  0.360289  -1.111681  -1.287082   0.256270   0.248398    3.884032    3.555182
102  0.051796    3.300982  0.364027  -1.063099  -1.240011   0.262168   0.253917    3.998453    3.662236
103  0.052294    3.334931  0.367887  -1.014350  -1.192814   0.268167   0.259515    4.113722    3.769795
104  0.052792    3.370292  0.371874  -0.965428  -1.145492   0.274269   0.265192    4.229848    3.877849
105  0.053290    3.407113  0.375986  -0.916332  -1.098041   0.280474   0.270949    4.346840    3.986387
106  0.053788    3.445444  0.380227  -0.867057  -1.050462   0.286785   0.276786    4.464707    4.095399
107  0.054286    3.485324  0.384595  -0.817602  -1.002754   0.293202   0.282701    4.583458    4.204874
108  0.054784    3.526784  0.389087  -0.767962  -0.954916   0.299727   0.288696    4.703101    4.314805
109  0.055282    3.569859  0.393704  -0.718134  -0.906948   0.306361   0.294771    4.823644    4.425180
110  0.055780    3.614562  0.398439  -0.668116  -0.858849   0.313105   0.300924    4.945097    4.535993
111  0.056278    3.660906  0.403290  -0.617904  -0.810618   0.319961   0.307157    5.067468    4.647236
112  0.056776    3.708892  0.408250  -0.567496  -0.762257   0.326931   0.313469    5.190766    4.758906
113  0.057274    3.758518  0.413312  -0.516888  -0.713763   0.334016   0.319861    5.314999    4.870996
114  0.057772    3.809773  0.418470  -0.466078  -0.665137   0.341216   0.326333    5.440177    4.983506
115  0.058270    3.862646  0.423716  -0.415062  -0.616379   0.348534   0.332886    5.566307    5.096433
116  0.058768    3.917124  0.429043  -0.363839  -0.567489   0.355972   0.339518    5.693399    5.209776
117  0.059266    3.973196  0.434444  -0.312403  -0.518466   0.363530   0.346232    5.821462    5.323537
118  0.059764    4.030852  0.439912  -0.260754  -0.469310   0.371210   0.353027    5.950503    5.437715
119  0.060262    4.090096  0.445440  -0.208888  -0.420022   0.379013   0.359905    6.080532    5.552309
120  0.060760    4.150938  0.451025  -0.156803  -0.370601   0.386942   0.366864    6.211558    5.667320
121  0.061258    4.213401  0.456662  -0.104495  -0.321046   0.394997   0.373906    6.343590    5.782745
122  0.061756    4.277527  0.462349  -0.051962  -0.271358   0.403180   0.381031    6.476635    5.898579
123  0.062254    4.343372  0.468085   0.000799  -0.221537   0.411493   0.388238    6.610703    6.014818
124  0.062752    4.411017  0.473870   0.053791  -0.171583   0.419937   0.395528    6.745803    6.131451
125  0.063250    4.480564  0.479706   0.107016  -0.121496   0.428514   0.402900    6.881943    6.248467
126  0.063748    4.552141  0.485597   0.160476  -0.071275   0.437226   0.410354    7.019133    6.365850
127  0.064246    4.625907  0.491547   0.214176  -0.020922   0.446073   0.417888    7.157380    6.483578
128  0.064744    4.702057  0.497566   0.268117   0.029563   0.455058   0.425502    7.296695    6.601626
129  0.065242    4.780821  0.503659   0.322302   0.080180   0.464183   0.433193    7.437086    6.719962
130  0.065740    4.862478  0.509841   0.376734   0.130927   0.473448   0.440959    7.578562    6.838546
131  0.066238    4.947359  0.516122   0.431415   0.181804   0.482856   0.448797    7.721131    6.957331
132  0.066736    5.035858  0.522519   0.486348   0.232808   0.492409   0.456705    7.864803    7.076260
133  0.067234    5.128445  0.529051   0.541536   0.283938   0.502107   0.464676    8.009587    7.195264
134  0.067732    5.225684  0.535738   0.596980   0.335191   0.511953   0.472706    8.155492    7.314260
135  0.068230    5.328246  0.542607   0.652685   0.386564   0.521949   0.480788    8.302526    7.433149
136  0.068728    5.436953  0.549686   0.708651   0.438054   0.532095   0.488914    8.450699    7.551808
137  0.069226    5.552786  0.557011   0.764882   0.489654   0.542395   0.497073    8.600019    7.670095
138  0.069724    5.676941  0.564622   0.821381   0.541361   0.552850   0.505253    8.750497    7.787834
139  0.070222    5.810866  0.572563   0.878150   0.593167   0.563461   0.513439    8.902141    7.904819
140  0.070720    5.956313  0.580886   0.935191   0.645064   0.574230   0.521612    9.054959    8.020799
141  0.071218    6.115356  0.589646   0.992507   0.697041   0.585159   0.529752    9.208962    8.135491
142  0.071716    6.290378  0.598895   1.050101   0.749088   0.596251   0.537833    9.364159    8.248577
143  0.072214    6.483921  0.608673   1.107975   0.801190   0.607506   0.545833    9.520558    8.359737
144  0.072712    6.698290  0.618987   1.166131   0.853333   0.618927   0.553730    9.678169    8.468715
145  0.073210    6.934830  0.629781   1.224572   0.905499   0.630516   0.561515    9.837001    8.575428
146  0.073708    7.192870  0.640905   1.283301   0.957675   0.642274   0.569205    9.997063    8.680106
147  0.074206    7.468855  0.652111   1.342320   1.009848   0.654203   0.576844   10.158366    8.783394
148  0.074704    7.756597  0.663095   1.401632   1.062011   0.666306   0.584504   10.320917    8.886272
149  0.075202    8.048846  0.673583   1.461239   1.114167   0.678584   0.592263   10.484727    8.989799
150  0.075700    8.339327  0.683397   1.521143   1.166322   0.691040   0.600188   10.649805    9.094833
151  0.076198    8.623822  0.692465   1.581347   1.218489   0.703674   0.608320   10.816160    9.201905
152  0.076696    8.900215  0.700802   1.641854   1.270680   0.716490   0.616679   10.983802    9.311244
153  0.077194    9.167849  0.708463   1.702665   1.322911   0.729489   0.625269   11.152741    9.422882
154  0.077692    9.426967  0.715522   1.763785   1.375195   0.742673   0.634087   11.322985    9.536745
155  0.078190    9.678234  0.722054   1.825214   1.427545   0.756045   0.643126   11.494544    9.652711
156  0.078688    9.922521  0.728128   1.886955   1.479972   0.769606   0.652377   11.667428    9.770646
157  0.079186   10.160708  0.733803   1.949012   1.532488   0.783358   0.661831   11.841647    9.890422
158  0.079684   10.393656  0.739133   2.011386   1.585101   0.797304   0.671483   12.017210   10.011920
159  0.080182   10.622156  0.744160   2.074079   1.637821   0.811446   0.681324   12.194127   10.135037
160  0.080680   10.846942  0.748922   2.137095   1.690654   0.825785   0.691349   12.372407   10.259683
161  0.081178   11.068657  0.753451   2.200436   1.743608   0.840324   0.701554   12.552061   10.385779
162  0.081676   11.287921  0.757774   2.264103   1.796690   0.855066   0.711934   12.733098   10.513256
163  0.082174   11.505274  0.761914   2.328101   1.849904   0.870011   0.722486   12.915528   10.642055
164  0.082672   11.721215  0.765890   2.392430   1.903258   0.885163   0.733207   13.099360   10.772124
165  0.083170   11.936205  0.769720   2.457095   1.956755   0.900524   0.744094   13.284605   10.903418
166  0.083668   12.150694  0.773420   2.522096   2.010400   0.916096   0.755145   13.471272   11.035896
167  0.084166   12.365089  0.777003   2.587437   2.064197   0.931880   0.766359   13.659371   11.169521
168  0.084664   12.579802  0.780480   2.653119   2.118151   0.947881   0.777733   13.848913   11.304259
169  0.085162   12.795200  0.783861   2.719146   2.172265   0.964099   0.789266   14.039907   11.440080
170  0.085660   13.011675  0.787157   2.785520   2.226543   0.980537   0.800956   14.232364   11.576955
171  0.086158   13.229596  0.790376   2.852244   2.280987   0.997197   0.812803   14.426293   11.714857
172  0.086656   13.449357  0.793526   2.919319   2.335601   1.014082   0.824805   14.621704   11.853758
173  0.087154   13.671336  0.796614   2.986749   2.390387   1.031194   0.836961   14.818608   11.993634
174  0.087652   13.895923  0.799646   3.054535   2.445348   1.048535   0.849270   15.017015   12.134458
175  0.088150   14.123543  0.802628   3.122680   2.500486   1.066109   0.861730   15.216935   12.276205
176  0.088648   14.354617  0.805567   3.191188   2.555803   1.083916   0.874339   15.418378   12.418849
177  0.089146   14.589603  0.808468   3.260059   2.611302   1.101960   0.887097   15.621354   12.562361
178  0.089644   14.828993  0.811336   3.329297   2.666984   1.120243   0.900001   15.825875   12.706712
179  0.090142   15.073311  0.814177   3.398905   2.722850   1.138768   0.913050   16.031949   12.851871
180  0.090640   15.323126  0.816994   3.468884   2.778902   1.157537   0.926241   16.239588   12.997805
181  0.091138   15.579056  0.819794   3.539237   2.835141   1.176552   0.939572   16.448801   13.144477
182  0.091636   15.841802  0.822582   3.609966   2.891568   1.195816   0.953040   16.659600   13.291847
183  0.092134   16.112067  0.825360   3.681075   2.948183   1.215332   0.966641   16.871995   13.439873
184  0.092632   16.390758  0.828137   3.752566   3.004987   1.235102   0.980372   17.085996   13.588502
185  0.093130   16.678785  0.830915   3.824440   3.061979   1.255129   0.994228   17.301614   13.737681
186  0.093628   16.977216  0.833701   3.896701   3.119160   1.275415   1.008204   17.518859   13.887349
187  0.094126   17.287278  0.836500   3.969351   3.176529   1.295964   1.022293   17.737742   14.037432
188  0.094624   17.610331  0.839319   4.042393   3.234085   1.316776   1.036489   17.958274   14.187853
189  0.095122   17.947981  0.842163   4.115829   3.291827   1.337856   1.050783   18.180465   14.338519
190  0.095620   18.302095  0.845040   4.189661   3.349752   1.359206   1.065165   18.404326   14.489320
191  0.096118   18.674801  0.847958   4.263893   3.407858   1.380829   1.079624   18.629868   14.640135
192  0.096616   19.068645  0.850924   4.338526   3.466143   1.402727   1.094145   18.857102   14.790819
193  0.097114   19.486598  0.853948   4.413564   3.524601   1.424903   1.108712   19.086038   14.941203
194  0.097612   19.932257  0.857041   4.489008   3.583229   1.447359   1.123305   19.316687   15.091087
195  0.098110   20.409823  0.860214   4.564861   3.642021   1.470100   1.137901   19.549060   15.240238
196  0.098608   20.924482  0.863479   4.641126   3.700970   1.493127   1.152471   19.783169   15.388373
197  0.099106   21.482436  0.866852   4.717806   3.760068   1.516442   1.166982   20.019024   15.535162
198  0.099604   22.091165  0.870346   4.794902   3.819305   1.540050   1.181394   20.256635   15.680213
199  0.100102   22.759674  0.873979   4.872418   3.878668   1.563953   1.195659   20.496015   15.823070
200  0.100600   23.498792  0.877767   4.950355   3.938145   1.588154   1.209721   20.737175   15.963202
201  0.101098   24.321042  0.881722   5.028717   3.997718   1.612655   1.223519   20.980124   16.100023
202  0.101596   25.240205  0.885851   5.107507   4.057368   1.637460   1.236989   21.224875   16.232936
203  0.102094   26.270281  0.890150   5.186726   4.117074   1.662572   1.250073   21.471439   16.361404
204  0.102592   27.422766  0.894591   5.266377   4.176812   1.687992   1.262733   21.719827   16.485110
205  0.103090   28.702746  0.899122   5.346462   4.236559   1.713726   1.274976   21.970049   16.604157
206  0.103588   30.104691  0.903658   5.426986   4.296295   1.739774   1.286868   22.222119   16.719241
207  0.104086   31.610697  0.908098   5.507949   4.356002   1.766141   1.298541   22.476046   16.831658
208  0.104584   33.192971  0.912342   5.589354   4.415673   1.792830   1.310166   22.731842   16.943078
209  0.105082   34.820866  0.916319   5.671205   4.475307   1.819843   1.321914   22.989519   17.055143
210  0.105580   36.467302  0.919990   5.753504   4.534912   1.847184   1.333923   23.249088   17.169151
211  0.106078   38.112303  0.923351   5.836252   4.594498   1.874855   1.346283   23.510561   17.285943
212  0.106576   39.743159  0.926415   5.919454   4.654081   1.902861   1.359044   23.773949   17.405957
213  0.107074   41.353041  0.929208   6.003111   4.713675   1.931203   1.372224   24.039263   17.529340
214  0.107572   42.939007  0.931761   6.087227   4.773297   1.959885   1.385825   24.306516   17.656066
215  0.108070   44.500441  0.934100   6.171803   4.832961   1.988911   1.399837   24.575718   17.786022
216  0.108568   46.038403  0.936252   6.256843   4.892680   2.018283   1.414246   24.846883   17.919042
217  0.109066   47.554540  0.938241   6.342349   4.952468   2.048006   1.429036   25.120020   18.054956
218  0.109564   49.050548  0.940086   6.428323   5.012337   2.078081   1.444193   25.395143   18.193606
219  0.110062   50.528583  0.941803   6.514769   5.072297   2.108512   1.459701   25.672262   18.334833
220  0.110560   51.990667  0.943407   6.601689   5.132359   2.139303   1.475549   25.951390   18.478496
221  0.111058   53.438597  0.944911   6.689085   5.192531   2.170457   1.491725   26.232538   18.624474
222  0.111556   54.874075  0.946326   6.776961   5.252823   2.201977   1.508219   26.515719   18.772659
223  0.112054   56.298776  0.947659   6.865319   5.313242   2.233867   1.525023   26.800944   18.922953
224  0.112552   57.714129  0.948920   6.954161   5.373796   2.266129   1.542128   27.088226   19.075271
225  0.113050   59.121425  0.950115   7.043491   5.434492   2.298768   1.559530   27.377576   19.229541
226  0.113548   60.521916  0.951250   7.133310   5.495336   2.331787   1.577223   27.669006   19.385698
227  0.114046   61.916718  0.952330   7.223623   5.556335   2.365189   1.595201   27.962529   19.543683
228  0.114544   63.306740  0.953360   7.314431   5.617494   2.398978   1.613462   28.258157   19.703451
229  0.115042   64.692867  0.954344   7.405737   5.678819   2.433157   1.632002   28.555901   19.864958
230  0.115540   66.076059  0.955285   7.497544   5.740315   2.467730   1.650818   28.855774   20.028162
231  0.116038   67.456923  0.956186   7.589854   5.801988   2.502700   1.669908   29.157789   20.193035
232  0.116536   68.836156  0.957051   7.682671   5.863841   2.538071   1.689271   29.461957   20.359546
233  0.117034   70.214497  0.957882   7.775996   5.925880   2.573846   1.708906   29.768291   20.527667
234  0.117532   71.592428  0.958681   7.869834   5.988109   2.610030   1.728810   30.076804   20.697379
235  0.118030   72.970575  0.959451   7.964185   6.050532   2.646625   1.748984   30.387507   20.868659
236  0.118528   74.349326  0.960193   8.059054   6.113153   2.683635   1.769426   30.700413   21.041493
237  0.119026   75.729214  0.960908   8.154443   6.175977   2.721064   1.790138   31.015534   21.215865
238  0.119524   77.110637  0.961599   8.250355   6.239007   2.758916   1.811118   31.332884   21.391761
239  0.120022   78.494024  0.962267   8.346792   6.302247   2.797195   1.832367   31.652474   21.569171
240  0.120520   79.879718  0.962914   8.443758   6.365701   2.835903   1.853885   31.974317   21.748084
241  0.121018   81.268053  0.963539   8.541254   6.429371   2.875045   1.875673   32.298427   21.928494
242  0.121516   82.659261  0.964146   8.639285   6.493262   2.914626   1.897732   32.624814   22.110395
243  0.122014   84.053889  0.964733   8.737851   6.557377   2.954647   1.920061   32.953493   22.293776
244  0.122512   85.452164  0.965303   8.836958   6.621720   2.995114   1.942662   33.284476   22.478633
245  0.123010   86.854107  0.965857   8.936606   6.686292   3.036031   1.965537   33.617776   22.664969
246  0.123508   88.260145  0.966395   9.036800   6.751098   3.077400   1.988686   33.953405   22.852777
247  0.124006   89.670538  0.966917   9.137541   6.816141   3.119227   2.012110   34.291377   23.042053
248  0.124504   91.085467  0.967425   9.238833   6.881424   3.161514   2.035811   34.631704   23.232798
249  0.125002   92.505310  0.967920   9.340678   6.946949   3.204266   2.059790   34.974399   23.425007
250  0.125500   93.930121  0.968401   9.443080   7.012720   3.247488   2.084048   35.319476   23.618683
251  0.125998   95.359806  0.968870   9.546041   7.078739   3.291182   2.108588   35.666947   23.813833
252  0.126496   96.795323  0.969327   9.649564   7.145010   3.335353   2.133410   36.016825   24.010442
253  0.126994   98.236191  0.969772   9.753652   7.211535   3.380005   2.158516   36.369123   24.208524
254  0.127492   99.682680  0.970206   9.858307   7.278316   3.425142   2.183908   36.723855   24.408079
255  0.127990  101.135163  0.970630   9.963533   7.345358   3.470769   2.209587   37.081034   24.609105
256  0.128488  102.593627  0.971043  10.069333   7.412661   3.516889   2.235556   37.440673   24.811609
257  0.128986  104.058221  0.971447  10.175708   7.480230   3.563506   2.261816   37.802785   25.015592
258  0.129484  105.529265  0.971841  10.282663   7.548066   3.610625   2.288369   38.167384   25.221055
259  0.129982  107.006760  0.972226  10.390201   7.616173   3.658250   2.315217   38.534482   25.428004
260  0.130480  108.490925  0.972603  10.498323   7.684552   3.706385   2.342362   38.904093   25.636440
261  0.130978  109.981790  0.972971  10.607033   7.753206   3.755034   2.369807   39.276231   25.846371
262  0.131476  111.479543  0.973331  10.716334   7.822139   3.804202   2.397552   39.650910   26.057799
263  0.131974  112.984216  0.973683  10.826228   7.891352   3.853893   2.425600   40.028141   26.270730
264  0.132472  114.496248  0.974027  10.936720   7.960848   3.904111   2.453953   40.407940   26.485163
265  0.132970  116.015318  0.974364  11.047811   8.030629   3.954861   2.482614   40.790319   26.701110
266  0.133468  117.541631  0.974694  11.159504   8.100698   4.006147   2.511585   41.175293   26.918576
267  0.133966  119.075594  0.975018  11.271804   8.171058   4.057974   2.540866   41.562874   27.137560
268  0.134464  120.616950  0.975334  11.384711   8.241710   4.110345   2.570463   41.953077   27.358074
269  0.134962  122.166236  0.975644  11.498230   8.312657   4.163265   2.600375   42.345915   27.580116
270  0.135460  123.723013  0.975948  11.612364   8.383902   4.216740   2.630606   42.741402   27.803701
271  0.135958  125.287769  0.976246  11.727114   8.455446   4.270772   2.661158   43.139552   28.028828
272  0.136456  126.860538  0.976538  11.842486   8.527293   4.325368   2.692033   43.540379   28.255504
273  0.136954  128.441339  0.976825  11.958480   8.599444   4.380531   2.723233   43.943896   28.483737
274  0.137452  130.030133  0.977106  12.075101   8.671903   4.436266   2.754762   44.350118   28.713535
275  0.137950  131.627362  0.977382  12.192351   8.744670   4.492577   2.786621   44.759058   28.944898
276  0.138448  133.233082  0.977652  12.310234   8.817749   4.549470   2.818813   45.170731   29.177834
277  0.138946  134.846762  0.977918  12.428752   8.891142   4.606949   2.851341   45.585150   29.412360
278  0.139444  136.469291  0.978178  12.547908   8.964851   4.665018   2.884206   46.002329   29.648468
279  0.139942  138.100377  0.978434  12.667706   9.038879   4.723683   2.917412   46.422283   29.886172
280  0.140440  139.740073  0.978685  12.788148   9.113227   4.782948   2.950961   46.845026   30.125479
281  0.140938  141.388604  0.978932  12.909238   9.187898   4.842818   2.984855   47.270572   30.366394
282  0.141436  143.045766  0.979174  13.030979   9.262895   4.903297   3.019098   47.698935   30.608928
283  0.141934  144.711903  0.979412  13.153373   9.338219   4.964391   3.053691   48.130129   30.853085
284  0.142432  146.387174  0.979646  13.276424   9.413873   5.026104   3.088637   48.564170   31.098869
285  0.142930  148.071331  0.979876  13.400135   9.489859   5.088442   3.123940   49.001070   31.346294
286  0.143428  149.764883  0.980102  13.524508   9.566179   5.151408   3.159601   49.440845   31.595360
