      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
65   0.033370    6.813747  0.624330  -2.781325  -3.572559   0.101291   0.092442    0.254067   -0.802352
66   0.033868    6.869450  0.626857  -2.736031  -3.531251   0.104316   0.095066    0.344056   -0.724293
67   0.034366    6.926448  0.629408  -2.690743  -3.490009   0.107404   0.097738    0.434545   -0.645987
68   0.034864    6.984775  0.631985  -2.645451  -3.448824   0.110554   0.100457    0.525548   -0.567427
69   0.035362    7.044462  0.634587  -2.600151  -3.407690   0.113768   0.103225    0.617075   -0.488608
70   0.035860    7.105541  0.637213  -2.554833  -3.366603   0.117046   0.106041    0.709137   -0.409526
71   0.036358    7.168045  0.639863  -2.509493  -3.325557   0.120390   0.108906    0.801747   -0.330175
72   0.036856    7.232002  0.642536  -2.464122  -3.284545   0.123801   0.111821    0.894914   -0.250551
73   0.037354    7.297441  0.645232  -2.418716  -3.243564   0.127279   0.114786    0.988650   -0.170648
74   0.037852    7.364392  0.647950  -2.373267  -3.202608   0.130825   0.117801    1.082964   -0.090463
75   0.038350    7.432880  0.650689  -2.327770  -3.161673   0.134441   0.120867    1.177868   -0.009991
76   0.038848    7.502926  0.653448  -2.282219  -3.120753   0.138128   0.123984    1.273373    0.070772
77   0.039346    7.574559  0.656226  -2.236609  -3.079846   0.141885   0.127154    1.369486    0.151831
78   0.039844    7.647790  0.659022  -2.190933  -3.038946   0.145716   0.130375    1.466220    0.233190
79   0.040342    7.722642  0.661834  -2.145187  -2.998049   0.149619   0.133649    1.563584    0.314853
80   0.040840    7.799124  0.664662  -2.099366  -2.957152   0.153597   0.136976    1.661588    0.396825
81   0.041338    7.877250  0.667504  -2.053464  -2.916252   0.157651   0.140357    1.760241    0.479111
82   0.041836    7.957026  0.670357  -2.007477  -2.875343   0.161781   0.143793    1.859553    0.561714
83   0.042334    8.038455  0.673221  -1.961399  -2.834424   0.165989   0.147283    1.959534    0.644641
84   0.042832    8.121537  0.676094  -1.915226  -2.793490   0.170275   0.150828    2.060193    0.727896
85   0.043330    8.206269  0.678974  -1.868954  -2.752538   0.174641   0.154429    2.161540    0.811484
86   0.043828    8.292644  0.681859  -1.822578  -2.711565   0.179088   0.158087    2.263583    0.895412
87   0.044326    8.380650  0.684746  -1.776094  -2.670567   0.183617   0.161801    2.366333    0.979685
88   0.044824    8.470270  0.687634  -1.729497  -2.629543   0.188229   0.165573    2.469798    1.064309
89   0.045322    8.561495  0.690522  -1.682783  -2.588488   0.192925   0.169404    2.573987    1.149291
90   0.045820    8.654296  0.693406  -1.635949  -2.547400   0.197707   0.173293    2.678910    1.234637
91   0.046318    8.748651  0.696286  -1.588989  -2.506276   0.202575   0.177242    2.784575    1.320355
92   0.046816    8.844534  0.699158  -1.541900  -2.465113   0.207530   0.181251    2.890992    1.406451
93   0.047314    8.941916  0.702021  -1.494679  -2.423908   0.212575   0.185321    2.998169    1.492934
94   0.047812    9.040767  0.704874  -1.447321  -2.382659   0.217709   0.189454    3.106116    1.579811
95   0.048310    9.141055  0.707713  -1.399822  -2.341363   0.222934   0.193648    3.214841    1.667090
96   0.048808    9.242748  0.710538  -1.352180  -2.300017   0.228252   0.197907    3.324354    1.754780
97   0.049306    9.345807  0.713347  -1.304390  -2.258618   0.233664   0.202229    3.434662    1.842888
98   0.049804    9.450211  0.716139  -1.256448  -2.217164   0.239170   0.206616    3.545775    1.931422
99   0.050302    9.555915  0.718911  -1.208352  -2.175652   0.244772   0.211069    3.657702    2.020393
100  0.050800    9.662889  0.721664  -1.160097  -2.134080   0.250472   0.215589    3.770452    2.109807
101  0.051298    9.771103  0.724394  -1.111681  -2.092444   0.256270   0.220177    3.884032    2.199675
102  0.051796    9.880527  0.727102  -1.063099  -2.050743   0.262168   0.224833    3.998453    2.290004
103  0.052294    9.991122  0.729787  -1.014350  -2.008974   0.268167   0.229559    4.113722    2.380804
104  0.052792   10.102879  0.732447  -0.965428  -1.967134   0.274269   0.234355    4.229848    2.472083
105  0.053290   10.215760  0.735082  -0.916332  -1.925221   0.280474   0.239223    4.346840    2.563849
106  0.053788   10.329749  0.737692  -0.867057  -1.883232   0.286785   0.244162    4.464707    2.656112
107  0.054286   10.444816  0.740275  -0.817602  -1.841164   0.293202   0.249175    4.583458    2.748880
108  0.054784   10.560958  0.742833  -0.767962  -1.799016   0.299727   0.254262    4.703101    2.842161
109  0.055282   10.678145  0.745363  -0.718134  -1.756784   0.306361   0.259425    4.823644    2.935965
110  0.055780   10.796373  0.747866  -0.668116  -1.714467   0.313105   0.264663    4.945097    3.030298
111  0.056278   10.915637  0.750343  -0.617904  -1.672062   0.319961   0.269979    5.067468    3.125168
112  0.056776   11.035917  0.752793  -0.567496  -1.629566   0.326931   0.275372    5.190766    3.220586
113  0.057274   11.157220  0.755215  -0.516888  -1.586977   0.334016   0.280845    5.314999    3.316556
114  0.057772   11.279554  0.757612  -0.466078  -1.544292   0.341216   0.286398    5.440177    3.413088
115  0.058270   11.402902  0.759981  -0.415062  -1.501510   0.348534   0.292032    5.566307    3.510189
116  0.058768   11.527282  0.762325  -0.363839  -1.458627   0.355972   0.297748    5.693399    3.607865
117  0.059266   11.652700  0.764643  -0.312403  -1.415642   0.363530   0.303547    5.821462    3.706125
118  0.059764   11.779163  0.766935  -0.260754  -1.372552   0.371210   0.309430    5.950503    3.804976
119  0.060262   11.906699  0.769202  -0.208888  -1.329355   0.379013   0.315398    6.080532    3.904423
120  0.060760   12.035308  0.771445  -0.156803  -1.286048   0.386942   0.321452    6.211558    4.004474
121  0.061258   12.165025  0.773663  -0.104495  -1.242630   0.394997   0.327593    6.343590    4.105135
122  0.061756   12.295856  0.775858  -0.051962  -1.199098   0.403180   0.333823    6.476635    4.206413
123  0.062254   12.427846  0.778030   0.000799  -1.155449   0.411493   0.340141    6.610703    4.308312
124  0.062752   12.561014  0.780180   0.053791  -1.111682   0.419937   0.346549    6.745803    4.410841
125  0.063250   12.695393  0.782307   0.107016  -1.067795   0.428514   0.353049    6.881943    4.514004
126  0.063748   12.831018  0.784414   0.160476  -1.023785   0.437226   0.359640    7.019133    4.617807
127  0.064246   12.967926  0.786499   0.214176  -0.979650   0.446073   0.366325    7.157380    4.722255
128  0.064744   13.106158  0.788565   0.268117  -0.935388   0.455058   0.373103    7.296695    4.827353
129  0.065242   13.245772  0.790611   0.322302  -0.890997   0.464183   0.379976    7.437086    4.933106
130  0.065740   13.386799  0.792639   0.376734  -0.846475   0.473448   0.386945    7.578562    5.039520
131  0.066238   13.529293  0.794649   0.431415  -0.801820   0.482856   0.394011    7.721131    5.146599
132  0.066736   13.673319  0.796641   0.486348  -0.757030   0.492409   0.401175    7.864803    5.254347
133  0.067234   13.818925  0.798616   0.541536  -0.712103   0.502107   0.408438    8.009587    5.362768
134  0.067732   13.966173  0.800576   0.596980  -0.667037   0.511953   0.415800    8.155492    5.471867
135  0.068230   14.115138  0.802520   0.652685  -0.621829   0.521949   0.423263    8.302526    5.581647
136  0.068728   14.265888  0.804449   0.708651  -0.576480   0.532095   0.430828    8.450699    5.692110
137  0.069226   14.418492  0.806364   0.764882  -0.530985   0.542395   0.438495    8.600019    5.803262
138  0.069724   14.573025  0.808266   0.821381  -0.485344   0.552850   0.446265    8.750497    5.915105
139  0.070222   14.729597  0.810156   0.878150  -0.439555   0.563461   0.454139    8.902141    6.027640
140  0.070720   14.888265  0.812033   0.935191  -0.393615   0.574230   0.462119    9.054959    6.140871
141  0.071218   15.049140  0.813899   0.992507  -0.347524   0.585159   0.470204    9.208962    6.254801
142  0.071716   15.212329  0.815755   1.050101  -0.301280   0.596251   0.478397    9.364159    6.369429
143  0.072214   15.377921  0.817601   1.107975  -0.254880   0.607506   0.486696    9.520558    6.484758
144  0.072712   15.546052  0.819438   1.166131  -0.208324   0.618927   0.495104    9.678169    6.600788
145  0.073210   15.716827  0.821267   1.224572  -0.161609   0.630516   0.503621    9.837001    6.717521
146  0.073708   15.890381  0.823088   1.283301  -0.114735   0.642274   0.512248    9.997063    6.834957
147  0.074206   16.066853  0.824902   1.342320  -0.067699   0.654203   0.520985   10.158366    6.953094
148  0.074704   16.246391  0.826710   1.401632  -0.020501   0.666306   0.529833   10.320917    7.071933
149  0.075202   16.429134  0.828512   1.461239   0.026862   0.678584   0.538793   10.484727    7.191472
150  0.075700   16.615268  0.830310   1.521143   0.074390   0.691040   0.547865   10.649805    7.311709
151  0.076198   16.804956  0.832104   1.581347   0.122085   0.703674   0.557050   10.816160    7.432642
152  0.076696   16.998396  0.833895   1.641854   0.169948   0.716490   0.566348   10.983802    7.554268
153  0.077194   17.195771  0.835684   1.702665   0.217981   0.729489   0.575759   11.152741    7.676584
154  0.077692   17.397328  0.837472   1.763785   0.266184   0.742673   0.585285   11.322985    7.799583
155  0.078190   17.603284  0.839259   1.825214   0.314558   0.756045   0.594925   11.494544    7.923262
156  0.078688   17.813868  0.841046   1.886955   0.363105   0.769606   0.604679   11.667428    8.047614
157  0.079186   18.029383  0.842834   1.949012   0.411826   0.783358   0.614547   11.841647    8.172632
158  0.079684   18.250090  0.844624   2.011386   0.460721   0.797304   0.624530   12.017210    8.298308
159  0.080182   18.476295  0.846418   2.074079   0.509791   0.811446   0.634628   12.194127    8.424634
160  0.080680   18.708341  0.848215   2.137095   0.559037   0.825785   0.644840   12.372407    8.551598
161  0.081178   18.946562  0.850017   2.200436   0.608460   0.840324   0.655166   12.552061    8.679190
162  0.081676   19.191365  0.851825   2.264103   0.658060   0.855066   0.665605   12.733098    8.807396
163  0.082174   19.443167  0.853640   2.328101   0.707837   0.870011   0.676158   12.915528    8.936201
164  0.082672   19.702387  0.855462   2.392430   0.757793   0.885163   0.686822   13.099360    9.065592
165  0.083170   19.969521  0.857294   2.457095   0.807927   0.900524   0.697599   13.284605    9.195550
166  0.083668   20.245098  0.859135   2.522096   0.858239   0.916096   0.708485   13.471272    9.326055
167  0.084166   20.529666  0.860988   2.587437   0.908729   0.931880   0.719481   13.659371    9.457087
168  0.084664   20.823825  0.862853   2.653119   0.959398   0.947881   0.730585   13.848913    9.588623
169  0.085162   21.128262  0.864730   2.719146   1.010245   0.964099   0.741794   14.039907    9.720636
170  0.085660   21.443654  0.866623   2.785520   1.061269   0.980537   0.753108   14.232364    9.853100
171  0.086158   21.770791  0.868530   2.852244   1.112470   0.997197   0.764524   14.426293    9.985984
172  0.086656   22.110471  0.870454   2.919319   1.163848   1.014082   0.776040   14.621704   10.119257
173  0.087154   22.463605  0.872396   2.986749   1.215401   1.031194   0.787653   14.818608   10.252882
174  0.087652   22.831155  0.874356   3.054535   1.267128   1.048535   0.799359   15.017015   10.386821
175  0.088150   23.214134  0.876335   3.122680   1.319029   1.066109   0.811157   15.216935   10.521036
176  0.088648   23.613629  0.878335   3.191188   1.371100   1.083916   0.823042   15.418378   10.655483
177  0.089146   24.030800  0.880355   3.260059   1.423342   1.101960   0.835011   15.621354   10.790118
178  0.089644   24.466895  0.882397   3.329297   1.475752   1.120243   0.847059   15.825875   10.924892
179  0.090142   24.923191  0.884460   3.398905   1.528327   1.138768   0.859182   16.031949   11.059759
180  0.090640   25.401053  0.886544   3.468884   1.581066   1.157537   0.871377   16.239588   11.194668
181  0.091138   25.901822  0.888650   3.539237   1.633966   1.176552   0.883638   16.448801   11.329570
182  0.091636   26.426865  0.890775   3.609966   1.687023   1.195816   0.895962   16.659600   11.464421
183  0.092134   26.977628  0.892919   3.681075   1.740236   1.215332   0.908343   16.871995   11.599170
184  0.092632   27.555393  0.895079   3.752566   1.793601   1.235102   0.920779   17.085996   11.733780
185  0.093130   28.161466  0.897254   3.824440   1.847114   1.255129   0.933265   17.301614   11.868214
186  0.093628   28.796951  0.899440   3.896701   1.900772   1.275415   0.945799   17.518859   12.002445
187  0.094126   29.462792  0.901633   3.969351   1.954573   1.295964   0.958380   17.737742   12.136459
188  0.094624   30.159686  0.903828   4.042393   2.008512   1.316776   0.971007   17.958274   12.270251
189  0.095122   30.888121  0.906020   4.115829   2.062585   1.337856   0.983680   18.180465   12.403830
190  0.095620   31.648209  0.908203   4.189661   2.116791   1.359206   0.996402   18.404326   12.537222
191  0.096118   32.439771  0.910372   4.263893   2.171126   1.380829   1.009176   18.629868   12.670467
192  0.096616   33.262203  0.912519   4.338526   2.225587   1.402727   1.022007   18.857102   12.803622
193  0.097114   34.114608  0.914639   4.413564   2.280173   1.424903   1.034903   19.086038   12.936756
194  0.097612   34.995766  0.916725   4.489008   2.334881   1.447359   1.047872   19.316687   13.069953
195  0.098110   35.904173  0.918771   4.564861   2.389709   1.470100   1.060922   19.549060   13.203302
196  0.098608   36.838150  0.920773   4.641126   2.444659   1.493127   1.074062   19.783169   13.336901
197  0.099106   37.795982  0.922727   4.717806   2.499728   1.516442   1.087303   20.019024   13.470844
198  0.099604   38.775500  0.924627   4.794902   2.554917   1.540050   1.100656   20.256635   13.605241
199  0.100102   39.775015  0.926472   4.872418   2.610227   1.563953   1.114130   20.496015   13.740178
200  0.100600   40.792619  0.928260   4.950355   2.665659   1.588154   1.127735   20.737175   13.875749
201  0.101098   41.826476  0.929990   5.028717   2.721214   1.612655   1.141480   20.980124   14.012039
202  0.101596   42.874977  0.931661   5.107507   2.776895   1.637460   1.155373   21.224875   14.149122
203  0.102094   43.936609  0.933274   5.186726   2.832703   1.662572   1.169422   21.471439   14.287068
204  0.102592   45.010095  0.934829   5.266377   2.888641   1.687992   1.183634   21.719827   14.425932
205  0.103090   46.094120  0.936328   5.346462   2.944712   1.713726   1.198015   21.970049   14.565771
206  0.103588   47.187828  0.937772   5.426986   3.000918   1.739774   1.212571   22.222119   14.706623
207  0.104086   48.290267  0.939162   5.507949   3.057263   1.766141   1.227306   22.476046   14.848529
208  0.104584   49.400527  0.940501   5.589354   3.113750   1.792830   1.242225   22.731842   14.991525
209  0.105082   50.518106  0.941791   5.671205   3.170382   1.819843   1.257333   22.989519   15.135634
210  0.105580   51.642428  0.943033   5.753504   3.227162   1.847184   1.272632   23.249088   15.280880
211  0.106078   52.773147  0.944230   5.836252   3.284093   1.874855   1.288125   23.510561   15.427279
212  0.106576   53.909789  0.945384   5.919454   3.341179   1.902861   1.303816   23.773949   15.574850
213  0.107074   55.052165  0.946496   6.003111   3.398423   1.931203   1.319706   24.039263   15.723604
214  0.107572   56.200030  0.947569   6.087227   3.455829   1.959885   1.335799   24.306516   15.873553
215  0.108070   57.353243  0.948605   6.171803   3.513399   1.988911   1.352097   24.575718   16.024704
216  0.108568   58.511533  0.949604   6.256843   3.571137   2.018283   1.368601   24.846883   16.177070
217  0.109066   59.675026  0.950570   6.342349   3.629046   2.048006   1.385313   25.120020   16.330652
218  0.109564   60.843537  0.951504   6.428323   3.687130   2.078081   1.402236   25.395143   16.485458
219  0.110062   62.017015  0.952406   6.514769   3.745392   2.108512   1.419371   25.672262   16.641495
220  0.110560   63.195631  0.953280   6.601689   3.803834   2.139303   1.436719   25.951390   16.798762
221  0.111058   64.379200  0.954125   6.689085   3.862460   2.170457   1.454283   26.232538   16.957269
222  0.111556   65.567803  0.954944   6.776961   3.921273   2.201977   1.472065   26.515719   17.117018
223  0.112054   66.761573  0.955737   6.865319   3.980276   2.233867   1.490064   26.800944   17.278011
224  0.112552   67.960471  0.956506   6.954161   4.039472   2.266129   1.508285   27.088226   17.440252
225  0.113050   69.164572  0.957252   7.043491   4.098864   2.298768   1.526727   27.377576   17.603746
226  0.113548   70.373979  0.957976   7.133310   4.158454   2.331787   1.545393   27.669006   17.768494
227  0.114046   71.588716  0.958679   7.223623   4.218247   2.365189   1.564284   27.962529   17.934502
228  0.114544   72.808854  0.959362   7.314431   4.278244   2.398978   1.583402   28.258157   18.101773
229  0.115042   74.034498  0.960026   7.405737   4.338448   2.433157   1.602749   28.555901   18.270309
230  0.115540   75.265872  0.960671   7.497544   4.398862   2.467730   1.622326   28.855774   18.440111
231  0.116038   76.502799  0.961298   7.589854   4.459490   2.502700   1.642135   29.157789   18.611190
232  0.116536   77.745550  0.961909   7.682671   4.520333   2.538071   1.662177   29.461957   18.783543
233  0.117034   78.994139  0.962503   7.775996   4.581394   2.573846   1.682455   29.768291   18.957178
234  0.117532   80.248614  0.963082   7.869834   4.642677   2.610030   1.702971   30.076804   19.132099
235  0.118030   81.509289  0.963646   7.964185   4.704183   2.646625   1.723724   30.387507   19.308305
236  0.118528   82.775861  0.964195   8.059054   4.765915   2.683635   1.744720   30.700413   19.485809
237  0.119026   84.048742  0.964731   8.154443   4.827876   2.721064   1.765957   31.015534   19.664608
238  0.119524   85.327953  0.965254   8.250355   4.890068   2.758916   1.787439   31.332884   19.844710
239  0.120022   86.613549  0.965763   8.346792   4.952495   2.797195   1.809166   31.652474   20.026118
240  0.120520   87.905573  0.966261   8.443758   5.015157   2.835903   1.831142   31.974317   20.208838
241  0.121018   89.204100  0.966746   8.541254   5.078059   2.875045   1.853369   32.298427   20.392877
242  0.121516   90.509389  0.967220   8.639285   5.141202   2.914626   1.875846   32.624814   20.578235
243  0.122014   91.821377  0.967684   8.737851   5.204589   2.954647   1.898578   32.953493   20.764920
244  0.122512   93.140110  0.968136   8.836958   5.268222   2.995114   1.921566   33.284476   20.952940
245  0.123010   94.465768  0.968579   8.936606   5.332103   3.036031   1.944812   33.617776   21.142296
246  0.123508   95.798394  0.969011   9.036800   5.396236   3.077400   1.968317   33.953405   21.332996
247  0.124006   97.138201  0.969434   9.137541   5.460622   3.119227   1.992084   34.291377   21.525042
248  0.124504   98.485056  0.969848   9.238833   5.525264   3.161514   2.016116   34.631704   21.718444
249  0.125002   99.839122  0.970253   9.340678   5.590164   3.204266   2.040413   34.974399   21.913207
250  0.125500  101.200412  0.970649   9.443080   5.655325   3.247488   2.064979   35.319476   22.109338
251  0.125998  102.569224  0.971037   9.546041   5.720748   3.291182   2.089814   35.666947   22.306838
252  0.126496  103.945475  0.971416   9.649564   5.786437   3.335353   2.114922   36.016825   22.505717
253  0.126994  105.329081  0.971788   9.753652   5.852393   3.380005   2.140305   36.369123   22.705984
254  0.127492  106.720349  0.972153   9.858307   5.918618   3.425142   2.165964   36.723855   22.907641
255  0.127990  108.119366  0.972510   9.963533   5.985116   3.470769   2.191903   37.081034   23.110694
256  0.128488  109.526052  0.972859  10.069333   6.051888   3.516889   2.218122   37.440673   23.315152
257  0.128986  110.940546  0.973202  10.175708   6.118936   3.563506   2.244625   37.802785   23.521020
258  0.129484  112.363037  0.973538  10.282663   6.186264   3.610625   2.271414   38.167384   23.728304
259  0.129982  113.793376  0.973868  10.390201   6.253872   3.658250   2.298490   38.534482   23.937013
260  0.130480  115.231876  0.974191  10.498323   6.321763   3.706385   2.325857   38.904093   24.147150
261  0.130978  116.678406  0.974509  10.607033   6.389940   3.755034   2.353516   39.276231   24.358726
262  0.131476  118.132989  0.974820  10.716334   6.458405   3.804202   2.381470   39.650910   24.571748
263  0.131974  119.595804  0.975125  10.826228   6.527159   3.853893   2.409721   40.028141   24.786221
264  0.132472  121.067109  0.975425  10.936720   6.596205   3.904111   2.438272   40.407940   25.002149
265  0.132970  122.546734  0.975719  11.047811   6.665546   3.954861   2.467125   40.790319   25.219543
266  0.133468  124.034693  0.976008  11.159504   6.735183   4.006147   2.496282   41.175293   25.438410
267  0.133966  125.531369  0.976292  11.271804   6.805119   4.057974   2.525746   41.562874   25.658754
268  0.134464  127.036233  0.976571  11.384711   6.875355   4.110345   2.555520   41.953077   25.880591
269  0.134962  128.549934  0.976844  11.498230   6.945895   4.163265   2.585605   42.345915   26.103918
270  0.135460  130.072362  0.977113  11.612364   7.016740   4.216740   2.616004   42.741402   26.328746
271  0.135958  131.603506  0.977377  11.727114   7.087891   4.270772   2.646720   43.139552   26.555083
272  0.136456  133.143744  0.977637  11.842486   7.159353   4.325368   2.677755   43.540379   26.782932
273  0.136954  134.692426  0.977892  11.958480   7.231126   4.380531   2.709113   43.943896   27.012312
274  0.137452  136.250139  0.978143  12.075101   7.303213   4.436266   2.740794   44.350118   27.243221
275  0.137950  137.817094  0.978390  12.192351   7.375615   4.492577   2.772802   44.759058   27.475666
276  0.138448  139.392907  0.978632  12.310234   7.448336   4.549470   2.805140   45.170731   27.709661
277  0.138946  140.977955  0.978871  12.428752   7.521377   4.606949   2.837810   45.585150   27.945208
278  0.139444  142.572261  0.979106  12.547908   7.594740   4.665018   2.870814   46.002329   28.182316
279  0.139942  144.175708  0.979336  12.667706   7.668427   4.723683   2.904156   46.422283   28.420995
280  0.140440  145.788467  0.979563  12.788148   7.742441   4.782948   2.937838   46.845026   28.661252
281  0.140938  147.410705  0.979787  12.909238   7.816784   4.842818   2.971862   47.270572   28.903092
282  0.141436  149.042200  0.980007  13.030979   7.891458   4.903297   3.006232   47.698935   29.146528
283  0.141934  150.683553  0.980223  13.153373   7.966464   4.964391   3.040950   48.130129   29.391560
284  0.142432  152.334086  0.980436  13.276424   8.041806   5.026104   3.076019   48.564170   29.638206
285  0.142930  153.994304  0.980645  13.400135   8.117484   5.088442   3.111441   49.001070   29.886469
