      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
27   0.014446    3.433615  0.378923  -4.631765  -4.933894   0.024172   0.023713   -2.958515   -3.292431
28   0.014944    3.446124  0.380302  -4.574579  -4.877811   0.025428   0.024930   -2.873029   -3.209590
29   0.015442    3.458867  0.381702  -4.518333  -4.822684   0.026718   0.026179   -2.788116   -3.127376
30   0.015940    3.471848  0.383124  -4.462958  -4.768442   0.028043   0.027460   -2.703702   -3.045715
31   0.016438    3.485073  0.384567  -4.408387  -4.715020   0.029402   0.028774   -2.619718   -2.964539
32   0.016936    3.498548  0.386033  -4.354561  -4.662359   0.030797   0.030122   -2.536102   -2.883789
33   0.017434    3.512280  0.387521  -4.301427  -4.610406   0.032229   0.031503   -2.452797   -2.803409
34   0.017932    3.526274  0.389032  -4.248934  -4.559110   0.033698   0.032919   -2.369750   -2.723346
35   0.018430    3.540538  0.390567  -4.197036  -4.508427   0.035204   0.034370   -2.286912   -2.643555
36   0.018928    3.555078  0.392125  -4.145693  -4.458315   0.036748   0.035856   -2.204237   -2.563991
37   0.019426    3.569900  0.393708  -4.094863  -4.408734   0.038331   0.037378   -2.121684   -2.484613
38   0.019924    3.585012  0.395315  -4.044513  -4.359651   0.039954   0.038937   -2.039213   -2.405386
39   0.020422    3.600420  0.396947  -3.994608  -4.311030   0.041616   0.040533   -1.956788   -2.326272
40   0.020920    3.616133  0.398605  -3.945117  -4.262842   0.043320   0.042166   -1.874373   -2.247241
41   0.021418    3.632158  0.400288  -3.896011  -4.215058   0.045065   0.043838   -1.791936   -2.168261
42   0.021916    3.648499  0.401997  -3.847262  -4.167652   0.046852   0.045549   -1.709447   -2.089304
43   0.022414    3.665171  0.403733  -3.798847  -4.120597   0.048683   0.047299   -1.626878   -2.010345
44   0.022912    3.682179  0.405497  -3.750740  -4.073872   0.050556   0.049089   -1.544200   -1.931357
45   0.023410    3.699531  0.407287  -3.702920  -4.027454   0.052474   0.050920   -1.461388   -1.852317
46   0.023908    3.717235  0.409105  -3.655365  -3.981322   0.054437   0.052792   -1.378418   -1.773204
47   0.024406    3.735301  0.410952  -3.608056  -3.935458   0.056446   0.054705   -1.295266   -1.693996
48   0.024904    3.753738  0.412827  -3.560975  -3.889843   0.058501   0.056661   -1.211910   -1.614674
49   0.025402    3.772554  0.414732  -3.514103  -3.844460   0.060603   0.058659   -1.128328   -1.535219
50   0.025900    3.791759  0.416665  -3.467425  -3.799293   0.062754   0.060701   -1.044501   -1.455614
51   0.026398    3.811363  0.418629  -3.420923  -3.754328   0.064953   0.062787   -0.960409   -1.375843
52   0.026896    3.831374  0.420622  -3.374584  -3.709548   0.067201   0.064918   -0.876033   -1.295889
53   0.027394    3.851806  0.422647  -3.328393  -3.664942   0.069500   0.067093   -0.791356   -1.215738
54   0.027892    3.872665  0.424702  -3.282337  -3.620495   0.071849   0.069315   -0.706359   -1.135375
55   0.028390    3.893961  0.426788  -3.236403  -3.576196   0.074251   0.071583   -0.621027   -1.054788
56   0.028888    3.915709  0.428906  -3.190579  -3.532033   0.076704   0.073898   -0.535343   -0.973964
57   0.029386    3.937915  0.431055  -3.144852  -3.487995   0.079212   0.076260   -0.449292   -0.892889
58   0.029884    3.960594  0.433237  -3.099213  -3.444072   0.081773   0.078670   -0.362858   -0.811554
59   0.030382    3.983755  0.435452  -3.053649  -3.400253   0.084390   0.081129   -0.276027   -0.729946
60   0.030880    4.007410  0.437699  -3.008152  -3.356530   0.087062   0.083638   -0.188785   -0.648057
61   0.031378    4.031573  0.439979  -2.962710  -3.312892   0.089791   0.086196   -0.101118   -0.565874
62   0.031876    4.056252  0.442293  -2.917316  -3.269331   0.092578   0.088805   -0.013012   -0.483390
63   0.032374    4.081461  0.444640  -2.871959  -3.225839   0.095423   0.091464    0.075546   -0.400595
64   0.032872    4.107214  0.447021  -2.826632  -3.182408   0.098327   0.094176    0.164568   -0.317480
65   0.033370    4.133522  0.449436  -2.781325  -3.139031   0.101291   0.096940    0.254067   -0.234037
66   0.033868    4.160400  0.451885  -2.736031  -3.095700   0.104316   0.099756    0.344056   -0.150260
67   0.034366    4.187861  0.454369  -2.690743  -3.052409   0.107404   0.102626    0.434545   -0.066139
68   0.034864    4.215921  0.456888  -2.645451  -3.009150   0.110554   0.105550    0.525548    0.018332
69   0.035362    4.244593  0.459441  -2.600151  -2.965917   0.113768   0.108529    0.617075    0.103160
70   0.035860    4.273893  0.462030  -2.554833  -2.922705   0.117046   0.111562    0.709137    0.188350
71   0.036358    4.303836  0.464653  -2.509493  -2.879507   0.120390   0.114652    0.801747    0.273910
72   0.036856    4.334439  0.467313  -2.464122  -2.836317   0.123801   0.117798    0.894914    0.359844
73   0.037354    4.365719  0.470008  -2.418716  -2.793131   0.127279   0.121000    0.988650    0.446159
74   0.037852    4.397694  0.472739  -2.373267  -2.749944   0.130825   0.124261    1.082964    0.532859
75   0.038350    4.430384  0.475506  -2.327770  -2.706749   0.134441   0.127579    1.177868    0.619949
76   0.038848    4.463809  0.478310  -2.282219  -2.663543   0.138128   0.130956    1.273373    0.707434
77   0.039346    4.497990  0.481151  -2.236609  -2.620321   0.141885   0.134392    1.369486    0.795318
78   0.039844    4.532950  0.484029  -2.190933  -2.577079   0.145716   0.137887    1.466220    0.883604
79   0.040342    4.568710  0.486944  -2.145187  -2.533812   0.149619   0.141443    1.563584    0.972297
80   0.040840    4.605296  0.489897  -2.099366  -2.490516   0.153597   0.145060    1.661588    1.061399
81   0.041338    4.642736  0.492888  -2.053464  -2.447187   0.157651   0.148738    1.760241    1.150913
82   0.041836    4.681061  0.495919  -2.007477  -2.403822   0.161781   0.152478    1.859553    1.240842
83   0.042334    4.720298  0.498988  -1.961399  -2.360416   0.165989   0.156280    1.959534    1.331188
84   0.042832    4.760482  0.502098  -1.915226  -2.316967   0.170275   0.160145    2.060193    1.421953
85   0.043330    4.801648  0.505249  -1.868954  -2.273472   0.174641   0.164074    2.161540    1.513138
86   0.043828    4.843837  0.508442  -1.822578  -2.229926   0.179088   0.168066    2.263583    1.604744
87   0.044326    4.887085  0.511676  -1.776094  -2.186327   0.183617   0.172122    2.366333    1.696771
88   0.044824    4.931442  0.514955  -1.729497  -2.142672   0.188229   0.176243    2.469798    1.789220
89   0.045322    4.976953  0.518278  -1.682783  -2.098959   0.192925   0.180429    2.573987    1.882090
90   0.045820    5.023671  0.521647  -1.635949  -2.055183   0.197707   0.184680    2.678910    1.975379
91   0.046318    5.071653  0.525064  -1.588989  -2.011344   0.202575   0.188997    2.784575    2.069087
92   0.046816    5.120961  0.528529  -1.541900  -1.967439   0.207530   0.193380    2.890992    2.163210
93   0.047314    5.171661  0.532044  -1.494679  -1.923465   0.212575   0.197830    2.998169    2.257746
94   0.047812    5.223825  0.535612  -1.447321  -1.879420   0.217709   0.202346    3.106116    2.352691
95   0.048310    5.277533  0.539234  -1.399822  -1.835303   0.222934   0.206928    3.214841    2.448040
96   0.048808    5.332870  0.542912  -1.352180  -1.791111   0.228252   0.211578    3.324354    2.543788
97   0.049306    5.389930  0.546649  -1.304390  -1.746842   0.233664   0.216294    3.434662    2.639928
98   0.049804    5.448811  0.550446  -1.256448  -1.702496   0.239170   0.221077    3.545775    2.736452
99   0.050302    5.509629  0.554308  -1.208352  -1.658070   0.244772   0.225928    3.657702    2.833353
100  0.050800    5.572502  0.558236  -1.160097  -1.613563   0.250472   0.230844    3.770452    2.930619
101  0.051298    5.637559  0.562234  -1.111681  -1.568975   0.256270   0.235828    3.884032    3.028241
102  0.051796    5.704942  0.566305  -1.063099  -1.524304   0.262168   0.240878    3.998453    3.126205
103  0.052294    5.774803  0.570451  -1.014350  -1.479549   0.268167   0.245993    4.113722    3.224498
104  0.052792    5.847309  0.574677  -0.965428  -1.434709   0.274269   0.251175    4.229848    3.323105
105  0.053290    5.922637  0.578986  -0.916332  -1.389785   0.280474   0.256420    4.346840    3.422008
106  0.053788    6.000975  0.583381  -0.867057  -1.344776   0.286785   0.261731    4.464707    3.521190
107  0.054286    6.082530  0.587866  -0.817602  -1.299682   0.293202   0.267104    4.583458    3.620632
108  0.054784    6.167510  0.592444  -0.767962  -1.254502   0.299727   0.272540    4.703101    3.720311
109  0.055282    6.256146  0.597117  -0.718134  -1.209237   0.306361   0.278038    4.823644    3.820207
110  0.055780    6.348665  0.601888  -0.668116  -1.163888   0.313105   0.283596    4.945097    3.920297
111  0.056278    6.445303  0.606759  -0.617904  -1.118455   0.319961   0.289213    5.067468    4.020557
112  0.056776    6.546293  0.611729  -0.567496  -1.072939   0.326931   0.294889    5.190766    4.120966
113  0.057274    6.651858  0.616798  -0.516888  -1.027340   0.334016   0.300622    5.314999    4.221503
114  0.057772    6.762202  0.621963  -0.466078  -0.981661   0.341216   0.306412    5.440177    4.322148
115  0.058270    6.877506  0.627219  -0.415062  -0.935902   0.348534   0.312257    5.566307    4.422887
116  0.058768    6.997900  0.632560  -0.363839  -0.890065   0.355972   0.318157    5.693399    4.523709
117  0.059266    7.123464  0.637977  -0.312403  -0.844150   0.363530   0.324112    5.821462    4.624612
118  0.059764    7.254206  0.643455  -0.260754  -0.798159   0.371210   0.330122    5.950503    4.725599
119  0.060262    7.390066  0.648981  -0.208888  -0.752094   0.379013   0.336188    6.080532    4.826685
120  0.060760    7.530876  0.654537  -0.156803  -0.705955   0.386942   0.342313    6.211558    4.927892
121  0.061258    7.676405  0.660102  -0.104495  -0.659742   0.394997   0.348497    6.343590    5.029254
122  0.061756    7.826317  0.665656  -0.051962  -0.613457   0.403180   0.354743    6.476635    5.130815
123  0.062254    7.980217  0.671178   0.000799  -0.567098   0.411493   0.361056    6.610703    5.232623
124  0.062752    8.137655  0.676646   0.053791  -0.520667   0.419937   0.367438    6.745803    5.334737
125  0.063250    8.298148  0.682041   0.107016  -0.474161   0.428514   0.373894    6.881943    5.437214
126  0.063748    8.461208  0.687345   0.160476  -0.427580   0.437226   0.380429    7.019133    5.540116
127  0.064246    8.626363  0.692544   0.214176  -0.380921   0.446073   0.387045    7.157380    5.643501
128  0.064744    8.793163  0.697626   0.268117  -0.334183   0.455058   0.393748    7.296695    5.747425
129  0.065242    8.961211  0.702582   0.322302  -0.287363   0.464183   0.400540    7.437086    5.851938
130  0.065740    9.130171  0.707408   0.376734  -0.240458   0.473448   0.407426    7.578562    5.957084
131  0.066238    9.299748  0.712099   0.431415  -0.193465   0.482856   0.414409    7.721131    6.062903
132  0.066736    9.469726  0.716655   0.486348  -0.146382   0.492409   0.421492    7.864803    6.169426
133  0.067234    9.639913  0.721077   0.541536  -0.099204   0.502107   0.428676    8.009587    6.276683
134  0.067732    9.810181  0.725367   0.596980  -0.051929   0.511953   0.435965    8.155492    6.384695
135  0.068230    9.980446  0.729530   0.652685  -0.004552   0.521949   0.443361    8.302526    6.493483
136  0.068728   10.150662  0.733569   0.708651   0.042929   0.532095   0.450865    8.450699    6.603058
137  0.069226   10.320810  0.737489   0.764882   0.090518   0.542395   0.458478    8.600019    6.713435
138  0.069724   10.490889  0.741296   0.821381   0.138218   0.552850   0.466203    8.750497    6.824622
139  0.070222   10.660927  0.744994   0.878150   0.186034   0.563461   0.474040    8.902141    6.936627
140  0.070720   10.830984  0.748590   0.935191   0.233967   0.574230   0.481991    9.054959    7.049454
141  0.071218   11.001103  0.752088   0.992507   0.282022   0.585159   0.490057    9.208962    7.163109
142  0.071716   11.171371  0.755495   1.050101   0.330202   0.596251   0.498239    9.364159    7.277593
143  0.072214   11.341872  0.758815   1.107975   0.378509   0.607506   0.506538    9.520558    7.392910
144  0.072712   11.512681  0.762052   1.166131   0.426948   0.618927   0.514955    9.678169    7.509062
145  0.073210   11.683914  0.765213   1.224572   0.475520   0.630516   0.523490    9.837001    7.626048
146  0.073708   11.855660  0.768300   1.283301   0.524229   0.642274   0.532145    9.997063    7.743871
147  0.074206   12.028047  0.771319   1.342320   0.573078   0.654203   0.540921   10.158366    7.862528
148  0.074704   12.201172  0.774274   1.401632   0.622070   0.666306   0.549818   10.320917    7.982021
149  0.075202   12.375171  0.777168   1.461239   0.671207   0.678584   0.558837   10.484727    8.102348
150  0.075700   12.550155  0.780006   1.521143   0.720491   0.691040   0.567979   10.649805    8.223510
151  0.076198   12.726271  0.782790   1.581347   0.769926   0.703674   0.577244   10.816160    8.345503
152  0.076696   12.903644  0.785525   1.641854   0.819514   0.716490   0.586633   10.983802    8.468327
153  0.077194   13.082420  0.788213   1.702665   0.869257   0.729489   0.596148   11.152741    8.591980
154  0.077692   13.262734  0.790857   1.763785   0.919158   0.742673   0.605788   11.322985    8.716460
155  0.078190   13.444765  0.793461   1.825214   0.969218   0.756045   0.615554   11.494544    8.841763
156  0.078688   13.628642  0.796027   1.886955   1.019441   0.769606   0.625447   11.667428    8.967888
157  0.079186   13.814571  0.798558   1.949012   1.069827   0.783358   0.635468   11.841647    9.094828
158  0.079684   14.002700  0.801056   2.011386   1.120379   0.797304   0.645616   12.017210    9.222583
159  0.080182   14.193236  0.803524   2.074079   1.171100   0.811446   0.655892   12.194127    9.351145
160  0.080680   14.386362  0.805964   2.137095   1.221991   0.825785   0.666297   12.372407    9.480510
161  0.081178   14.582295  0.808379   2.200436   1.273053   0.840324   0.676831   12.552061    9.610673
162  0.081676   14.781271  0.810771   2.264103   1.324288   0.855066   0.687494   12.733098    9.741625
163  0.082174   14.983521  0.813143   2.328101   1.375699   0.870011   0.698287   12.915528    9.873360
164  0.082672   15.189289  0.815495   2.392430   1.427286   0.885163   0.709209   13.099360   10.005869
165  0.083170   15.398861  0.817832   2.457095   1.479050   0.900524   0.720260   13.284605   10.139143
166  0.083668   15.612526  0.820154   2.522096   1.530995   0.916096   0.731440   13.471272   10.273169
167  0.084166   15.830613  0.822465   2.587437   1.583119   0.931880   0.742750   13.659371   10.407937
168  0.084664   16.053448  0.824765   2.653119   1.635426   0.947881   0.754188   13.848913   10.543433
169  0.085162   16.281436  0.827058   2.719146   1.687915   0.964099   0.765753   14.039907   10.679639
170  0.085660   16.514945  0.829346   2.785520   1.740587   0.980537   0.777446   14.232364   10.816542
171  0.086158   16.754438  0.831630   2.852244   1.793444   0.997197   0.789265   14.426293   10.954120
172  0.086656   17.000394  0.833914   2.919319   1.846487   1.014082   0.801210   14.621704   11.092352
173  0.087154   17.253342  0.836199   2.986749   1.899714   1.031194   0.813278   14.818608   11.231215
174  0.087652   17.513867  0.838488   3.054535   1.953127   1.048535   0.825467   15.017015   11.370681
175  0.088150   17.782611  0.840783   3.122680   2.006727   1.066109   0.837777   15.216935   11.510720
176  0.088648   18.060305  0.843087   3.191188   2.060512   1.083916   0.850204   15.418378   11.651298
177  0.089146   18.347710  0.845403   3.260059   2.114484   1.101960   0.862746   15.621354   11.792377
178  0.089644   18.645712  0.847734   3.329297   2.168640   1.120243   0.875398   15.825875   11.933916
179  0.090142   18.955285  0.850082   3.398905   2.222981   1.138768   0.888159   16.031949   12.075867
180  0.090640   19.277541  0.852451   3.468884   2.277507   1.157537   0.901022   16.239588   12.218174
181  0.091138   19.613653  0.854844   3.539237   2.332214   1.176552   0.913984   16.448801   12.360781
182  0.091636   19.965070  0.857264   3.609966   2.387103   1.195816   0.927037   16.659600   12.503617
183  0.092134   20.333274  0.859715   3.681075   2.442171   1.215332   0.940176   16.871995   12.646609
184  0.092632   20.720012  0.862200   3.752566   2.497416   1.235102   0.953392   17.085996   12.789672
185  0.093130   21.127281  0.864725   3.824440   2.552835   1.255129   0.966678   17.301614   12.932710
186  0.093628   21.557269  0.867291   3.896701   2.608424   1.275415   0.980022   17.518859   13.075617
187  0.094126   22.012429  0.869905   3.969351   2.664182   1.295964   0.993415   17.737742   13.218278
188  0.094624   22.495572  0.872569   4.042393   2.720102   1.316776   1.006843   17.958274   13.360560
189  0.095122   23.009778  0.875287   4.115829   2.776180   1.337856   1.020292   18.180465   13.502325
190  0.095620   23.558496  0.878063   4.189661   2.832411   1.359206   1.033748   18.404326   13.643416
191  0.096118   24.145483  0.880899   4.263893   2.888788   1.380829   1.047194   18.629868   13.783671
192  0.096616   24.774732  0.883797   4.338526   2.945304   1.402727   1.060614   18.857102   13.922925
193  0.097114   25.450427  0.886755   4.413564   3.001952   1.424903   1.073989   19.086038   14.061010
194  0.097612   26.176751  0.889773   4.489008   3.058723   1.447359   1.087305   19.316687   14.197775
195  0.098110   26.957627  0.892842   4.564861   3.115608   1.470100   1.100547   19.549060   14.333093
196  0.098608   27.796333  0.895955   4.641126   3.172598   1.493127   1.113707   19.783169   14.466884
197  0.099106   28.695189  0.899096   4.717806   3.229684   1.516442   1.126780   20.019024   14.599128
198  0.099604   29.654944  0.902248   4.794902   3.286856   1.540050   1.139772   20.256635   14.729893
199  0.100102   30.674651  0.905388   4.872418   3.344107   1.563953   1.152697   20.496015   14.859334
200  0.100600   31.751107  0.908491   4.950355   3.401429   1.588154   1.165580   20.737175   14.987708
201  0.101098   32.879467  0.911533   5.028717   3.458816   1.612655   1.178452   20.980124   15.115343
202  0.101596   34.053296  0.914490   5.107507   3.516266   1.637460   1.191351   21.224875   15.242620
203  0.102094   35.265229  0.917343   5.186726   3.573776   1.662572   1.204318   21.471439   15.369940
204  0.102592   36.507765  0.920077   5.266377   3.631346   1.687992   1.217391   21.719827   15.497684
205  0.103090   37.773827  0.922682   5.346462   3.688980   1.713726   1.230607   21.970049   15.626191
206  0.103588   39.056935  0.925156   5.426986   3.746679   1.739774   1.243996   22.222119   15.755752
207  0.104086   40.351979  0.927497   5.507949   3.804449   1.766141   1.257581   22.476046   15.886579
208  0.104584   41.654553  0.929708   5.589354   3.862295   1.792830   1.271381   22.731842   16.018847
209  0.105082   42.961497  0.931795   5.671205   3.920223   1.819843   1.285409   22.989519   16.152665
210  0.105580   44.270315  0.933765   5.753504   3.978240   1.847184   1.299676   23.249088   16.288114
211  0.106078   45.579353  0.935625   5.836252   4.036352   1.874855   1.314188   23.510561   16.425235
212  0.106576   46.887515  0.937382   5.919454   4.094565   1.902861   1.328948   23.773949   16.564049
213  0.107074   48.193980  0.939043   6.003111   4.152887   1.931203   1.343958   24.039263   16.704564
214  0.107572   49.498378  0.940616   6.087227   4.211323   1.959885   1.359221   24.306516   16.846774
215  0.108070   50.800628  0.942108   6.171803   4.269879   1.988911   1.374735   24.575718   16.990663
216  0.108568   52.100681  0.943524   6.256843   4.328562   2.018283   1.390501   24.846883   17.136216
217  0.109066   53.398828  0.944871   6.342349   4.387378   2.048006   1.406518   25.120020   17.283406
218  0.109564   54.695158  0.946153   6.428323   4.446332   2.078081   1.422785   25.395143   17.432216
219  0.110062   55.990101  0.947376   6.514769   4.505429   2.108512   1.439302   25.672262   17.582621
220  0.110560   57.283794  0.948543   6.601689   4.564675   2.139303   1.456068   25.951390   17.734606
221  0.111058   58.576780  0.949659   6.689085   4.624075   2.170457   1.473081   26.232538   17.888142
222  0.111556   59.869318  0.950728   6.776961   4.683633   2.201977   1.490342   26.515719   18.043215
223  0.112054   61.161916  0.951752   6.865319   4.743354   2.233867   1.507849   26.800944   18.199803
224  0.112552   62.454677  0.952734   6.954161   4.803243   2.266129   1.525603   27.088226   18.357896
225  0.113050   63.748243  0.953678   7.043491   4.863304   2.298768   1.543604   27.377576   18.517471
226  0.113548   65.042756  0.954586   7.133310   4.923541   2.331787   1.561850   27.669006   18.678520
227  0.114046   66.338669  0.955459   7.223623   4.983958   2.365189   1.580343   27.962529   18.841028
228  0.114544   67.636250  0.956301   7.314431   5.044560   2.398978   1.599083   28.258157   19.004985
229  0.115042   68.935869  0.957113   7.405737   5.105350   2.433157   1.618069   28.555901   19.170381
230  0.115540   70.237767  0.957896   7.497544   5.166332   2.467730   1.637303   28.855774   19.337207
231  0.116038   71.542223  0.958653   7.589854   5.227510   2.502700   1.656784   29.157789   19.505457
232  0.116536   72.849561  0.959385   7.682671   5.288887   2.538071   1.676514   29.461957   19.675123
233  0.117034   74.159870  0.960092   7.775996   5.350466   2.573846   1.696494   29.768291   19.846205
234  0.117532   75.473634  0.960778   7.869834   5.412252   2.610030   1.716724   30.076804   20.018690
235  0.118030   76.791034  0.961442   7.964185   5.474247   2.646625   1.737205   30.387507   20.192577
236  0.118528   78.112321  0.962085   8.059054   5.536454   2.683635   1.757937   30.700413   20.367863
237  0.119026   79.437602  0.962710   8.154443   5.598877   2.721064   1.778923   31.015534   20.544548
238  0.119524   80.767086  0.963316   8.250355   5.661519   2.758916   1.800164   31.332884   20.722630
239  0.120022   82.101072  0.963905   8.346792   5.724383   2.797195   1.821661   31.652474   20.902106
240  0.120520   83.439660  0.964477   8.443758   5.787472   2.835903   1.843414   31.974317   21.082978
241  0.121018   84.783078  0.965033   8.541254   5.850789   2.875045   1.865426   32.298427   21.265244
242  0.121516   86.131544  0.965574   8.639285   5.914337   2.914626   1.887698   32.624814   21.448903
243  0.122014   87.485210  0.966100   8.737851   5.978118   2.954647   1.910232   32.953493   21.633959
244  0.122512   88.844102  0.966613   8.836958   6.042136   2.995114   1.933028   33.284476   21.820414
245  0.123010   90.208488  0.967112   8.936606   6.106394   3.036031   1.956090   33.617776   22.008268
246  0.123508   91.578637  0.967599   9.036800   6.170893   3.077400   1.979417   33.953405   22.197521
247  0.124006   92.954557  0.968073   9.137541   6.235637   3.119227   2.003012   34.291377   22.388179
248  0.124504   94.336402  0.968536   9.238833   6.300629   3.161514   2.026877   34.631704   22.580243
249  0.125002   95.724268  0.968987   9.340678   6.365871   3.204266   2.051014   34.974399   22.773718
250  0.125500   97.118383  0.969428   9.443080   6.431366   3.247488   2.075423   35.319476   22.968605
251  0.125998   98.518787  0.969858   9.546041   6.497116   3.291182   2.100109   35.666947   23.164909
252  0.126496   99.925717  0.970278   9.649564   6.563124   3.335353   2.125071   36.016825   23.362633
253  0.126994  101.339137  0.970689   9.753652   6.629392   3.380005   2.150312   36.369123   23.561782
254  0.127492  102.759045  0.971090   9.858307   6.695923   3.425142   2.175835   36.723855   23.762365
255  0.127990  104.186241  0.971482   9.963533   6.762720   3.470769   2.201639   37.081034   23.964372
256  0.128488  105.620109  0.971865  10.069333   6.829785   3.516889   2.227730   37.440673   24.167822
257  0.128986  107.060995  0.972240  10.175708   6.897120   3.563506   2.254107   37.802785   24.372716
258  0.129484  108.509116  0.972607  10.282663   6.964728   3.610625   2.280774   38.167384   24.579055
259  0.129982  109.964306  0.972967  10.390201   7.032612   3.658250   2.307732   38.534482   24.786851
260  0.130480  111.426867  0.973318  10.498323   7.100773   3.706385   2.334983   38.904093   24.996106
261  0.130978  112.896869  0.973662  10.607033   7.169214   3.755034   2.362530   39.276231   25.206824
262  0.131476  114.374395  0.974000  10.716334   7.237937   3.804202   2.390375   39.650910   25.419013
263  0.131974  115.859551  0.974330  10.826228   7.306946   3.853893   2.418520   40.028141   25.632677
264  0.132472  117.352409  0.974654  10.936720   7.376241   3.904111   2.446967   40.407940   25.847823
265  0.132970  118.853143  0.974971  11.047811   7.445827   3.954861   2.475719   40.790319   26.064456
266  0.133468  120.361630  0.975282  11.159504   7.515703   4.006147   2.504778   41.175293   26.282585
267  0.133966  121.878125  0.975587  11.271804   7.585874   4.057974   2.534146   41.562874   26.502214
268  0.134464  123.402696  0.975886  11.384711   7.656342   4.110345   2.563826   41.953077   26.723350
269  0.134962  124.935229  0.976180  11.498230   7.727108   4.163265   2.593820   42.345915   26.946002
270  0.135460  126.476272  0.976468  11.612364   7.798175   4.216740   2.624130   42.741402   27.170169
271  0.135958  128.025707  0.976750  11.727114   7.869546   4.270772   2.654759   43.139552   27.395860
272  0.136456  129.583214  0.977028  11.842486   7.941222   4.325368   2.685709   43.540379   27.623090
273  0.136954  131.149368  0.977300  11.958480   8.013206   4.380531   2.716983   43.943896   27.851858
274  0.137452  132.723987  0.977567  12.075101   8.085499   4.436266   2.748583   44.350118   28.082173
275  0.137950  134.307097  0.977829  12.192351   8.158106   4.492577   2.780512   44.759058   28.314044
276  0.138448  135.899075  0.978087  12.310234   8.231026   4.549470   2.812772   45.170731   28.547474
277  0.138946  137.499713  0.978340  12.428752   8.304264   4.606949   2.845365   45.585150   28.782474
278  0.139444  139.109306  0.978589  12.547908   8.377820   4.665018   2.878295   46.002329   29.019047
279  0.139942  140.727786  0.978834  12.667706   8.451697   4.723683   2.911564   46.422283   29.257203
280  0.140440  142.355171  0.979074  12.788148   8.525898   4.782948   2.945174   46.845026   29.496950
281  0.140938  143.991684  0.979310  12.909238   8.600425   4.842818   2.979129   47.270572   29.738293
282  0.141436  145.637173  0.979542  13.030979   8.675279   4.903297   3.013430   47.698935   29.981244
283  0.141934  147.292046  0.979771  13.153373   8.750463   4.964391   3.048081   48.130129   30.225804
284  0.142432  148.956140  0.979995  13.276424   8.825980   5.026104   3.083084   48.564170   30.471985
285  0.142930  150.629519  0.980216  13.400135   8.901830   5.088442   3.118442   49.001070   30.719794
286  0.143428  152.312171  0.980433  13.524508   8.978018   5.151408   3.154157   49.440845   30.969240
