      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
101  0.051298    4.033243  0.440136  -1.111681  -1.367354   0.256270   0.244208    3.884032    3.393231
102  0.051796    4.076749  0.444203  -1.063099  -1.321085   0.262168   0.249549    3.998453    3.496835
103  0.052294    4.121420  0.448327  -1.014350  -1.274708   0.268167   0.254966    4.113722    3.600916
104  0.052792    4.167280  0.452509  -0.965428  -1.228222   0.274269   0.260459    4.229848    3.705470
105  0.053290    4.214355  0.456748  -0.916332  -1.181626   0.280474   0.266030    4.346840    3.810497
106  0.053788    4.262675  0.461041  -0.867057  -1.134918   0.286785   0.271678    4.464707    3.915994
107  0.054286    4.312272  0.465389  -0.817602  -1.088097   0.293202   0.277404    4.583458    4.021958
108  0.054784    4.363191  0.469791  -0.767962  -1.041162   0.299727   0.283209    4.703101    4.128387
109  0.055282    4.415476  0.474247  -0.718134  -0.994112   0.306361   0.289091    4.823644    4.235275
110  0.055780    4.469180  0.478758  -0.668116  -0.946945   0.313105   0.295052    4.945097    4.342618
111  0.056278    4.524364  0.483324  -0.617904  -0.899662   0.319961   0.301091    5.067468    4.450411
112  0.056776    4.581099  0.487947  -0.567496  -0.852260   0.326931   0.307210    5.190766    4.558645
113  0.057274    4.639468  0.492628  -0.516888  -0.804740   0.334016   0.313406    5.314999    4.667313
114  0.057772    4.699565  0.497371  -0.466078  -0.757101   0.341216   0.319682    5.440177    4.776403
115  0.058270    4.761499  0.502177  -0.415062  -0.709341   0.348534   0.326035    5.566307    4.885904
116  0.058768    4.825393  0.507050  -0.363839  -0.661462   0.355972   0.332466    5.693399    4.995801
117  0.059266    4.891392  0.511997  -0.312403  -0.613462   0.363530   0.338974    5.821462    5.106077
118  0.059764    4.959658  0.517020  -0.260754  -0.565342   0.371210   0.345559    5.950503    5.216712
119  0.060262    5.030377  0.522127  -0.208888  -0.517101   0.379013   0.352218    6.080532    5.327683
120  0.060760    5.103764  0.527325  -0.156803  -0.468740   0.386942   0.358952    6.211558    5.438962
121  0.061258    5.180067  0.532622  -0.104495  -0.420260   0.394997   0.365758    6.343590    5.550519
122  0.061756    5.259568  0.538028  -0.051962  -0.371661   0.403180   0.372634    6.476635    5.662316
123  0.062254    5.342587  0.543552   0.000799  -0.322944   0.411493   0.379579    6.610703    5.774312
124  0.062752    5.429507  0.549208   0.053791  -0.274112   0.419937   0.386588    6.745803    5.886457
125  0.063250    5.520753  0.555008   0.107016  -0.225165   0.428514   0.393659    6.881943    5.998694
126  0.063748    5.616819  0.560967   0.160476  -0.176105   0.437226   0.400788    7.019133    6.110959
127  0.064246    5.718274  0.567102   0.214176  -0.126936   0.446073   0.407969    7.157380    6.223178
128  0.064744    5.825770  0.573430   0.268117  -0.077661   0.455058   0.415199    7.296695    6.335266
129  0.065242    5.940046  0.579970   0.322302  -0.028283   0.464183   0.422469    7.437086    6.447126
130  0.065740    6.061931  0.586742   0.376734   0.021192   0.473448   0.429773    7.578562    6.558655
131  0.066238    6.192342  0.593763   0.431415   0.070761   0.482856   0.437103    7.721131    6.669737
132  0.066736    6.332258  0.601050   0.486348   0.120417   0.492409   0.444451    7.864803    6.780255
133  0.067234    6.482671  0.608612   0.541536   0.170154   0.502107   0.451808    8.009587    6.890091
134  0.067732    6.644504  0.616449   0.596980   0.219963   0.511953   0.459168    8.155492    6.999148
135  0.068230    6.818467  0.624545   0.652685   0.269839   0.521949   0.466524    8.302526    7.107359
136  0.068728    7.004888  0.632866   0.708651   0.319773   0.532095   0.473876    8.450699    7.214720
137  0.069226    7.203505  0.641350   0.764882   0.369758   0.542395   0.481228    8.600019    7.321305
138  0.069724    7.413321  0.649911   0.821381   0.419788   0.552850   0.488591    8.750497    7.427290
139  0.070222    7.632593  0.658445   0.878150   0.469858   0.563461   0.495984    8.902141    7.532942
140  0.070720    7.858981  0.666843   0.935191   0.519967   0.574230   0.503429    9.054959    7.638595
141  0.071218    8.089920  0.675007   0.992507   0.570115   0.585159   0.510953    9.208962    7.744603
142  0.071716    8.322942  0.682858   1.050101   0.620305   0.596251   0.518577    9.364159    7.851289
143  0.072214    8.555976  0.690349   1.107975   0.670542   0.607506   0.526323    9.520558    7.958920
144  0.072712    8.787475  0.697455   1.166131   0.720831   0.618927   0.534204    9.678169    8.067685
145  0.073210    9.016411  0.704176   1.224572   0.771181   0.630516   0.542232    9.837001    8.177708
146  0.073708    9.242208  0.710523   1.283301   0.821597   0.642274   0.550411    9.997063    8.289055
147  0.074206    9.464608  0.716520   1.342320   0.872089   0.654203   0.558746   10.158366    8.401752
148  0.074704    9.683601  0.722190   1.401632   0.922664   0.666306   0.567238   10.320917    8.515800
149  0.075202    9.899329  0.727562   1.461239   0.973328   0.678584   0.575886   10.484727    8.631181
150  0.075700   10.112015  0.732662   1.521143   1.024089   0.691040   0.584690   10.649805    8.747869
151  0.076198   10.321968  0.737515   1.581347   1.074953   0.703674   0.593649   10.816160    8.865833
152  0.076696   10.529501  0.742145   1.641854   1.125927   0.716490   0.602763   10.983802    8.985040
153  0.077194   10.734933  0.746571   1.702665   1.177016   0.729489   0.612028   11.152741    9.105460
154  0.077692   10.938601  0.750814   1.763785   1.228226   0.742673   0.621445   11.322985    9.227061
155  0.078190   11.140820  0.754891   1.825214   1.279562   0.756045   0.631013   11.494544    9.349815
156  0.078688   11.341915  0.758815   1.886955   1.331028   0.769606   0.640730   11.667428    9.473694
157  0.079186   11.542182  0.762603   1.949012   1.382630   0.783358   0.650596   11.841647    9.598674
158  0.079684   11.741914  0.766264   2.011386   1.434371   0.797304   0.660609   12.017210    9.724733
159  0.080182   11.941405  0.769812   2.074079   1.486256   0.811446   0.670770   12.194127    9.851850
160  0.080680   12.140929  0.773254   2.137095   1.538287   0.825785   0.681078   12.372407    9.980004
161  0.081178   12.340763  0.776602   2.200436   1.590470   0.840324   0.691532   12.552061   10.109179
162  0.081676   12.541184  0.779862   2.264103   1.642807   0.855066   0.702132   12.733098   10.239355
163  0.082174   12.742454  0.783043   2.328101   1.695302   0.870011   0.712877   12.915528   10.370517
164  0.082672   12.944843  0.786151   2.392430   1.747957   0.885163   0.723768   13.099360   10.502650
165  0.083170   13.148634  0.789192   2.457095   1.800776   0.900524   0.734804   13.284605   10.635737
166  0.083668   13.354089  0.792172   2.522096   1.853761   0.916096   0.745984   13.471272   10.769764
167  0.084166   13.561505  0.795098   2.587437   1.906915   0.931880   0.757309   13.659371   10.904714
168  0.084664   13.771170  0.797973   2.653119   1.960240   0.947881   0.768777   13.848913   11.040574
169  0.085162   13.983394  0.800802   2.719146   2.013738   0.964099   0.780390   14.039907   11.177327
170  0.085660   14.198485  0.803591   2.785520   2.067412   0.980537   0.792145   14.232364   11.314957
171  0.086158   14.416792  0.806343   2.852244   2.121263   0.997197   0.804042   14.426293   11.453446
172  0.086656   14.638663  0.809063   2.919319   2.175294   1.014082   0.816081   14.621704   11.592777
173  0.087154   14.864477  0.811754   2.986749   2.229506   1.031194   0.828261   14.818608   11.732929
174  0.087652   15.094656  0.814421   3.054535   2.283900   1.048535   0.840581   15.017015   11.873883
175  0.088150   15.329619  0.817067   3.122680   2.338478   1.066109   0.853040   15.216935   12.015615
176  0.088648   15.569853  0.819695   3.191188   2.393242   1.083916   0.865635   15.418378   12.158101
177  0.089146   15.815888  0.822310   3.260059   2.448191   1.101960   0.878366   15.621354   12.301312
178  0.089644   16.068289  0.824916   3.329297   2.503328   1.120243   0.891231   15.825875   12.445219
179  0.090142   16.327664  0.827516   3.398905   2.558652   1.138768   0.904227   16.031949   12.589790
180  0.090640   16.594764  0.830114   3.468884   2.614164   1.157537   0.917351   16.239588   12.734984
181  0.091138   16.870311  0.832714   3.539237   2.669865   1.176552   0.930601   16.448801   12.880761
182  0.091636   17.155192  0.835319   3.609966   2.725754   1.195816   0.943972   16.659600   13.027075
183  0.092134   17.450385  0.837936   3.681075   2.781831   1.215332   0.957460   16.871995   13.173871
184  0.092632   17.756973  0.840567   3.752566   2.838095   1.235102   0.971061   17.085996   13.321090
185  0.093130   18.076213  0.843217   3.824440   2.894546   1.255129   0.984768   17.301614   13.468663
186  0.093628   18.409528  0.845893   3.896701   2.951182   1.275415   0.998574   17.518859   13.616513
187  0.094126   18.758549  0.848598   3.969351   3.008001   1.295964   1.012471   17.737742   13.764550
188  0.094624   19.125139  0.851340   4.042393   3.065002   1.316776   1.026450   17.958274   13.912673
189  0.095122   19.511475  0.854125   4.115829   3.122181   1.337856   1.040500   18.180465   14.060764
190  0.095620   19.920065  0.856958   4.189661   3.179536   1.359206   1.054607   18.404326   14.208688
191  0.096118   20.353829  0.859849   4.263893   3.237062   1.380829   1.068758   18.629868   14.356289
192  0.096616   20.816218  0.862805   4.338526   3.294755   1.402727   1.082933   18.857102   14.503386
193  0.097114   21.311306  0.865835   4.413564   3.352608   1.424903   1.097112   19.086038   14.649766
194  0.097612   21.843753  0.868948   4.489008   3.410616   1.447359   1.111271   19.316687   14.795194
195  0.098110   22.419121  0.872154   4.564861   3.468770   1.470100   1.125383   19.549060   14.939390
196  0.098608   23.043770  0.875463   4.641126   3.527061   1.493127   1.139414   19.783169   15.082048
197  0.099106   23.725178  0.878882   4.717806   3.585478   1.516442   1.153330   20.019024   15.222814
198  0.099604   24.471508  0.882418   4.794902   3.644010   1.540050   1.167091   20.256635   15.361325
199  0.100102   25.291641  0.886074   4.872418   3.702642   1.563953   1.180660   20.496015   15.497208
200  0.100600   26.194470  0.889844   4.950355   3.761359   1.588154   1.193998   20.737175   15.630129
201  0.101098   27.187665  0.893714   5.028717   3.820144   1.612655   1.207082   20.980124   15.759862
202  0.101596   28.276362  0.897656   5.107507   3.878981   1.637460   1.219901   21.224875   15.886353
203  0.102094   29.460927  0.901627   5.186726   3.937854   1.662572   1.232476   21.471439   16.009828
204  0.102592   30.735930  0.905570   5.266377   3.996748   1.687992   1.244858   21.719827   16.130808
205  0.103090   32.089485  0.909425   5.346462   4.055653   1.713726   1.257127   21.970049   16.250110
206  0.103588   33.505174  0.913134   5.426986   4.114563   1.739774   1.269382   22.222119   16.368708
207  0.104086   34.964755  0.916653   5.507949   4.173477   1.766141   1.281726   22.476046   16.487578
208  0.104584   36.451134  0.919956   5.589354   4.232398   1.792830   1.294244   22.731842   16.607556
209  0.105082   37.949902  0.923031   5.671205   4.291334   1.819843   1.307005   22.989519   16.729285
210  0.105580   39.450552  0.925883   5.753504   4.350292   1.847184   1.320055   23.249088   16.853180
211  0.106078   40.945902  0.928522   5.836252   4.409285   1.874855   1.333421   23.510561   16.979480
212  0.106576   42.431500  0.930964   5.919454   4.468322   1.902861   1.347117   23.773949   17.108292
213  0.107074   43.904901  0.933227   6.003111   4.527414   1.931203   1.361149   24.039263   17.239638
214  0.107572   45.365156  0.935328   6.087227   4.586574   1.959885   1.375513   24.306516   17.373478
215  0.108070   46.812165  0.937283   6.171803   4.645811   1.988911   1.390206   24.575718   17.509747
216  0.108568   48.246330  0.939108   6.256843   4.705134   2.018283   1.405221   24.846883   17.648366
217  0.109066   49.668510  0.940816   6.342349   4.764555   2.048006   1.420551   25.120020   17.789248
218  0.109564   51.079617  0.942418   6.428323   4.824080   2.078081   1.436190   25.395143   17.932309
219  0.110062   52.480830  0.943926   6.514769   4.883719   2.108512   1.452130   25.672262   18.077464
220  0.110560   53.872944  0.945347   6.601689   4.943479   2.139303   1.468366   25.951390   18.224649
221  0.111058   55.257258  0.946691   6.689085   5.003367   2.170457   1.484892   26.232538   18.373787
222  0.111556   56.634754  0.947964   6.776961   5.063391   2.201977   1.501703   26.515719   18.524816
223  0.112054   58.006306  0.949173   6.865319   5.123556   2.233867   1.518794   26.800944   18.677684
224  0.112552   59.372853  0.950323   6.954161   5.183869   2.266129   1.536163   27.088226   18.832339
225  0.113050   60.735315  0.951419   7.043491   5.244336   2.298768   1.553804   27.377576   18.988736
226  0.113548   62.094338  0.952464   7.133310   5.304963   2.331787   1.571717   27.669006   19.146837
227  0.114046   63.450654  0.953464   7.223623   5.365754   2.365189   1.589899   27.962529   19.306609
228  0.114544   64.804908  0.954422   7.314431   5.426714   2.398978   1.608347   28.258157   19.468021
229  0.115042   66.157881  0.955339   7.405737   5.487850   2.433157   1.627061   28.555901   19.631040
230  0.115540   67.510036  0.956220   7.497544   5.549164   2.467730   1.646039   28.855774   19.795646
231  0.116038   68.861955  0.957067   7.589854   5.610661   2.502700   1.665279   29.157789   19.961817
232  0.116536   70.214088  0.957882   7.682671   5.672347   2.538071   1.684783   29.461957   20.129534
233  0.117034   71.566896  0.958667   7.775996   5.734224   2.573846   1.704548   29.768291   20.298781
234  0.117532   72.920925  0.959424   7.869834   5.796297   2.610030   1.724576   30.076804   20.469540
235  0.118030   74.276460  0.960154   7.964185   5.858571   2.646625   1.744865   30.387507   20.641803
236  0.118528   75.633827  0.960860   8.059054   5.921047   2.683635   1.765417   30.700413   20.815560
237  0.119026   76.993679  0.961542   8.154443   5.983732   2.721064   1.786230   31.015534   20.990793
238  0.119524   78.355988  0.962202   8.250355   6.046626   2.758916   1.807308   31.332884   21.167503
239  0.120022   79.721227  0.962841   8.346792   6.109736   2.797195   1.828648   31.652474   21.345680
240  0.120520   81.089799  0.963460   8.443758   6.173063   2.835903   1.850253   31.974317   21.525315
241  0.121018   82.461789  0.964061   8.541254   6.236611   2.875045   1.872124   32.298427   21.706408
242  0.121516   83.837476  0.964643   8.639285   6.300383   2.914626   1.894261   32.624814   21.888955
243  0.122014   85.217332  0.965209   8.737851   6.364383   2.954647   1.916665   32.953493   22.072948
244  0.122512   86.601366  0.965759   8.836958   6.428613   2.995114   1.939338   33.284476   22.258389
245  0.123010   87.989816  0.966293   8.936606   6.493077   3.036031   1.962280   33.617776   22.445277
246  0.123508   89.382968  0.966812   9.036800   6.557777   3.077400   1.985494   33.953405   22.633609
247  0.124006   90.780962  0.967317   9.137541   6.622718   3.119227   2.008980   34.291377   22.823387
248  0.124504   92.184104  0.967809   9.238833   6.687900   3.161514   2.032740   34.631704   23.014608
249  0.125002   93.592490  0.968289   9.340678   6.753328   3.204266   2.056776   34.974399   23.207274
250  0.125500   95.006383  0.968756   9.443080   6.819004   3.247488   2.081089   35.319476   23.401386
251  0.125998   96.425821  0.969211   9.546041   6.884931   3.291182   2.105681   35.666947   23.596947
252  0.126496   97.851040  0.969654   9.649564   6.951111   3.335353   2.130553   36.016825   23.793959
253  0.126994   99.282174  0.970087   9.753652   7.017548   3.380005   2.155707   36.369123   23.992423
254  0.127492  100.719426  0.970510   9.858307   7.084244   3.425142   2.181146   36.723855   24.192342
255  0.127990  102.162797  0.970923   9.963533   7.151202   3.470769   2.206870   37.081034   24.393722
256  0.128488  103.612582  0.971325  10.069333   7.218424   3.516889   2.232882   37.440673   24.596562
257  0.128986  105.068906  0.971719  10.175708   7.285913   3.563506   2.259184   37.802785   24.800868
258  0.129484  106.531904  0.972104  10.282663   7.353671   3.610625   2.285777   38.167384   25.006642
259  0.129982  108.001565  0.972480  10.390201   7.421702   3.658250   2.312664   38.534482   25.213891
260  0.130480  109.478024  0.972848  10.498323   7.490007   3.706385   2.339847   38.904093   25.422619
261  0.130978  110.961749  0.973207  10.607033   7.558589   3.755034   2.367327   39.276231   25.632825
262  0.131476  112.452290  0.973559  10.716334   7.627450   3.804202   2.395108   39.650910   25.844524
263  0.131974  113.950217  0.973904  10.826228   7.696593   3.853893   2.423190   40.028141   26.057712
264  0.132472  115.455562  0.974241  10.936720   7.766021   3.904111   2.451577   40.407940   26.272396
265  0.132970  116.968132  0.974571  11.047811   7.835736   3.954861   2.480270   40.790319   26.488587
266  0.133468  118.488374  0.974895  11.159504   7.905739   4.006147   2.509271   41.175293   26.706283
267  0.133966  120.016203  0.975212  11.271804   7.976035   4.057974   2.538583   41.562874   26.925495
268  0.134464  121.551771  0.975522  11.384711   8.046624   4.110345   2.568209   41.953077   27.146226
269  0.134962  123.095291  0.975827  11.498230   8.117510   4.163265   2.598149   42.345915   27.368480
270  0.135460  124.646561  0.976125  11.612364   8.188694   4.216740   2.628408   42.741402   27.592270
271  0.135958  126.205980  0.976418  11.727114   8.260180   4.270772   2.658987   43.139552   27.817595
272  0.136456  127.773452  0.976705  11.842486   8.331969   4.325368   2.689888   43.540379   28.044464
273  0.136954  129.349198  0.976986  11.958480   8.404063   4.380531   2.721114   43.943896   28.272884
274  0.137452  130.933081  0.977263  12.075101   8.476466   4.436266   2.752668   44.350118   28.502862
275  0.137950  132.525450  0.977534  12.192351   8.549179   4.492577   2.784552   44.759058   28.734402
276  0.138448  134.126181  0.977800  12.310234   8.622204   4.549470   2.816768   45.170731   28.967514
277  0.138946  135.735638  0.978061  12.428752   8.695544   4.606949   2.849318   45.585150   29.202200
278  0.139444  137.353605  0.978318  12.547908   8.769202   4.665018   2.882206   46.002329   29.438471
279  0.139942  138.980402  0.978570  12.667706   8.843178   4.723683   2.915433   46.422283   29.676332
280  0.140440  140.615892  0.978817  12.788148   8.917477   4.782948   2.949003   46.845026   29.915791
281  0.140938  142.260127  0.979060  12.909238   8.992099   4.842818   2.982919   47.270572   30.156857
282  0.141436  143.913312  0.979299  13.030979   9.067048   4.903297   3.017182   47.698935   30.399535
283  0.141934  145.575770  0.979534  13.153373   9.142324   4.964391   3.051794   48.130129   30.643828
284  0.142432  147.247021  0.979764  13.276424   9.217932   5.026104   3.086761   48.564170   30.889752
285  0.142930  148.927583  0.979991  13.400135   9.293872   5.088442   3.122082   49.001070   31.137308
286  0.143428  150.617251  0.980214  13.524508   9.370147   5.151408   3.157763   49.440845   31.386508
