      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
24   0.012952    1.952657  0.187301  -4.809802  -4.883451   0.020601   0.020509   -3.219273   -3.300017
25   0.013450    1.957500  0.187990  -4.749284  -4.823207   0.021759   0.021658   -3.131541   -3.212926
26   0.013948    1.962399  0.188686  -4.689971  -4.764172   0.022949   0.022840   -3.044655   -3.126692
27   0.014446    1.967355  0.189390  -4.631765  -4.706247   0.024172   0.024053   -2.958515   -3.041216
28   0.014944    1.972368  0.190102  -4.574579  -4.649346   0.025428   0.025299   -2.873029   -2.956406
29   0.015442    1.977439  0.190823  -4.518333  -4.593390   0.026718   0.026579   -2.788116   -2.872182
30   0.015940    1.982568  0.191552  -4.462958  -4.538307   0.028043   0.027892   -2.703702   -2.788469
31   0.016438    1.987757  0.192289  -4.408387  -4.484032   0.029402   0.029240   -2.619718   -2.705199
32   0.016936    1.993005  0.193034  -4.354561  -4.430506   0.030797   0.030624   -2.536102   -2.622311
33   0.017434    1.998314  0.193788  -4.301427  -4.377675   0.032229   0.032042   -2.452797   -2.539746
34   0.017932    2.003685  0.194551  -4.248934  -4.325490   0.033698   0.033498   -2.369750   -2.457453
35   0.018430    2.009117  0.195323  -4.197036  -4.273904   0.035204   0.034990   -2.286912   -2.375383
36   0.018928    2.014613  0.196103  -4.145693  -4.222876   0.036748   0.036519   -2.204237   -2.293491
37   0.019426    2.020173  0.196892  -4.094863  -4.172366   0.038331   0.038087   -2.121684   -2.211734
38   0.019924    2.025797  0.197690  -4.044513  -4.122340   0.039954   0.039694   -2.039213   -2.130075
39   0.020422    2.031487  0.198498  -3.994608  -4.072762   0.041616   0.041340   -1.956788   -2.048476
40   0.020920    2.037244  0.199314  -3.945117  -4.023603   0.043320   0.043026   -1.874373   -1.966904
41   0.021418    2.043069  0.200141  -3.896011  -3.974834   0.045065   0.044753   -1.791936   -1.885325
42   0.021916    2.048962  0.200976  -3.847262  -3.926426   0.046852   0.046521   -1.709447   -1.803711
43   0.022414    2.054926  0.201822  -3.798847  -3.878356   0.048683   0.048332   -1.626878   -1.722033
44   0.022912    2.060960  0.202677  -3.750740  -3.830599   0.050556   0.050185   -1.544200   -1.640264
45   0.023410    2.067067  0.203542  -3.702920  -3.783134   0.052474   0.052082   -1.461388   -1.558378
46   0.023908    2.073247  0.204418  -3.655365  -3.735938   0.054437   0.054022   -1.378418   -1.476351
47   0.024406    2.079499  0.205303  -3.608056  -3.688994   0.056446   0.056008   -1.295266   -1.394161
48   0.024904    2.085830  0.206199  -3.560975  -3.642281   0.058501   0.058039   -1.211910   -1.311786
49   0.025402    2.092240  0.207106  -3.514103  -3.595783   0.060603   0.060116   -1.128328   -1.229205
50   0.025900    2.098728  0.208024  -3.467425  -3.549483   0.062754   0.062240   -1.044501   -1.146398
51   0.026398    2.105297  0.208953  -3.420923  -3.503366   0.064953   0.064412   -0.960409   -1.063346
52   0.026896    2.111949  0.209893  -3.374584  -3.457416   0.067201   0.066632   -0.876033   -0.980032
53   0.027394    2.118684  0.210845  -3.328393  -3.411620   0.069500   0.068901   -0.791356   -0.896437
54   0.027892    2.125506  0.211808  -3.282337  -3.365964   0.071849   0.071220   -0.706359   -0.812545
55   0.028390    2.132415  0.212784  -3.236403  -3.320435   0.074251   0.073590   -0.621027   -0.728340
56   0.028888    2.139415  0.213771  -3.190579  -3.275022   0.076704   0.076011   -0.535343   -0.643807
57   0.029386    2.146506  0.214771  -3.144852  -3.229713   0.079212   0.078484   -0.449292   -0.558930
58   0.029884    2.153691  0.215784  -3.099213  -3.184496   0.081773   0.081010   -0.362858   -0.473695
59   0.030382    2.160972  0.216810  -3.053649  -3.139361   0.084390   0.083589   -0.276027   -0.388088
60   0.030880    2.168353  0.217849  -3.008152  -3.094299   0.087062   0.086223   -0.188785   -0.302096
61   0.031378    2.175834  0.218902  -2.962710  -3.049299   0.089791   0.088912   -0.101118   -0.215705
62   0.031876    2.183420  0.219969  -2.917316  -3.004352   0.092578   0.091658   -0.013012   -0.128904
63   0.032374    2.191113  0.221050  -2.871959  -2.959449   0.095423   0.094460    0.075546   -0.041679
64   0.032872    2.198915  0.222146  -2.826632  -2.914583   0.098327   0.097320    0.164568    0.045981
65   0.033370    2.206830  0.223257  -2.781325  -2.869744   0.101291   0.100238    0.254067    0.134088
66   0.033868    2.214860  0.224384  -2.736031  -2.824924   0.104316   0.103215    0.344056    0.222654
67   0.034366    2.223011  0.225526  -2.690743  -2.780117   0.107404   0.106253    0.434545    0.311688
68   0.034864    2.231284  0.226685  -2.645451  -2.735315   0.110554   0.109352    0.525548    0.401203
69   0.035362    2.239687  0.227861  -2.600151  -2.690510   0.113768   0.112512    0.617075    0.491207
70   0.035860    2.248218  0.229053  -2.554833  -2.645697   0.117046   0.115735    0.709137    0.581712
71   0.036358    2.256884  0.230264  -2.509493  -2.600868   0.120390   0.119021    0.801747    0.672728
72   0.036856    2.265691  0.231493  -2.464122  -2.556017   0.123801   0.122372    0.894914    0.764263
73   0.037354    2.274642  0.232742  -2.418716  -2.511138   0.127279   0.125788    0.988650    0.856328
74   0.037852    2.283743  0.234010  -2.373267  -2.466226   0.130825   0.129271    1.082964    0.948932
75   0.038350    2.292999  0.235298  -2.327770  -2.421273   0.134441   0.132820    1.177868    1.042083
76   0.038848    2.302416  0.236607  -2.282219  -2.376276   0.138128   0.136437    1.273373    1.135791
77   0.039346    2.311999  0.237938  -2.236609  -2.331228   0.141885   0.140123    1.369486    1.230064
78   0.039844    2.321755  0.239292  -2.190933  -2.286124   0.145716   0.143878    1.466220    1.324911
79   0.040342    2.331691  0.240669  -2.145187  -2.240959   0.149619   0.147704    1.563584    1.420339
80   0.040840    2.341814  0.242070  -2.099366  -2.195729   0.153597   0.151602    1.661588    1.516357
81   0.041338    2.352131  0.243496  -2.053464  -2.150428   0.157651   0.155571    1.760241    1.612972
82   0.041836    2.362652  0.244948  -2.007477  -2.105052   0.161781   0.159615    1.859553    1.710193
83   0.042334    2.373384  0.246428  -1.961399  -2.059596   0.165989   0.163732    1.959534    1.808025
84   0.042832    2.384339  0.247936  -1.915226  -2.014056   0.170275   0.167924    2.060193    1.906477
85   0.043330    2.395524  0.249474  -1.868954  -1.968428   0.174641   0.172193    2.161540    2.005555
86   0.043828    2.406952  0.251042  -1.822578  -1.922707   0.179088   0.176538    2.263583    2.105266
87   0.044326    2.418631  0.252643  -1.776094  -1.876890   0.183617   0.180961    2.366333    2.205617
88   0.044824    2.430577  0.254277  -1.729497  -1.830973   0.188229   0.185463    2.469798    2.306613
89   0.045322    2.442802  0.255947  -1.682783  -1.784951   0.192925   0.190045    2.573987    2.408261
90   0.045820    2.455321  0.257654  -1.635949  -1.738821   0.197707   0.194707    2.678910    2.510566
91   0.046318    2.468149  0.259399  -1.588989  -1.692580   0.202575   0.199451    2.784575    2.613534
92   0.046816    2.481302  0.261186  -1.541900  -1.646223   0.207530   0.204277    2.890992    2.717169
93   0.047314    2.494799  0.263015  -1.494679  -1.599748   0.212575   0.209186    2.998169    2.821477
94   0.047812    2.508659  0.264890  -1.447321  -1.553152   0.217709   0.214179    3.106116    2.926461
95   0.048310    2.522903  0.266812  -1.399822  -1.506430   0.222934   0.219258    3.214841    3.032127
96   0.048808    2.537554  0.268785  -1.352180  -1.459580   0.228252   0.224422    3.324354    3.138476
97   0.049306    2.552639  0.270811  -1.304390  -1.412599   0.233664   0.229673    3.434662    3.245513
98   0.049804    2.568182  0.272894  -1.256448  -1.365483   0.239170   0.235011    3.545775    3.353239
99   0.050302    2.584216  0.275036  -1.208352  -1.318231   0.244772   0.240438    3.657702    3.461658
100  0.050800    2.600768  0.277242  -1.160097  -1.270839   0.250472   0.245954    3.770452    3.570770
101  0.051298    2.617881  0.279516  -1.111681  -1.223304   0.256270   0.251559    3.884032    3.680575
102  0.051796    2.635593  0.281862  -1.063099  -1.175624   0.262168   0.257255    3.998453    3.791074
103  0.052294    2.653945  0.284285  -1.014350  -1.127797   0.268167   0.263042    4.113722    3.902265
104  0.052792    2.672984  0.286790  -0.965428  -1.079820   0.274269   0.268921    4.229848    4.014147
105  0.053290    2.692765  0.289383  -0.916332  -1.031691   0.280474   0.274892    4.346840    4.126716
106  0.053788    2.713345  0.292071  -0.867057  -0.983408   0.286785   0.280955    4.464707    4.239968
107  0.054286    2.734791  0.294861  -0.817602  -0.934968   0.293202   0.287111    4.583458    4.353897
108  0.054784    2.757173  0.297760  -0.767962  -0.886371   0.299727   0.293361    4.703101    4.468495
109  0.055282    2.780573  0.300777  -0.718134  -0.837614   0.306361   0.299704    4.823644    4.583753
110  0.055780    2.805076  0.303921  -0.668116  -0.788695   0.313105   0.306140    4.945097    4.699659
111  0.056278    2.830790  0.307204  -0.617904  -0.739614   0.319961   0.312670    5.067468    4.816199
112  0.056776    2.857817  0.310636  -0.567496  -0.690369   0.326931   0.319293    5.190766    4.933356
113  0.057274    2.886283  0.314229  -0.516888  -0.640959   0.334016   0.326008    5.314999    5.051112
114  0.057772    2.916327  0.317998  -0.466078  -0.591383   0.341216   0.332814    5.440177    5.169442
115  0.058270    2.948099  0.321956  -0.415062  -0.541641   0.348534   0.339712    5.566307    5.288319
116  0.058768    2.981762  0.326120  -0.363839  -0.491732   0.355972   0.346699    5.693399    5.407713
117  0.059266    3.017504  0.330508  -0.312403  -0.441657   0.363530   0.353773    5.821462    5.527587
118  0.059764    3.055513  0.335134  -0.260754  -0.391416   0.371210   0.360934    5.950503    5.647901
119  0.060262    3.096004  0.340017  -0.208888  -0.341009   0.379013   0.368178    6.080532    5.768611
120  0.060760    3.139180  0.345174  -0.156803  -0.290438   0.386942   0.375503    6.211558    5.889667
121  0.061258    3.185256  0.350619  -0.104495  -0.239703   0.394997   0.382907    6.343590    6.011019
122  0.061756    3.234430  0.356363  -0.051962  -0.188807   0.403180   0.390386    6.476635    6.132613
123  0.062254    3.286872  0.362412   0.000799  -0.137752   0.411493   0.397937    6.610703    6.254397
124  0.062752    3.342705  0.368767   0.053791  -0.086540   0.419937   0.405558    6.745803    6.376327
125  0.063250    3.401986  0.375416   0.107016  -0.035174   0.428514   0.413246    6.881943    6.498365
126  0.063748    3.464703  0.382342   0.160476   0.016343   0.437226   0.421001    7.019133    6.620485
127  0.064246    3.530751  0.389515   0.214176   0.068008   0.446073   0.428821    7.157380    6.742680
128  0.064744    3.599944  0.396897   0.268117   0.119819   0.455058   0.436707    7.296695    6.864959
129  0.065242    3.672035  0.404446   0.322302   0.171772   0.464183   0.444662    7.437086    6.987347
130  0.065740    3.746742  0.412117   0.376734   0.223866   0.473448   0.452687    7.578562    7.109880
131  0.066238    3.823782  0.419867   0.431415   0.276099   0.482856   0.460785    7.721131    7.232601
132  0.066736    3.902898  0.427660   0.486348   0.328468   0.492409   0.468960    7.864803    7.355556
133  0.067234    3.983896  0.435465   0.541536   0.380974   0.502107   0.477214    8.009587    7.478784
134  0.067732    4.066646  0.443263   0.596980   0.433615   0.511953   0.485550    8.155492    7.602316
135  0.068230    4.151102  0.451040   0.652685   0.486390   0.521949   0.493970    8.302526    7.726172
136  0.068728    4.237301  0.458794   0.708651   0.539299   0.532095   0.502475    8.450699    7.850359
137  0.069226    4.325357  0.466526   0.764882   0.592341   0.542395   0.511063    8.600019    7.974870
138  0.069724    4.415469  0.474247   0.821381   0.645516   0.552850   0.519734    8.750497    8.099684
139  0.070222    4.507919  0.481971   0.878150   0.698823   0.563461   0.528487    8.902141    8.224765
140  0.070720    4.603070  0.489718   0.935191   0.752260   0.574230   0.537316    9.054959    8.350060
141  0.071218    4.701389  0.497513   0.992507   0.805827   0.585159   0.546219    9.208962    8.475500
142  0.071716    4.803445  0.505386   1.050101   0.859522   0.596251   0.555188    9.364159    8.600995
143  0.072214    4.909953  0.513372   1.107975   0.913341   0.607506   0.564215    9.520558    8.726431
144  0.072712    5.021790  0.521512   1.166131   0.967281   0.618927   0.573289    9.678169    8.851664
145  0.073210    5.140061  0.529859   1.224572   1.021338   0.630516   0.582398    9.837001    8.976513
146  0.073708    5.266160  0.538471   1.283301   1.075507   0.642274   0.591524    9.997063    9.100748
147  0.074206    5.401892  0.547425   1.342320   1.129779   0.654203   0.600645   10.158366    9.224072
148  0.074704    5.549607  0.556813   1.401632   1.184145   0.666306   0.609731   10.320917    9.346104
149  0.075202    5.712434  0.566753   1.461239   1.238595   0.678584   0.618743   10.484727    9.466340
150  0.075700    5.894571  0.577390   1.521143   1.293111   0.691040   0.627630   10.649805    9.584122
151  0.076198    6.101647  0.588904   1.581347   1.347674   0.703674   0.636323   10.816160    9.698591
152  0.076696    6.340946  0.601494   1.641854   1.402258   0.716490   0.644740   10.983802    9.808688
153  0.077194    6.620705  0.615315   1.702665   1.456830   0.729489   0.652790   11.152741    9.913315
154  0.077692    6.946779  0.630311   1.763785   1.511355   0.742673   0.660427   11.322985   10.011930
155  0.078190    7.315090  0.645952   1.825214   1.565797   0.756045   0.667735   11.494544   10.105694
156  0.078688    7.706390  0.661227   1.886955   1.620136   0.769606   0.674977   11.667428   10.198021
157  0.079186    8.095452  0.675198   1.949012   1.674378   0.783358   0.682461   11.841647   10.292837
158  0.079684    8.465806  0.687492   2.011386   1.728549   0.797304   0.690369   12.017210   10.392382
159  0.080182    8.812417  0.698202   2.074079   1.782681   0.811446   0.698739   12.194127   10.497090
160  0.080680    9.136457  0.707584   2.137095   1.836807   0.825785   0.707542   12.372407   10.606537
161  0.081178    9.441151  0.715899   2.200436   1.890953   0.840324   0.716731   12.552061   10.720087
162  0.081676    9.729834  0.723359   2.264103   1.945141   0.855066   0.726264   12.733098   10.837153
163  0.082174   10.005495  0.730132   2.328101   1.999392   0.870011   0.736103   12.915528   10.957244
164  0.082672   10.270560  0.736343   2.392430   2.053721   0.885163   0.746219   13.099360   11.079979
165  0.083170   10.527068  0.742091   2.457095   2.108141   0.900524   0.756590   13.284605   11.205052
166  0.083668   10.776633  0.747452   2.522096   2.162664   0.916096   0.767199   13.471272   11.332227
167  0.084166   11.020652  0.752484   2.587437   2.217301   0.931880   0.778031   13.659371   11.461311
168  0.084664   11.260241  0.757236   2.653119   2.272059   0.947881   0.789077   13.848913   11.592154
169  0.085162   11.496408  0.761747   2.719146   2.326946   0.964099   0.800325   14.039907   11.724626
170  0.085660   11.729976  0.766049   2.785520   2.381970   0.980537   0.811770   14.232364   11.858627
171  0.086158   11.961703  0.770167   2.852244   2.437136   0.997197   0.823406   14.426293   11.994068
172  0.086656   12.192277  0.774124   2.919319   2.492451   1.014082   0.835227   14.621704   12.130871
173  0.087154   12.422299  0.777940   2.986749   2.547919   1.031194   0.847229   14.818608   12.268974
174  0.087652   12.652352  0.781630   3.054535   2.603545   1.048535   0.859408   15.017015   12.408319
175  0.088150   12.882979  0.785210   3.122680   2.659334   1.066109   0.871761   15.216935   12.548854
176  0.088648   13.114706  0.788691   3.191188   2.715288   1.083916   0.884285   15.418378   12.690531
177  0.089146   13.348058  0.792086   3.260059   2.771411   1.101960   0.896978   15.621354   12.833307
178  0.089644   13.583539  0.795404   3.329297   2.827707   1.120243   0.909836   15.825875   12.977140
179  0.090142   13.821687  0.798653   3.398905   2.884178   1.138768   0.922857   16.031949   13.121989
180  0.090640   14.063025  0.801844   3.468884   2.940828   1.157537   0.936038   16.239588   13.267815
181  0.091138   14.308122  0.804983   3.539237   2.997657   1.176552   0.949377   16.448801   13.414577
182  0.091636   14.557574  0.808078   3.609966   3.054670   1.195816   0.962871   16.659600   13.562234
183  0.092134   14.812011  0.811136   3.681075   3.111866   1.215332   0.976517   16.871995   13.710743
184  0.092632   15.072118  0.814163   3.752566   3.169247   1.235102   0.990311   17.085996   13.860058
185  0.093130   15.338626  0.817166   3.824440   3.226816   1.255129   1.004250   17.301614   14.010132
186  0.093628   15.612360  0.820152   3.896701   3.284572   1.275415   1.018330   17.518859   14.160911
187  0.094126   15.894258  0.823128   3.969351   3.342517   1.295964   1.032545   17.737742   14.312336
188  0.094624   16.185303  0.826099   4.042393   3.400650   1.316776   1.046891   17.958274   14.464345
189  0.095122   16.486680  0.829072   4.115829   3.458972   1.337856   1.061361   18.180465   14.616863
190  0.095620   16.799701  0.832055   4.189661   3.517482   1.359206   1.075947   18.404326   14.769808
191  0.096118   17.125896  0.835055   4.263893   3.576178   1.380829   1.090642   18.629868   14.923086
192  0.096616   17.467006  0.838081   4.338526   3.635061   1.402727   1.105435   18.857102   15.076589
193  0.097114   17.825123  0.841140   4.413564   3.694127   1.424903   1.120313   19.086038   15.230189
194  0.097612   18.202662  0.844243   4.489008   3.753373   1.447359   1.135263   19.316687   15.383740
195  0.098110   18.602550  0.847401   4.564861   3.812798   1.470100   1.150268   19.549060   15.537066
196  0.098608   19.028290  0.850626   4.641126   3.872395   1.493127   1.165306   19.783169   15.689957
197  0.099106   19.484134  0.853931   4.717806   3.932160   1.516442   1.180353   20.019024   15.842164
198  0.099604   19.975315  0.857333   4.794902   3.992086   1.540050   1.195377   20.256635   15.993382
199  0.100102   20.508310  0.860851   4.872418   4.052165   1.563953   1.210341   20.496015   16.143241
200  0.100600   21.091266  0.864505   4.950355   4.112387   1.588154   1.225197   20.737175   16.291283
201  0.101098   21.734339  0.868320   5.028717   4.172739   1.612655   1.239888   20.980124   16.436954
202  0.101596   22.450496  0.872325   5.107507   4.233206   1.637460   1.254340   21.224875   16.579559
203  0.102094   23.255851  0.876547   5.186726   4.293770   1.662572   1.268467   21.471439   16.718272
204  0.102592   24.170272  0.881016   5.266377   4.354408   1.687992   1.282165   21.719827   16.852120
205  0.103090   25.216854  0.885750   5.346462   4.415093   1.713726   1.295322   21.970049   16.980053
206  0.103588   26.419138  0.890744   5.426986   4.475793   1.739774   1.307835   22.222119   17.101148
207  0.104086   27.794653  0.895949   5.507949   4.536474   1.766141   1.319656   22.476046   17.214994
208  0.104584   29.344069  0.901249   5.589354   4.597103   1.792830   1.330845   22.731842   17.322237
209  0.105082   31.041966  0.906470   5.671205   4.657654   1.819843   1.341609   22.989519   17.424913
210  0.105580   32.839679  0.911429   5.753504   4.718113   1.847184   1.352261   23.249088   17.526040
211  0.106078   34.682230  0.915994   5.836252   4.778482   1.874855   1.363112   23.510561   17.628577
212  0.106576   36.525371  0.920114   5.919454   4.838773   1.902861   1.374386   23.773949   17.734603
213  0.107074   38.341649  0.923797   6.003111   4.899006   1.931203   1.386198   24.039263   17.845170
214  0.107572   40.118024  0.927085   6.087227   4.959205   1.959885   1.398583   24.306516   17.960574
215  0.108070   41.850774  0.930030   6.171803   5.019392   1.988911   1.411534   24.575718   18.080689
216  0.108568   43.540654  0.932681   6.256843   5.079588   2.018283   1.425024   24.846883   18.205222
217  0.109066   45.190998  0.935084   6.342349   5.139813   2.048006   1.439017   25.120020   18.333814
218  0.109564   46.805610  0.937275   6.428323   5.200082   2.078081   1.453481   25.395143   18.466127
219  0.110062   48.388696  0.939283   6.514769   5.260413   2.108512   1.468385   25.672262   18.601845
220  0.110560   49.944063  0.941135   6.601689   5.320819   2.139303   1.483701   25.951390   18.740695
221  0.111058   51.475252  0.942852   6.689085   5.381313   2.170457   1.499409   26.232538   18.882443
222  0.111556   52.985500  0.944449   6.776961   5.441905   2.201977   1.515486   26.515719   19.026884
223  0.112054   54.477549  0.945942   6.865319   5.502606   2.233867   1.531917   26.800944   19.173849
224  0.112552   55.953782  0.947343   6.954161   5.563426   2.266129   1.548689   27.088226   19.323194
225  0.113050   57.416457  0.948660   7.043491   5.624372   2.298768   1.565790   27.377576   19.474792
226  0.113548   58.867430  0.949904   7.133310   5.685454   2.331787   1.583209   27.669006   19.628538
227  0.114046   60.308428  0.951081   7.223623   5.746678   2.365189   1.600939   27.962529   19.784340
228  0.114544   61.740927  0.952197   7.314431   5.808052   2.398978   1.618973   28.258157   19.942121
229  0.115042   63.166276  0.953258   7.405737   5.869581   2.433157   1.637304   28.555901   20.101811
230  0.115540   64.585674  0.954269   7.497544   5.931272   2.467730   1.655928   28.855774   20.263352
231  0.116038   66.000192  0.955234   7.589854   5.993131   2.502700   1.674842   29.157789   20.426692
232  0.116536   67.410723  0.956157   7.682671   6.055163   2.538071   1.694040   29.461957   20.591791
233  0.117034   68.818261  0.957040   7.775996   6.117373   2.573846   1.713522   29.768291   20.758605
234  0.117532   70.223460  0.957888   7.869834   6.179767   2.610030   1.733284   30.076804   20.927106
235  0.118030   71.627136  0.958701   7.964185   6.242348   2.646625   1.753325   30.387507   21.097260
236  0.118528   73.029942  0.959483   8.059054   6.305122   2.683635   1.773644   30.700413   21.269042
237  0.119026   74.432364  0.960236   8.154443   6.368092   2.721064   1.794239   31.015534   21.442433
238  0.119524   75.835182  0.960962   8.250355   6.431264   2.758916   1.815109   31.332884   21.617408
239  0.120022   77.238531  0.961662   8.346792   6.494641   2.797195   1.836255   31.652474   21.793959
240  0.120520   78.643266  0.962338   8.443758   6.558226   2.835903   1.857676   31.974317   21.972062
241  0.121018   80.049517  0.962991   8.541254   6.622025   2.875045   1.879372   32.298427   22.151712
242  0.121516   81.457951  0.963623   8.639285   6.686040   2.914626   1.901343   32.624814   22.332891
243  0.122014   82.868745  0.964235   8.737851   6.750275   2.954647   1.923590   32.953493   22.515594
244  0.122512   84.282263  0.964828   8.836958   6.814733   2.995114   1.946113   33.284476   22.699814
245  0.123010   85.698968  0.965402   8.936606   6.879418   3.036031   1.968913   33.617776   22.885541
246  0.123508   87.119125  0.965960   9.036800   6.944334   3.077400   1.991991   33.953405   23.072769
247  0.124006   88.542845  0.966501   9.137541   7.009483   3.119227   2.015347   34.291377   23.261499
248  0.124504   89.970544  0.967026   9.238833   7.074869   3.161514   2.038984   34.631704   23.451723
249  0.125002   91.402532  0.967537   9.340678   7.140495   3.204266   2.062901   34.974399   23.643439
250  0.125500   92.839085  0.968034   9.443080   7.206364   3.247488   2.087100   35.319476   23.836642
251  0.125998   94.280241  0.968517   9.546041   7.272478   3.291182   2.111583   35.666947   24.031336
252  0.126496   95.726320  0.968988   9.649564   7.338841   3.335353   2.136350   36.016825   24.227519
253  0.126994   97.177549  0.969446   9.753652   7.405457   3.380005   2.161404   36.369123   24.425189
254  0.127492   98.634004  0.969893   9.858307   7.472326   3.425142   2.186746   36.723855   24.624351
255  0.127990  100.096013  0.970328   9.963533   7.539454   3.470769   2.212377   37.081034   24.825001
256  0.128488  101.563734  0.970753  10.069333   7.606841   3.516889   2.238300   37.440673   25.027142
257  0.128986  103.037126  0.971167  10.175708   7.674491   3.563506   2.264515   37.802785   25.230780
258  0.129484  104.516681  0.971571  10.282663   7.742407   3.610625   2.291026   38.167384   25.435911
259  0.129982  106.002519  0.971966  10.390201   7.810592   3.658250   2.317832   38.534482   25.642538
260  0.130480  107.494655  0.972351  10.498323   7.879047   3.706385   2.344937   38.904093   25.850667
261  0.130978  108.993175  0.972728  10.607033   7.947776   3.755034   2.372342   39.276231   26.060302
262  0.131476  110.498410  0.973096  10.716334   8.016782   3.804202   2.400050   39.650910   26.271444
263  0.131974  112.010329  0.973456  10.826228   8.086066   3.853893   2.428062   40.028141   26.484099
264  0.132472  113.529229  0.973808  10.936720   8.155632   3.904111   2.456380   40.407940   26.698269
265  0.132970  115.055044  0.974152  11.047811   8.225481   3.954861   2.485007   40.790319   26.913961
266  0.133468  116.587895  0.974489  11.159504   8.295617   4.006147   2.513945   41.175293   27.131180
267  0.133966  118.128188  0.974819  11.271804   8.366041   4.057974   2.543195   41.562874   27.349925
268  0.134464  119.675763  0.975142  11.384711   8.436757   4.110345   2.572760   41.953077   27.570207
269  0.134962  121.230885  0.975458  11.498230   8.507767   4.163265   2.602642   42.345915   27.792028
270  0.135460  122.793506  0.975768  11.612364   8.579073   4.216740   2.632844   42.741402   28.015396
271  0.135958  124.363847  0.976071  11.727114   8.650678   4.270772   2.663368   43.139552   28.240315
272  0.136456  125.942105  0.976369  11.842486   8.722584   4.325368   2.694215   43.540379   28.466788
273  0.136954  127.528193  0.976660  11.958480   8.794793   4.380531   2.725389   43.943896   28.694826
274  0.137452  129.122144  0.976946  12.075101   8.867308   4.436266   2.756892   44.350118   28.924434
275  0.137950  130.724397  0.977227  12.192351   8.940131   4.492577   2.788726   44.759058   29.155613
276  0.138448  132.334746  0.977502  12.310234   9.013265   4.549470   2.820893   45.170731   29.388374
277  0.138946  133.953391  0.977771  12.428752   9.086711   4.606949   2.853397   45.585150   29.622722
278  0.139444  135.580448  0.978036  12.547908   9.160473   4.665018   2.886239   46.002329   29.858664
279  0.139942  137.215924  0.978296  12.667706   9.234552   4.723683   2.919422   46.422283   30.096206
280  0.140440  138.860096  0.978551  12.788148   9.308951   4.782948   2.952948   46.845026   30.335352
281  0.140938  140.512778  0.978802  12.909238   9.383672   4.842818   2.986820   47.270572   30.576114
282  0.141436  142.174240  0.979048  13.030979   9.458717   4.903297   3.021042   47.698935   30.818496
283  0.141934  143.844410  0.979289  13.153373   9.534089   4.964391   3.055614   48.130129   31.062506
284  0.142432  145.523663  0.979526  13.276424   9.609790   5.026104   3.090540   48.564170   31.308147
285  0.142930  147.211894  0.979760  13.400135   9.685822   5.088442   3.125823   49.001070   31.555430
286  0.143428  148.909041  0.979989  13.524508   9.762188   5.151408   3.161465   49.440845   31.804364
