      density       alpha     S_nem     F(iso)     F(nem)     P(iso)     P(nem)     mu(iso)     mu(nem)
43   0.022414    7.221511  0.642100  -3.798847  -4.759233   0.048683   0.044966   -1.626878   -2.753064
44   0.022912    7.266997  0.643983  -3.750740  -4.714834   0.050556   0.046623   -1.544200   -2.679956
45   0.023410    7.313341  0.645881  -3.702920  -4.670769   0.052474   0.048315   -1.461388   -2.606888
46   0.023908    7.360559  0.647795  -3.655365  -4.627018   0.054437   0.050044   -1.378418   -2.533840
47   0.024406    7.408670  0.649725  -3.608056  -4.583561   0.056446   0.051808   -1.295266   -2.460791
48   0.024904    7.457686  0.651670  -3.560975  -4.540382   0.058501   0.053610   -1.211910   -2.387724
49   0.025402    7.507627  0.653631  -3.514103  -4.497463   0.060603   0.055449   -1.128328   -2.314620
50   0.025900    7.558510  0.655607  -3.467425  -4.454789   0.062754   0.057325   -1.044501   -2.241462
51   0.026398    7.610347  0.657598  -3.420923  -4.412344   0.064953   0.059240   -0.960409   -2.168235
52   0.026896    7.663156  0.659603  -3.374584  -4.370114   0.067201   0.061194   -0.876033   -2.094924
53   0.027394    7.716953  0.661622  -3.328393  -4.328086   0.069500   0.063186   -0.791356   -2.021514
54   0.027892    7.771752  0.663655  -3.282337  -4.286247   0.071849   0.065219   -0.706359   -1.947991
55   0.028390    7.827568  0.665702  -3.236403  -4.244585   0.074251   0.067291   -0.621027   -1.874344
56   0.028888    7.884418  0.667762  -3.190579  -4.203088   0.076704   0.069404   -0.535343   -1.800559
57   0.029386    7.942309  0.669834  -3.144852  -4.161747   0.079212   0.071558   -0.449292   -1.726625
58   0.029884    8.001262  0.671919  -3.099213  -4.120550   0.081773   0.073754   -0.362858   -1.652531
59   0.030382    8.061284  0.674016  -3.053649  -4.079487   0.084390   0.075992   -0.276027   -1.578265
60   0.030880    8.122390  0.676124  -3.008152  -4.038550   0.087062   0.078273   -0.188785   -1.503818
61   0.031378    8.184589  0.678242  -2.962710  -3.997729   0.089791   0.080596   -0.101118   -1.429178
62   0.031876    8.247893  0.680370  -2.917316  -3.957016   0.092578   0.082963   -0.013012   -1.354337
63   0.032374    8.312310  0.682508  -2.871959  -3.916403   0.095423   0.085374    0.075546   -1.279286
64   0.032872    8.377849  0.684655  -2.826632  -3.875882   0.098327   0.087830    0.164568   -1.204014
65   0.033370    8.444517  0.686810  -2.781325  -3.835445   0.101291   0.090330    0.254067   -1.128514
66   0.033868    8.512322  0.688972  -2.736031  -3.795085   0.104316   0.092877    0.344056   -1.052776
67   0.034366    8.581269  0.691141  -2.690743  -3.754796   0.107404   0.095469    0.434545   -0.976793
68   0.034864    8.651362  0.693316  -2.645451  -3.714571   0.110554   0.098108    0.525548   -0.900556
69   0.035362    8.722606  0.695496  -2.600151  -3.674403   0.113768   0.100794    0.617075   -0.824057
70   0.035860    8.795002  0.697681  -2.554833  -3.634286   0.117046   0.103528    0.709137   -0.747288
71   0.036358    8.868548  0.699869  -2.509493  -3.594215   0.120390   0.106310    0.801747   -0.670241
72   0.036856    8.943257  0.702060  -2.464122  -3.554184   0.123801   0.109141    0.894914   -0.592910
73   0.037354    9.019112  0.704253  -2.418716  -3.514188   0.127279   0.112021    0.988650   -0.515285
74   0.037852    9.096126  0.706448  -2.373267  -3.474221   0.130825   0.114951    1.082964   -0.437361
75   0.038350    9.174289  0.708642  -2.327770  -3.434277   0.134441   0.117932    1.177868   -0.359128
76   0.038848    9.253599  0.710837  -2.282219  -3.394353   0.138128   0.120964    1.273373   -0.280581
77   0.039346    9.334053  0.713030  -2.236609  -3.354444   0.141885   0.124047    1.369486   -0.201711
78   0.039844    9.415649  0.715221  -2.190933  -3.314544   0.145716   0.127183    1.466220   -0.122512
79   0.040342    9.498372  0.717409  -2.145187  -3.274649   0.149619   0.130372    1.563584   -0.042976
80   0.040840    9.582226  0.719593  -2.099366  -3.234756   0.153597   0.133615    1.661588    0.036904
81   0.041338    9.667202  0.721773  -2.053464  -3.194859   0.157651   0.136911    1.760241    0.117136
82   0.041836    9.753295  0.723949  -2.007477  -3.154955   0.161781   0.140263    1.859553    0.197725
83   0.042334    9.840487  0.726118  -1.961399  -3.115040   0.165989   0.143670    1.959534    0.278681
84   0.042832    9.928790  0.728280  -1.915226  -3.075109   0.170275   0.147133    2.060193    0.360009
85   0.043330   10.018179  0.730436  -1.868954  -3.035160   0.174641   0.150653    2.161540    0.441718
86   0.043828   10.108656  0.732583  -1.822578  -2.995187   0.179088   0.154231    2.263583    0.523813
87   0.044326   10.200215  0.734722  -1.776094  -2.955188   0.183617   0.157867    2.366333    0.606303
88   0.044824   10.292839  0.736852  -1.729497  -2.915160   0.188229   0.161562    2.469798    0.689194
89   0.045322   10.386532  0.738973  -1.682783  -2.875098   0.192925   0.165316    2.573987    0.772494
90   0.045820   10.481279  0.741084  -1.635949  -2.834999   0.197707   0.169131    2.678910    0.856209
91   0.046318   10.577085  0.743184  -1.588989  -2.794860   0.202575   0.173007    2.784575    0.940347
92   0.046816   10.673936  0.745273  -1.541900  -2.754678   0.207530   0.176945    2.890992    1.024915
93   0.047314   10.771830  0.747351  -1.494679  -2.714449   0.212575   0.180946    2.998169    1.109919
94   0.047812   10.870761  0.749417  -1.447321  -2.674170   0.217709   0.185010    3.106116    1.195368
95   0.048310   10.970730  0.751471  -1.399822  -2.633839   0.222934   0.189139    3.214841    1.281267
96   0.048808   11.071731  0.753513  -1.352180  -2.593452   0.228252   0.193332    3.324354    1.367623
97   0.049306   11.173765  0.755542  -1.304390  -2.553007   0.233664   0.197591    3.434662    1.454445
98   0.049804   11.276832  0.757559  -1.256448  -2.512499   0.239170   0.201917    3.545775    1.541738
99   0.050302   11.380931  0.759563  -1.208352  -2.471927   0.244772   0.206310    3.657702    1.629509
100  0.050800   11.486069  0.761553  -1.160097  -2.431288   0.250472   0.210772    3.770452    1.717765
101  0.051298   11.592239  0.763531  -1.111681  -2.390579   0.256270   0.215302    3.884032    1.806513
102  0.051796   11.699458  0.765495  -1.063099  -2.349797   0.262168   0.219903    3.998453    1.895760
103  0.052294   11.807719  0.767446  -1.014350  -2.308939   0.268167   0.224574    4.113722    1.985512
104  0.052792   11.917042  0.769384  -0.965428  -2.268003   0.274269   0.229317    4.229848    2.075776
105  0.053290   12.027428  0.771309  -0.916332  -2.226986   0.280474   0.234132    4.346840    2.166557
106  0.053788   12.138885  0.773220  -0.867057  -2.185886   0.286785   0.239020    4.464707    2.257864
107  0.054286   12.251433  0.775118  -0.817602  -2.144700   0.293202   0.243983    4.583458    2.349702
108  0.054784   12.365075  0.777002  -0.767962  -2.103425   0.299727   0.249021    4.703101    2.442077
109  0.055282   12.479832  0.778874  -0.718134  -2.062060   0.306361   0.254134    4.823644    2.534995
110  0.055780   12.595721  0.780733  -0.668116  -2.020601   0.313105   0.259325    4.945097    2.628463
111  0.056278   12.712760  0.782579  -0.617904  -1.979046   0.319961   0.264593    5.067468    2.722487
112  0.056776   12.830964  0.784413  -0.567496  -1.937393   0.326931   0.269939    5.190766    2.817072
113  0.057274   12.950354  0.786234  -0.516888  -1.895639   0.334016   0.275366    5.314999    2.912225
114  0.057772   13.070958  0.788043  -0.466078  -1.853783   0.341216   0.280872    5.440177    3.007952
115  0.058270   13.192801  0.789840  -0.415062  -1.811821   0.348534   0.286460    5.566307    3.104257
116  0.058768   13.315908  0.791625  -0.363839  -1.769752   0.355972   0.292130    5.693399    3.201147
117  0.059266   13.440308  0.793398  -0.312403  -1.727574   0.363530   0.297883    5.821462    3.298627
118  0.059764   13.566031  0.795160  -0.260754  -1.685283   0.371210   0.303720    5.950503    3.396702
119  0.060262   13.693111  0.796912  -0.208888  -1.642879   0.379013   0.309642    6.080532    3.495378
120  0.060760   13.821596  0.798652  -0.156803  -1.600358   0.386942   0.315649    6.211558    3.594660
121  0.061258   13.951506  0.800382  -0.104495  -1.557720   0.394997   0.321744    6.343590    3.694553
122  0.061756   14.082889  0.802102  -0.051962  -1.514960   0.403180   0.327926    6.476635    3.795061
123  0.062254   14.215783  0.803812   0.000799  -1.472079   0.411493   0.334196    6.610703    3.896190
124  0.062752   14.350241  0.805512   0.053791  -1.429073   0.419937   0.340556    6.745803    3.997944
125  0.063250   14.486309  0.807204   0.107016  -1.385941   0.428514   0.347006    6.881943    4.100327
126  0.063748   14.624041  0.808886   0.160476  -1.342680   0.437226   0.353548    7.019133    4.203344
127  0.064246   14.763479  0.810560   0.214176  -1.299289   0.446073   0.360182    7.157380    4.307000
128  0.064744   14.904694  0.812226   0.268117  -1.255765   0.455058   0.366908    7.296695    4.411297
129  0.065242   15.047749  0.813883   0.322302  -1.212108   0.464183   0.373729    7.437086    4.516239
130  0.065740   15.192691  0.815534   0.376734  -1.168314   0.473448   0.380644    7.578562    4.621831
131  0.066238   15.339602  0.817177   0.431415  -1.124383   0.482856   0.387655    7.721131    4.728076
132  0.066736   15.488549  0.818814   0.486348  -1.080312   0.492409   0.394763    7.864803    4.834977
133  0.067234   15.639610  0.820444   0.541536  -1.036100   0.502107   0.401968    8.009587    4.942537
134  0.067732   15.792867  0.822069   0.596980  -0.991745   0.511953   0.409271    8.155492    5.050759
135  0.068230   15.948404  0.823688   0.652685  -0.947244   0.521949   0.416673    8.302526    5.159645
136  0.068728   16.106301  0.825302   0.708651  -0.902598   0.532095   0.424175    8.450699    5.269197
137  0.069226   16.266680  0.826912   0.764882  -0.857803   0.542395   0.431778    8.600019    5.379417
138  0.069724   16.429623  0.828517   0.821381  -0.812858   0.552850   0.439482    8.750497    5.490308
139  0.070222   16.595225  0.830118   0.878150  -0.767762   0.563461   0.447288    8.902141    5.601871
140  0.070720   16.763628  0.831717   0.935191  -0.722513   0.574230   0.455198    9.054959    5.714105
141  0.071218   16.934936  0.833312   0.992507  -0.677110   0.585159   0.463211    9.208962    5.827013
142  0.071716   17.109273  0.834905   1.050101  -0.631551   0.596251   0.471328    9.364159    5.940595
143  0.072214   17.286784  0.836496   1.107975  -0.585835   0.607506   0.479550    9.520558    6.054850
144  0.072712   17.467607  0.838086   1.166131  -0.539960   0.618927   0.487879    9.678169    6.169779
145  0.073210   17.651897  0.839675   1.224572  -0.493925   0.630516   0.496313    9.837001    6.285379
146  0.073708   17.839818  0.841263   1.283301  -0.447729   0.642274   0.504854    9.997063    6.401650
147  0.074206   18.031535  0.842852   1.342320  -0.401371   0.654203   0.513503   10.158366    6.518590
148  0.074704   18.227232  0.844441   1.401632  -0.354849   0.666306   0.522259   10.320917    6.636197
149  0.075202   18.427111  0.846031   1.461239  -0.308161   0.678584   0.531124   10.484727    6.754467
150  0.075700   18.631381  0.847624   1.521143  -0.261308   0.691040   0.540097   10.649805    6.873397
151  0.076198   18.840247  0.849218   1.581347  -0.214288   0.703674   0.549180   10.816160    6.992982
152  0.076696   19.053951  0.850816   1.641854  -0.167100   0.716490   0.558371   10.983802    7.113219
153  0.077194   19.272767  0.852417   1.702665  -0.119743   0.729489   0.567673   11.152741    7.234099
154  0.077692   19.496915  0.854022   1.763785  -0.072217   0.742673   0.577083   11.322985    7.355619
155  0.078190   19.726734  0.855631   1.825214  -0.024519   0.756045   0.586604   11.494544    7.477769
156  0.078688   19.962491  0.857246   1.886955   0.023349   0.769606   0.596234   11.667428    7.600542
157  0.079186   20.204527  0.858867   1.949012   0.071390   0.783358   0.605974   11.841647    7.723929
158  0.079684   20.453184  0.860495   2.011386   0.119603   0.797304   0.615823   12.017210    7.847920
159  0.080182   20.708835  0.862130   2.074079   0.167989   0.811446   0.625782   12.194127    7.972503
160  0.080680   20.971890  0.863772   2.137095   0.216549   0.825785   0.635848   12.372407    8.097665
161  0.081178   21.242762  0.865424   2.200436   0.265282   0.840324   0.646024   12.552061    8.223394
162  0.081676   21.521896  0.867084   2.264103   0.314189   0.855066   0.656306   12.733098    8.349675
163  0.082174   21.809804  0.868754   2.328101   0.363271   0.870011   0.666696   12.915528    8.476490
164  0.082672   22.106958  0.870435   2.392430   0.412527   0.885163   0.677191   13.099360    8.603825
165  0.083170   22.413955  0.872126   2.457095   0.461956   0.900524   0.687791   13.284605    8.731658
166  0.083668   22.731330  0.873829   2.522096   0.511560   0.916096   0.698495   13.471272    8.859971
167  0.084166   23.059754  0.875545   2.587437   0.561337   0.931880   0.709301   13.659371    8.988740
168  0.084664   23.399835  0.877273   2.653119   0.611288   0.947881   0.720208   13.848913    9.117945
169  0.085162   23.752318  0.879014   2.719146   0.661411   0.964099   0.731214   14.039907    9.247559
170  0.085660   24.117916  0.880769   2.785520   0.711706   0.980537   0.742317   14.232364    9.377557
171  0.086158   24.497416  0.882537   2.852244   0.762172   0.997197   0.753515   14.426293    9.507912
172  0.086656   24.891616  0.884319   2.919319   0.812807   1.014082   0.764807   14.621704    9.638595
173  0.087154   25.301367  0.886116   2.986749   0.863612   1.031194   0.776191   14.818608    9.769579
174  0.087652   25.727529  0.887926   3.054535   0.914585   1.048535   0.787663   15.017015    9.900833
175  0.088150   26.171019  0.889749   3.122680   0.965724   1.066109   0.799221   15.216935   10.032327
176  0.088648   26.632695  0.891586   3.191188   1.017027   1.083916   0.810864   15.418378   10.164033
177  0.089146   27.113574  0.893435   3.260059   1.068494   1.101960   0.822588   15.621354   10.295919
178  0.089644   27.614451  0.895295   3.329297   1.120122   1.120243   0.834392   15.825875   10.427961
179  0.090142   28.136285  0.897166   3.398905   1.171909   1.138768   0.846273   16.031949   10.560131
180  0.090640   28.679875  0.899044   3.468884   1.223854   1.157537   0.858230   16.239588   10.692408
181  0.091138   29.246035  0.900929   3.539237   1.275954   1.176552   0.870260   16.448801   10.824773
182  0.091636   29.835458  0.902819   3.609966   1.328207   1.195816   0.882363   16.659600   10.957212
183  0.092134   30.448744  0.904710   3.681075   1.380611   1.215332   0.894539   16.871995   11.089716
184  0.092632   31.086425  0.906599   3.752566   1.433165   1.235102   0.906785   17.085996   11.222281
185  0.093130   31.748743  0.908484   3.824440   1.485866   1.255129   0.919105   17.301614   11.354915
186  0.093628   32.435974  0.910362   3.896701   1.538711   1.275415   0.931497   17.518859   11.487628
187  0.094126   33.148077  0.912227   3.969351   1.591700   1.295964   0.943965   17.737742   11.620439
188  0.094624   33.884905  0.914078   4.042393   1.644830   1.316776   0.956511   17.958274   11.753376
189  0.095122   34.646094  0.915909   4.115829   1.698101   1.337856   0.969139   18.180465   11.886475
190  0.095620   35.431187  0.917719   4.189661   1.751510   1.359206   0.981851   18.404326   12.019774
191  0.096118   36.239486  0.919502   4.263893   1.805057   1.380829   0.994655   18.629868   12.153322
192  0.096616   37.070137  0.921255   4.338526   1.858741   1.402727   1.007553   18.857102   12.287172
193  0.097114   37.922314  0.922977   4.413564   1.912562   1.424903   1.020553   19.086038   12.421376
194  0.097612   38.794914  0.924664   4.489008   1.966520   1.447359   1.033660   19.316687   12.555996
195  0.098110   39.686901  0.926313   4.564861   2.020614   1.470100   1.046880   19.549060   12.691088
196  0.098608   40.597221  0.927924   4.641126   2.074845   1.493127   1.060220   19.783169   12.826710
197  0.099106   41.524809  0.929494   4.717806   2.129214   1.516442   1.073685   20.019024   12.962918
198  0.099604   42.468486  0.931023   4.794902   2.183722   1.540050   1.087282   20.256635   13.099768
199  0.100102   43.427261  0.932510   4.872418   2.238371   1.563953   1.101016   20.496015   13.237313
200  0.100600   44.400063  0.933954   4.950355   2.293161   1.588154   1.114894   20.737175   13.375603
201  0.101098   45.386096  0.935357   5.028717   2.348094   1.612655   1.128919   20.980124   13.514679
202  0.101596   46.384322  0.936717   5.107507   2.403173   1.637460   1.143099   21.224875   13.654589
203  0.102094   47.394076  0.938037   5.186726   2.458399   1.662572   1.157436   21.471439   13.795366
204  0.102592   48.414537  0.939315   5.266377   2.513774   1.687992   1.171937   21.719827   13.937049
205  0.103090   49.445198  0.940554   5.346462   2.569301   1.713726   1.186603   21.970049   14.079664
206  0.103588   50.485328  0.941754   5.426986   2.624981   1.739774   1.201441   22.222119   14.223244
207  0.104086   51.534451  0.942916   5.507949   2.680819   1.766141   1.216452   22.476046   14.367813
208  0.104584   52.592121  0.944042   5.589354   2.736815   1.792830   1.231642   22.731842   14.513394
209  0.105082   53.657943  0.945132   5.671205   2.792973   1.819843   1.247012   22.989519   14.660007
210  0.105580   54.731615  0.946189   5.753504   2.849296   1.847184   1.262565   23.249088   14.807670
211  0.106078   55.812873  0.947212   5.836252   2.905785   1.874855   1.278305   23.510561   14.956397
212  0.106576   56.901323  0.948204   5.919454   2.962444   1.902861   1.294234   23.773949   15.106208
213  0.107074   57.996928  0.949165   6.003111   3.019275   1.931203   1.310354   24.039263   15.257111
214  0.107572   59.099293  0.950097   6.087227   3.076281   1.959885   1.326669   24.306516   15.409125
215  0.108070   60.208544  0.951001   6.171803   3.133464   1.988911   1.343179   24.575718   15.562253
216  0.108568   61.324387  0.951878   6.256843   3.190828   2.018283   1.359888   24.846883   15.716509
217  0.109066   62.446657  0.952728   6.342349   3.248375   2.048006   1.376798   25.120020   15.871906
218  0.109564   63.575541  0.953554   6.428323   3.306108   2.078081   1.393910   25.395143   16.028444
219  0.110062   64.710768  0.954356   6.514769   3.364030   2.108512   1.411227   25.672262   16.186138
220  0.110560   65.852357  0.955135   6.601689   3.422142   2.139303   1.428750   25.951390   16.344994
221  0.111058   67.000260  0.955892   6.689085   3.480448   2.170457   1.446483   26.232538   16.505020
222  0.111556   68.154510  0.956628   6.776961   3.538951   2.201977   1.464426   26.515719   16.666221
223  0.112054   69.315099  0.957344   6.865319   3.597653   2.233867   1.482581   26.800944   16.828605
224  0.112552   70.482005  0.958040   6.954161   3.656556   2.266129   1.500951   27.088226   16.992179
225  0.113050   71.655261  0.958717   7.043491   3.715664   2.298768   1.519537   27.377576   17.156948
226  0.113548   72.834901  0.959376   7.133310   3.774978   2.331787   1.538342   27.669006   17.322919
227  0.114046   74.020926  0.960018   7.223623   3.834502   2.365189   1.557366   27.962529   17.490098
228  0.114544   75.213459  0.960644   7.314431   3.894238   2.398978   1.576612   28.258157   17.658489
229  0.115042   76.412422  0.961253   7.405737   3.954188   2.433157   1.596083   28.555901   17.828102
230  0.115540   77.617811  0.961847   7.497544   4.014355   2.467730   1.615779   28.855774   17.998942
231  0.116038   78.829909  0.962426   7.589854   4.074741   2.502700   1.635703   29.157789   18.171011
232  0.116536   80.048528  0.962991   7.682671   4.135350   2.538071   1.655857   29.461957   18.344320
233  0.117034   81.273795  0.963542   7.775996   4.196182   2.573846   1.676242   29.768291   18.518872
234  0.117532   82.505854  0.964080   7.869834   4.257242   2.610030   1.696860   30.076804   18.694672
235  0.118030   83.744634  0.964605   7.964185   4.318530   2.646625   1.717714   30.387507   18.871729
236  0.118528   84.990155  0.965117   8.059054   4.380050   2.683635   1.738806   30.700413   19.050050
237  0.119026   86.242960  0.965618   8.154443   4.441804   2.721064   1.760136   31.015534   19.229629
238  0.119524   87.502309  0.966107   8.250355   4.503794   2.758916   1.781708   31.332884   19.410491
239  0.120022   88.768705  0.966585   8.346792   4.566023   2.797195   1.803524   31.652474   19.592631
240  0.120520   90.042224  0.967052   8.443758   4.628493   2.835903   1.825584   31.974317   19.776056
241  0.121018   91.322973  0.967509   8.541254   4.691206   2.875045   1.847892   32.298427   19.960770
242  0.121516   92.610829  0.967956   8.639285   4.754165   2.914626   1.870450   32.624814   20.146785
243  0.122014   93.905900  0.968393   8.737851   4.817372   2.954647   1.893259   32.953493   20.334105
244  0.122512   95.208397  0.968821   8.836958   4.880829   2.995114   1.916321   33.284476   20.522733
245  0.123010   96.518229  0.969240   8.936606   4.944538   3.036031   1.939639   33.617776   20.712680
246  0.123508   97.835444  0.969650   9.036800   5.008503   3.077400   1.963215   33.953405   20.903951
247  0.124006   99.160217  0.970051   9.137541   5.072724   3.119227   1.987051   34.291377   21.096552
248  0.124504  100.492543  0.970444   9.238833   5.137205   3.161514   2.011149   34.631704   21.290490
249  0.125002  101.832509  0.970829   9.340678   5.201947   3.204266   2.035511   34.974399   21.485771
250  0.125500  103.180152  0.971206   9.443080   5.266953   3.247488   2.060139   35.319476   21.682402
251  0.125998  104.535540  0.971576   9.546041   5.332225   3.291182   2.085036   35.666947   21.880390
252  0.126496  105.898718  0.971939   9.649564   5.397765   3.335353   2.110203   36.016825   22.079743
253  0.126994  107.269811  0.972294   9.753652   5.463575   3.380005   2.135644   36.369123   22.280465
254  0.127492  108.648872  0.972642   9.858307   5.529659   3.425142   2.161360   36.723855   22.482564
255  0.127990  110.035833  0.972984   9.963533   5.596017   3.470769   2.187353   37.081034   22.686049
256  0.128488  111.430890  0.973319  10.069333   5.662652   3.516889   2.213626   37.440673   22.890924
257  0.128986  112.833985  0.973648  10.175708   5.729566   3.563506   2.240182   37.802785   23.097200
258  0.129484  114.245424  0.973971  10.282663   5.796761   3.610625   2.267021   38.167384   23.304878
259  0.129982  115.665017  0.974287  10.390201   5.864240   3.658250   2.294147   38.534482   23.513970
260  0.130480  117.092923  0.974598  10.498323   5.932005   3.706385   2.321562   38.904093   23.724481
261  0.130978  118.529110  0.974903  10.607033   6.000057   3.755034   2.349269   39.276231   23.936421
262  0.131476  119.973869  0.975203  10.716334   6.068399   3.804202   2.377269   39.650910   24.149793
263  0.131974  121.427035  0.975497  10.826228   6.137034   3.853893   2.405566   40.028141   24.364607
264  0.132472  122.888747  0.975786  10.936720   6.205963   3.904111   2.434161   40.407940   24.580870
265  0.132970  124.358970  0.976070  11.047811   6.275188   3.954861   2.463057   40.790319   24.798591
266  0.133468  125.837927  0.976349  11.159504   6.344711   4.006147   2.492256   41.175293   25.017775
267  0.133966  127.325706  0.976623  11.271804   6.414535   4.057974   2.521762   41.562874   25.238428
268  0.134464  128.821980  0.976893  11.384711   6.484662   4.110345   2.551576   41.953077   25.460565
269  0.134962  130.327197  0.977158  11.498230   6.555094   4.163265   2.581700   42.345915   25.684186
270  0.135460  131.841450  0.977418  11.612364   6.625833   4.216740   2.612138   42.741402   25.909298
271  0.135958  133.364617  0.977674  11.727114   6.696881   4.270772   2.642892   43.139552   26.135913
272  0.136456  134.896578  0.977926  11.842486   6.768240   4.325368   2.673965   43.540379   26.364041
273  0.136954  136.437694  0.978173  11.958480   6.839912   4.380531   2.705358   43.943896   26.593684
274  0.137452  137.987964  0.978417  12.075101   6.911900   4.436266   2.737075   44.350118   26.824852
275  0.137950  139.547308  0.978656  12.192351   6.984206   4.492577   2.769118   44.759058   27.057553
276  0.138448  141.116030  0.978892  12.310234   7.056831   4.549470   2.801490   45.170731   27.291793
277  0.138946  142.694006  0.979123  12.428752   7.129777   4.606949   2.834193   45.585150   27.527582
278  0.139444  144.281250  0.979351  12.547908   7.203048   4.665018   2.867231   46.002329   27.764928
279  0.139942  145.877885  0.979576  12.667706   7.276644   4.723683   2.900605   46.422283   28.003839
280  0.140440  147.484073  0.979797  12.788148   7.350569   4.782948   2.934318   46.845026   28.244321
281  0.140938  149.099721  0.980014  12.909238   7.424824   4.842818   2.968374   47.270572   28.486383
282  0.141436  150.725008  0.980228  13.030979   7.499410   4.903297   3.002774   47.698935   28.730033
283  0.141934  152.359959  0.980439  13.153373   7.574331   4.964391   3.037522   48.130129   28.975279
284  0.142432  154.004290  0.980647  13.276424   7.649589   5.026104   3.072621   48.564170   29.222133
285  0.142930  155.658635  0.980851  13.400135   7.725185   5.088442   3.108072   49.001070   29.470596
